event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority
77,1775973612.668,-6.8628874,109.4531937,45.9856,38.52248092711698,4.689226188351782,3.92819983655142,0.45519654837910406,9.207847,0.10500240325927734,34.74728516128024,normal,2,5,0.4980001449584961,0.0,0.24515163796389364,34365.26911331661,838.4517216521781,40.98658060432257,0.4980001449584961,0.786467496459782,0.10500240325927734,6949.2979754481385,71.36378572445147,17.951438392496968,0.336734693877551,1.2870844388537934,0.03992845963716757,192.38249425679413,510.2205351408239,135.84869225455992,0.37705752832280237,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8916666666666666,ML_Ensemble(RF),Dipelajari dari data (Confidence: 89%),False,1.0,0.30658638381337705,medium
78,1775973615.8035,-6.8628874,109.4531937,64.64247,41.84581198083655,6.591697470593934,4.267085292208507,3.616894058342048,9.207847,0.06499838829040527,47.968140915562785,normal,2,4,0.5999999046325684,0.0,0.13167274637277604,47690.08452792785,1359.847200162134,35.07017883124781,0.5999999046325684,0.9759635398144787,0.06499838829040527,9593.866068127827,79.26977319149154,25.08578069561708,0.3458646616541353,1.0202825442868457,-0.05934773661738166,337.3530004829943,855.9361590460906,166.55804063304896,0.39413336675112365,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.5146666666666667,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 51%), pakai tebakan terbaik ML",True,1.0,0.4394756906986143,medium
79,1775973622.524846,-6.8620682,109.4532436,103.86177,75.16283122500073,10.590953077758462,7.664475761345693,4.084111939979271,8.713941000000002,0.020000457763671875,36.26318944219015,candidate,1,3,0.0,0.0,0.12269523129928028,33306.22254886007,881.9007083601807,37.7664086164799,0.1,0.0,0.020000457763671875,8043.06185245404,61.795874262028036,21.08846634299046,0.31565656565656564,1.0893337409131867,-0.0037737674521061988,318.3806135502076,438.17186554387524,125.34822926609779,0.7266112634329237,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7166666666666667,ML_Ensemble(RF),Dipelajari dari data (Confidence: 72%),True,1.0,0.7574399175193635,high
80,1775973628.9912,-6.8613509,109.4533128,72.24754,-61.087696564287086,7.36719878857714,-6.229211460007963,5.380619446890155,7.970974,0.23000526428222656,65.85162619046953,candidate,3,4,0.2944999933242798,0.10650002956390381,0.09852009612542596,59121.72955826629,1197.3864101489896,49.37564766710037,0.5889999866485596,0.8587953569471575,0.23000526428222656,13170.023800171235,101.67786906757749,16.947337235458875,0.3484848484848485,2.1900045547734557,-0.5233177252309318,354.8133579349036,665.8434300963117,176.72962211777406,0.5328780631667465,cc249e1a-62c0-4274-812f-0019a041760e,Speed Bump,Speed Bump,event,0.9,R3,multi-peak terstruktur + durasi lebih panjang + shape relatif simetris,False,1.0,0.6872334077848888,high
81,1775973640.1053333,-6.8605233,109.4533667,72.05123,-63.08527263564837,7.34718073960017,-6.432907530670349,5.145262335300553,9.797223,0.1450033187866211,50.922313500503066,candidate,3,4,0.3179999589920044,0.06700003147125244,0.2755145722681581,69491.44852869656,1749.0299537828898,39.73142274588582,0.6359999179840088,0.727340771458734,0.1450033187866211,10184.229601583731,109.49846701710132,51.67572882056362,0.3492462311557789,2.5080034715528026,-0.4340532337955124,607.945409815434,904.0200253875453,237.0645185799106,0.6724910865578693,cc249e1a-62c0-4274-812f-0019a041760e,Speed Bump,Speed Bump,event,0.9,R3,multi-peak terstruktur + durasi lebih panjang + shape relatif simetris,False,1.0,0.6913456711793465,high
82,1775973651.058,-6.8597,109.4534417,38.811035,-30.546378116058506,3.9576241631953826,-3.1148637012699045,1.9247290568252717,9.759648,0.09499990940093994,27.554150190228768,normal,2,4,0.9099998474121094,0.0,0.13976635690671638,24364.5945851011,521.4258341465919,46.72686495913904,0.9099998474121094,0.828753380130079,0.09499990940093994,5510.835293587835,52.28309568408609,268.5216098168073,0.43291139240506327,-0.15737630578579065,-0.27122658394548976,154.78472139929266,264.89502731601937,101.74608543127987,0.5843247507636675,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8724426877470356,ML_Ensemble(RF),Dipelajari dari data (Confidence: 87%),False,1.0,0.281620361546871,low
83,1775973654.308,-6.8597,109.4534417,103.88134,78.89599277146455,10.592948662387258,8.045152296805183,3.176294725875576,9.759648,0.27999305725097656,103.2570762188968,high_conf,2,4,0.23400020599365234,0.0,0.47865455673017226,59907.09014751045,1687.620121293345,35.49797099248932,0.23400020599365234,0.6544008871451705,0.27999305725097656,20651.927319308747,157.52767989003155,65.03507285164474,0.38345864661654133,10.569583385950914,0.23458069286726868,406.2594834486497,1053.0262220546992,228.334415789996,0.38580186756426726,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.95,R1,impulse tajam + durasi pendek + accel dominan,False,1.0,0.7768759701563426,high
84,1775973669.0205,-6.857991,109.4534988,93.45351,45.859449405889904,9.529605930669495,4.676362407742696,4.772982239319434,7.911533,0.21500492095947266,62.90000543377186,candidate,1,4,0.0,0.0,0.1757880445523385,49560.18400553525,1197.9096063851625,41.372223496660055,0.1,0.0,0.21500492095947266,12579.71315997001,90.34080479394287,33.39008446224999,0.3316582914572864,3.177666323097604,-0.07781379018459697,444.7521555466871,463.78793418993376,289.3695166485419,0.9589558541762174,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.5260973937461175,medium
85,1775973674.255,-6.857991,109.4534988,93.52674,-44.6601988916833,9.537073312497133,-4.554072888466837,3.786570179780939,7.911533,0.21999454498291016,35.22024973006658,normal,2,4,0.19699978828430176,0.0,0.012681702547970516,38577.473680092044,783.8634018146066,49.214536029584345,0.19699978828430176,0.7087126986938648,0.21999454498291016,7044.224611311676,81.35573326649128,51.25839247775235,0.2807017543859649,3.1617454373401532,-0.2267938550961356,196.68819440191135,463.52296206425183,123.65224534844339,0.42433322634470466,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.5773084886128363,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 58%), pakai tebakan terbaik ML",True,1.0,0.4825851568284315,medium
86,1775973683.87325,-6.8573771,109.4534602,86.08282,-44.8501079330756,8.778004721286067,-4.573438221316719,3.9373066067722626,7.2651057,0.07000160217285156,42.1745960896065,normal,3,5,0.6345000267028809,0.189500093460083,0.10187534149091691,48537.705212562534,1192.5760757970195,40.69988167373226,1.2690000534057617,0.8126527246110924,0.07000160217285156,10081.201532239662,79.71684269622513,54.28838617470086,0.3611111111111111,1.5140913157750848,-0.5370879675160758,337.84879156659906,657.9477479761699,196.7795362542505,0.5134887870538721,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.394927536231884,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 39%), pakai tebakan terbaik ML",True,1.0,0.4781031136405441,medium
87,1775973687.538,-6.8573771,109.4534602,43.582882,37.815903871955655,4.444217138370392,3.8561490286647997,1.739943890663216,7.2651057,0.1799941062927246,29.284192386466945,normal,3,3,0.15000009536743164,0.016000032424926758,0.2304477046252277,16235.968173553618,549.0599521454011,29.570483297029018,0.3000001907348633,0.9955369013698303,0.1799941062927246,4880.858544141778,72.98825309753096,7.516102428681178,0.33668341708542715,6.874587603035776,0.2591930485323239,190.64255011841877,282.8274308291258,75.58997119785651,0.6740596160898501,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7743722943722944,ML_Ensemble(RF),Dipelajari dari data (Confidence: 77%),True,1.0,0.34855110024056024,medium
88,1775973695.0542858,-6.8566759,109.4534206,89.98523,-40.21899742627009,9.175939795954786,-4.101196374528518,4.568501714790228,7.029168999999998,0.03500080108642578,66.21189833747997,candidate,2,5,0.4089999198913574,0.0,0.2862453416265273,47067.524991709586,1223.8056024952468,38.45996852546066,0.4089999198913574,0.9835126857254897,0.03500080108642578,13242.076580416058,72.67764450248646,37.31758645988194,0.3248730964467005,1.0555597189168608,-0.2127711988733396,343.56691137938583,704.9902515066422,175.24843960921885,0.4873356903273622,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.4000000000000001,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 40%), pakai tebakan terbaik ML",True,1.0,0.45401612428205623,medium
89,1775973698.5340002,-6.8560238,109.4533981,58.50998,47.93276384081249,5.966357522701433,4.887781642131869,2.0718689668464196,6.6951985,0.12000274658203125,67.71123571609891,normal,3,5,0.5290000438690186,0.08500003814697266,0.1374605994369142,39957.97785511115,1013.9354526285989,39.4087983728278,1.058000087738037,0.8491531766161587,0.12000274658203125,13541.937192875097,90.3149534109507,19.878263152836418,0.3065326633165829,2.9185252981902767,0.04844956549476062,205.6974250591129,679.2167840453224,129.02124352416365,0.30284502619496845,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.36666666666666664,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 37%), pakai tebakan terbaik ML",True,1.0,0.44796285268040126,medium
90,1775973703.7305,-6.8560238,109.4533981,69.6577,-42.479664928567345,7.103108604875264,-4.331720304953001,4.885596328190783,6.695198500000001,0.024999380111694336,23.180793682054023,candidate,2,5,1.6589999198913574,0.0,0.2697742072088922,34970.74426228581,775.2031761716005,45.11171431195594,1.6589999198913574,0.9184407123523362,0.024999380111694336,7894.937770683346,70.91809501006155,21.96262167176395,0.3291139240506329,1.6149611913520072,-1.0330621207555717,196.295859715532,465.7236235599273,113.18369289614093,0.4214857253612942,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.5926418219461698,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 59%), pakai tebakan terbaik ML",True,1.0,0.48458299189383996,medium
91,1775973714.525,-6.8555021,109.4533306,58.162075,30.391788729029173,5.930881085793824,3.099099970839091,3.096565494977863,5.874274,0.11500263214111328,40.52269403793662,normal,2,4,0.4609999656677246,0.0,0.13471775466150954,24200.84640456246,612.7884540079272,39.49298686485435,0.4609999656677246,0.6843785729851726,0.11500263214111328,8104.353313660772,57.17664064835773,5.272440866022992,0.35768261964735515,1.3871803364977024,-0.034788121100624445,180.61005459859024,340.98375515359066,91.19464425574637,0.5296734854349993,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.5758961038961039,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 58%), pakai tebakan terbaik ML",True,1.0,0.32076304461869715,medium
92,1775973717.2076666,-6.8555021,109.4533306,81.46414,49.76401195254449,8.307030433430377,5.074516981083703,3.80181762501915,5.874274,0.04000091552734375,45.11624861079394,candidate,1,4,0.0,0.0,0.6292099818621653,57033.43781719884,1807.12207259161,31.560368085065942,0.1,0.0,0.04000091552734375,9023.043201089427,93.05670429177931,5.212922642048211,0.27638190954773867,1.6373921793182555,0.05713368834776748,376.5755982958185,1135.0889287271768,295.4575455686147,0.3317586740858533,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.5164338511293891,medium
93,1775973718.54,-6.8548736,109.4533174,59.910286,-32.3755484063245,6.10914899583446,-3.301387161398082,1.0264222023955836,5.8136764,0.03999900817871094,36.69939645315327,normal,1,6,0.0,0.0,0.15148582497514088,41203.37047680649,1028.1114094299578,40.0767563308875,0.1,0.0,0.03999900817871094,7340.0612913569485,69.93172798801271,4.07103523179648,0.3096446700507614,0.684541497066995,-0.010732439251286101,173.85498476965859,720.8844712251162,133.37195343518314,0.24116899651483623,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.2643388435524169,low
94,1775973721.087,-6.8548736,109.4533174,73.78585,-45.76425295452209,7.5240627533357465,-4.666655071254923,2.951731385612942,5.813676400000001,0.08999776840209961,49.2420578590882,normal,2,4,0.4679999351501465,0.0,0.2995267784320242,43313.439083075886,1228.965352823792,35.24382436682273,0.4679999351501465,0.8133946137416332,0.08999776840209961,9848.655774479284,87.33430889213416,16.133469166975562,0.2904040404040404,2.7039741362611576,-0.3404701892601347,381.5189090318146,687.4449043446492,160.0015394473282,0.5549810698510316,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.5008695652173913,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 50%), pakai tebakan terbaik ML",True,1.0,0.4551398352301987,medium
95,1775973731.7665,-6.8542402,109.4532952,82.51926,-85.6509618898124,8.414622730494104,-8.733967449619636,3.376492521926415,6.7719517,0.14499640464782715,29.196992500416062,high_conf,1,3,0.0,0.0,0.22405507151239604,84793.1881642006,1370.3162649709218,61.878553345582134,0.1,0.0,0.14499640464782715,27101.076065387468,135.84044859422607,19.458926974191353,0.3181818181818182,6.93155573010279,-0.818443657371182,291.9414107792012,871.8027547669578,206.5720994247626,0.3348709428228055,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.95,R1,impulse tajam + durasi pendek + accel dominan,False,1.0,0.7734244810794675,high
96,1775973734.941,-6.8542402,109.4532952,66.06374,-31.890898532857406,6.736626676795848,-3.2519666280388724,2.7209512052887863,6.7719517,0.0,29.234806677603892,normal,0,5,0.0,0.0,0.04325384312905811,24943.415643944914,657.1710754681889,37.95574171948867,0.0,0.0,0.0,5846.827512259237,61.08303816926784,12.146197265297994,0.29949238578680204,1.0501730060720478,-0.07907898375821765,196.60875663734865,367.7428008599759,92.81951797086433,0.5346365874272385,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7251818181818181,ML_Ensemble(RF),Dipelajari dari data (Confidence: 73%),True,1.0,0.31337537003312477,medium
97,1775973740.984,-6.8538295,109.4532564,47.93429,33.00013472267438,4.887937267058578,3.365077240716696,2.016342935883552,5.319298,0.04000091552734375,40.77902245616198,normal,1,4,0.0,0.0,0.18085687207454113,28780.325034886315,710.1504860241789,40.5270792047016,0.1,0.0,0.04000091552734375,8155.6178239543215,63.43220502594346,28.137334179116333,0.29292929292929293,1.3673254712832223,0.025799384167101053,167.97258697188045,441.4405004974549,100.73739855484365,0.380510139876345,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7916666666666667,ML_Ensemble(RF),Dipelajari dari data (Confidence: 79%),True,1.0,0.3030684515251718,medium
98,1775973750.254,-6.8533347,109.4532179,70.60016,-46.10367920227704,7.199212779083582,-4.701266916049522,3.1558180771629964,5.35019,0.11999702453613281,52.6364099325141,normal,2,4,0.3399999141693115,0.0,0.16370808957110114,20284.872332208364,480.7031237829932,42.19833674134257,0.3399999141693115,0.6922283982156843,0.11999702453613281,10527.543022535101,79.25961921672655,3.8937497545318402,0.28860759493670884,5.803717327785218,-0.0424542318430046,101.77591704783143,303.5848283082472,75.34237842691451,0.3352470453801644,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.6921428571428571,ML_Ensemble(RF),Dipelajari dari data (Confidence: 69%),True,1.0,0.4673077351901002,medium
99,1775973761.2765,-6.8529233,109.4531869,101.72766,-67.37174146539253,10.373334421030627,-6.8700057068818134,3.649893719364476,3.3723972000000004,0.015000343322753906,21.356119842947095,candidate,2,5,0.8830001354217529,0.0,0.26527943449580804,30754.781612147992,655.9920960117715,46.882853851814176,0.8830001354217529,0.9611426989288796,0.015000343322753906,6699.686412904313,73.67964520740395,4.324762670245542,0.2595419847328244,1.4899966343787332,-0.5684512665130723,165.39009796850982,364.7915797287599,125.81041831450186,0.453382442758418,cc249e1a-62c0-4274-812f-0019a041760e,Speed Bump,Speed Bump,event,0.9,R3,multi-peak terstruktur + durasi lebih panjang + shape relatif simetris,False,1.0,0.6710886633473856,high
100,1775973843.023,-6.8465309,109.4531269,52.855484,38.830456955523026,5.389759397959548,3.9596046514888394,2.6501045618817103,9.306911,0.07500171661376953,56.86094116547078,normal,1,4,0.0,0.0,0.23240645750999397,46157.148544360476,854.0799578241215,54.043123325254726,0.1,0.0,0.07500171661376953,11371.927950319414,76.56073859212319,6.712638477045736,0.3106060606060606,2.255454871276277,0.06937241879763816,148.47389649803978,577.9801641334271,127.6258971926546,0.2568840687876624,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.3803263661094186,medium
101,1775973846.5670002,-6.8465309,109.4531269,76.6958,-48.35063786837891,7.82079507273126,-4.9303929342210555,3.355881937630555,9.306911,0.09000205993652344,26.594795868661855,normal,3,4,0.7545000314712524,0.403499960899353,0.1539047192252126,29656.7169496797,861.3039119963962,34.43234902591669,1.5090000629425049,0.7670025452558423,0.09000205993652344,8304.505961487057,83.04998399707584,8.961600278870641,0.2989949748743719,3.3451653387024516,-0.561331152221279,269.7587377340511,410.14688630477724,181.3982879575679,0.6577125076011983,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.6715942028985507,ML_Ensemble(RF),Dipelajari dari data (Confidence: 67%),True,1.0,0.4923482498294861,medium
102,1775973856.137,-6.8460016,109.4530638,46.842636,36.29864194943687,4.776619538782357,3.701431370492153,2.5934246245001993,5.0290055,0.2250051498413086,42.63101497284546,normal,2,4,0.247999906539917,0.0,0.21872375120162924,26907.048819745338,691.2193394919515,38.92693280340677,0.247999906539917,0.6531751017817086,0.2250051498413086,8526.007849736106,72.22733433472675,16.544412145414626,0.34005037783375314,3.459414427488194,0.2059974038100821,190.44422345387343,363.9234245705838,136.85169146749422,0.5233085041318296,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7112380952380952,ML_Ensemble(RF),Dipelajari dari data (Confidence: 71%),True,1.0,0.3664516970657319,medium
103,1775973866.0596669,-6.8453433,109.4529475,69.333755,-41.03745027444215,7.07007540801395,-4.184655338412419,3.164902521652523,7.146892,0.005000114440917969,35.699152561461396,normal,1,4,0.0,0.0,0.15948901652996703,33779.151564391235,1052.5944479782388,32.091325958616736,0.1,0.0,0.005000114440917969,7139.6670982809355,74.9380459616294,9.77405813240904,0.3197969543147208,1.2961415815433401,0.22340250152825566,281.34587361020596,616.5460077237072,154.70256664432574,0.4563258372114213,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.41249073976193734,medium
104,1775973869.9795,-6.8446046,109.4528489,112.55425,-88.00162944646712,11.4773393564571,-8.97366883150384,8.072916754223655,8.01516,0.13999652862548828,77.55930577636644,high_conf,1,4,0.0,0.0,0.40371121530501064,73076.6162624408,1577.028750734527,46.33816357632415,0.1,0.0,0.13999652862548828,15512.245789663672,140.34938689599647,107.18800186859706,0.3,12.391516015603809,-1.3206966588126463,324.32146407312587,1103.9277482313823,148.77953843001885,0.2937886689585772,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.95,R1,impulse tajam + durasi pendek + accel dominan,False,1.0,0.8604997396469117,high
105,1775973872.713,-6.8446046,109.4528489,59.887714,-45.099461894070814,6.106847292398526,-4.598865248996428,2.819060017602722,8.01516,0.08500194549560547,47.23929873500141,normal,2,4,0.18199992179870605,0.0,0.009101536363525255,43970.51611198987,1118.1974202454367,39.32267708417353,0.18199992179870605,0.8869462446696283,0.08500194549560547,9447.643507601153,77.5867443746873,77.45068045040202,0.3592964824120603,1.3946007473758204,-0.2519547706461944,275.4806983425036,704.6781565504414,138.03856535249167,0.39093122922968493,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.40086956521739125,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 40%), pakai tebakan terbaik ML",True,1.0,0.444241685575273,medium
106,1775973878.924,-6.8446046,109.4528489,55.79982,-44.57514307852269,5.689998113525006,-4.545399609298047,3.4092471342856636,8.01516,0.22000503540039062,39.796328197171704,normal,2,4,0.21200013160705566,0.0,0.18856103686103481,30419.3009075139,1020.1736036277654,29.81776902433494,0.21200013160705566,0.7405267097659166,0.22000503540039062,7959.083470470631,74.57368283817881,10.778656826151446,0.34595959595959597,3.1767586011245372,-0.05798307042003785,187.2400806288469,711.8518961744937,121.0816268244248,0.2630323545839331,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.5729275362318841,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 57%), pakai tebakan terbaik ML",True,1.0,0.469227913634709,medium
107,1775973893.175,-6.8430717,109.452545,80.420296,40.405635231882734,8.200587968368403,4.120228134162302,2.9634745862412117,8.955137,0.04000091552734375,40.12516792655805,normal,1,4,0.0,0.0,0.17700441789106794,31507.660034864697,680.1695967001542,46.32324076436378,0.1,0.0,0.04000091552734375,8024.849911073533,72.7095384005494,7.797529997155742,0.3401015228426396,1.4884592862743817,0.14120241536136371,188.60373046678635,365.9058352002544,125.66003103311355,0.5154433512876972,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8836666666666666,ML_Ensemble(RF),Dipelajari dari data (Confidence: 88%),False,1.0,0.4026030869471983,medium
108,1775973918.6335,-6.8416383,109.45221,48.018665,-31.20487352823069,4.896541122605579,-3.1820115460662604,3.608384893233573,9.948551,0.04000091552734375,29.63151513173235,normal,2,3,0.3320000171661377,0.0,0.31360102140547236,31057.29709712029,844.6911978789428,36.76763430036788,0.3320000171661377,0.9184042002797549,0.04000091552734375,5926.167387139306,57.235331532206786,61.10145377522439,0.4177215189873418,0.33174217196770606,0.16702793441099156,290.29854272398563,434.6825788985266,119.71007625643055,0.6678402957665193,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.919927536231884,ML_Ensemble(RF),Dipelajari dari data (Confidence: 92%),False,1.0,0.3396606042516333,medium
109,1775973921.5873334,-6.8407533,109.4519967,64.26779,39.82168478621756,6.553490743526077,4.060681760460255,3.6422574976328215,10.214148,0.13500308990478516,50.101692311042,normal,2,3,0.20399999618530273,0.0,0.6014101677890896,41192.445183373886,1081.5299330985495,38.087198407233736,0.20399999618530273,0.8114938196666529,0.13500308990478516,10020.10912011123,73.31071561109077,31.00506173794639,0.35858585858585856,1.3687671183973773,0.09051586019738077,325.1526001456658,598.7264330903404,157.6508998625432,0.5430737338993192,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.4269951734387093,medium
110,1775973928.3765001,-6.8407533,109.4519967,89.19475,48.69912818345318,9.095333268751308,4.9659290566557575,2.9213677330254915,10.214148,0.09999752044677734,46.56599011172999,normal,2,2,0.2109999656677246,0.0,0.38819734721421956,39178.29157259508,878.7576973712381,44.58372500771413,0.2109999656677246,0.9363149504676991,0.09999752044677734,9313.42895377376,82.0821621928009,12.870316149679425,0.3721518987341772,1.952646233358637,0.3598644897718006,227.36690836230144,480.5788687663032,170.8119202426335,0.4731104979144544,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.4159999999999999,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 42%), pakai tebakan terbaik ML",True,1.0,0.48181235356670954,medium
111,1775973930.82,-6.8398917,109.451725,69.06197,-38.88716764370389,7.04236105091953,-3.965387532307556,2.0937952824246593,8.4213705,0.06999826431274414,36.429034446923495,normal,2,4,0.7149999141693115,0.0,0.1611801158365396,36734.38070744797,927.5125061577583,39.60526723247724,0.7149999141693115,0.6394481630358836,0.06999826431274414,7285.9875493237805,74.84196939207587,73.32388193647569,0.3434343434343434,1.3042946552949326,-0.2571138219742146,289.38455180914684,503.93762512632844,134.19032922228288,0.5742467654848283,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7206418219461698,ML_Ensemble(RF),Dipelajari dari data (Confidence: 72%),True,1.0,0.3619279238119579,medium
112,1775973936.02325,-6.8398917,109.451725,81.08645,65.12895919346829,8.268516771782414,6.641305562395751,4.224452723134679,8.4213705,0.055001258850097656,24.234269686196573,candidate,1,3,0.0,0.0,0.21245839658264934,34347.63820586129,818.3927772495695,41.969625244404284,0.1,0.0,0.055001258850097656,6429.284311875857,63.96737342992405,34.12787452409772,0.3594936708860759,0.3335408239082134,-0.2170859535994029,221.47941135850147,459.6675921725146,137.24577371855324,0.48182515941553355,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.6766666666666667,ML_Ensemble(RF),Dipelajari dari data (Confidence: 68%),True,1.0,0.6726576858005309,high
113,1775973939.778,-6.8391333,109.4515,40.977722,-33.18967494091321,4.178564749430234,-3.384404964071646,1.5157294086202358,9.017419,0.020000457763671875,31.94582063893798,normal,1,3,0.0,0.0,0.003869454829898678,23124.90764959107,457.202400182842,50.57914741865732,0.1,0.0,0.020000457763671875,6389.017894773037,55.362285042274486,106.76179561746474,0.39746835443037976,0.44979478610205836,-0.34273484975830004,142.8647581234995,211.80295369487533,102.53468836446717,0.674517304677413,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8745855448898926,ML_Ensemble(RF),Dipelajari dari data (Confidence: 87%),False,1.0,0.2866207947193981,low
114,1775973944.8955,-6.8391333,109.4515,67.47319,-31.272360563252178,6.880350578434022,-3.1888933084439826,1.9398651553490776,9.017419,0.03999900817871094,33.70907444769459,normal,1,3,0.0,0.0,0.15752535734237147,25301.86977511025,773.8419089779057,32.696432499801745,0.1,0.0,0.03999900817871094,6741.982060572372,58.88448011497312,98.6868327051908,0.3924050632911392,0.6498561579737854,0.05173724247559657,229.29584309289356,403.02507185740717,141.520994027605,0.5689369186567206,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.9552608695652173,ML_Ensemble(RF),Dipelajari dari data (Confidence: 96%),False,1.0,0.28466249521833104,low
115,1775973948.066,-6.8391333,109.4515,63.760284,31.945423554889455,6.5017395338877195,3.2575266329367785,2.6179074241772757,9.017419,0.11999702453613281,34.778612313450346,normal,2,4,0.6059999465942383,0.0,0.4016812381251158,36854.28491409189,975.8185182718796,37.76756044924339,0.6059999465942383,0.8337067796730484,0.11999702453613281,6955.894937807164,62.357077292946315,66.77684604777592,0.38944723618090454,0.5531460924518696,0.14251892959471488,284.0936486927568,550.6002109034457,141.12465867567698,0.5159708306515799,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7066666666666666,ML_Ensemble(RF),Dipelajari dari data (Confidence: 71%),True,1.0,0.31944075461042926,medium
