timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1776327160587,-9.74205,16.678051,20.68095,24.569359,0.58575,-0.066825,0.113025,-6.8717012,109.492014,31.400001525878906,11.583359,2.661,213.03409
1776327160595,-8.31,11.545051,2.60505,16.48295,0.58575,-0.066825,0.113025,-6.8717012,109.492014,31.400001525878906,11.583359,2.661,213.03409
1776327160600,9.534,5.56995,-13.28505,17.116323,0.0886875,-0.60307497,0.4354625,-6.8717012,109.492014,31.400001525878906,11.583359,2.661,213.03409
1776327168836,2.9839501,12.205951,6.0930004,11.171789,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168837,15.097951,17.392052,-14.06805,23.824602,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168837,6.01095,23.875051,-21.39195,30.857252,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168837,0.381,5.1199503,6.9690003,13.096236,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168837,-10.389001,-1.78005,26.914951,25.743462,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168837,-14.70705,-6.498,44.752953,43.1916,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168837,-5.8240504,0.58095,11.899951,19.247475,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168837,-10.767,17.334002,0.84705,20.188179,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168838,20.619001,20.872051,-23.06805,33.89512,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168838,30.072,22.85205,-34.40895,47.653603,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168838,8.089951,14.230051,-7.77405,24.027672,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168838,-16.11,6.2910004,18.01695,24.785032,-1.01915,0.3334375,-0.8980125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168846,-11.373,-2.4550502,31.76505,32.020084,0.477125,-0.4169,-0.1285625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168847,-0.90000004,1.7740501,9.63,14.270672,0.477125,-0.4169,-0.1285625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168860,-7.93905,10.98495,0.45495003,13.70305,0.3579125,-0.164725,0.358875,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168860,5.346,14.709001,-16.084051,20.693993,0.3579125,-0.164725,0.358875,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168875,7.827,9.976951,1.041,14.317527,-0.1060125,0.1408,0.0290125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168875,7.017,12.42405,-1.3600501,14.33019,-0.1060125,0.1408,0.0290125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168880,-2.9520001,11.599951,14.899051,18.155352,0.0089375,-0.0507375,-0.279675,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168880,1.37205,4.959,6.6340504,10.347489,0.0089375,-0.0507375,-0.279675,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168880,-10.053,10.222951,9.7900505,15.958582,0.0089375,-0.0507375,-0.279675,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327168999,-7.0720506,10.165951,8.346001,15.138698,0.3026375,-0.014575,0.2385625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169002,0.57705003,8.19495,2.838,9.981044,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,4.656,9.76305,1.14705,10.6978855,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,2.0310001,8.928,0.80700004,9.492852,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,-6.42,9.253051,16.614,17.955675,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,2.505,6.1420503,7.209,11.428257,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,-2.607,13.786951,-0.39495003,13.515112,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,3.2640002,9.816001,2.14995,11.155426,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,6.4420505,6.83895,5.1940503,10.8194275,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169003,-3.8910003,12.657001,-1.24995,12.804245,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169004,-1.065,10.089001,-1.0030501,10.716467,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169004,7.5270004,7.0999503,1.1880001,10.475453,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169004,1.8270001,9.76095,0.28005,10.042619,-0.471075,0.0853875,-0.4222625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169006,-8.35995,9.79695,14.929951,17.782373,0.4750625,-0.6648125,0.212025,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169020,6.5290504,9.48795,-2.2440002,12.943624,0.346225,-0.0583,0.1705,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169026,-0.675,9.759001,11.304001,14.547967,0.118525,-0.4104375,0.194975,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169036,0.87195003,9.98595,1.197,10.985724,0.7964,0.1992375,-0.3158375,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169046,-1.91295,15.901951,-4.0009503,15.404148,0.02915,-0.0253,0.213125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169056,8.272051,8.446051,-0.63405,12.552121,-0.3422375,-0.128425,-0.003025,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169067,0.91005003,8.476951,5.841,10.778112,-0.036849998,0.0864875,-0.181775,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169077,-9.94095,9.045,11.500951,16.30695,0.118525,0.3323375,-0.2264625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169087,2.9269502,9.831,-6.7699504,13.093512,-0.2519,0.0396,-0.1040875,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169097,1.8319501,6.86595,4.27005,9.251018,0.329175,-0.162525,-0.087037496,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169107,1.6189501,7.0360503,-0.076050006,7.6264462,-0.125125,0.09075,-0.212575,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169117,-3.177,11.526001,3.6070502,11.515775,-0.14973749,0.263175,-0.0859375,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169127,0.9480001,8.04105,6.0690002,10.39819,-0.3700125,0.1428625,-0.089237496,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169145,-3.357,8.18505,12.978001,14.64481,0.7825125,-0.2795375,0.12265,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169151,1.69095,14.874001,-9.967051,17.316452,-0.633875,0.1599125,0.064075,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169160,0.61095005,9.55305,8.064,13.476469,-0.0240625,-0.246675,0.5270375,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169171,5.98995,6.9160504,1.18305,10.075737,-0.4082375,0.28655,-0.0477125,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169180,-8.04405,11.196,9.61995,15.46373,0.2919125,-0.2179375,0.3312375,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169190,1.2049501,8.70495,0.51495004,10.135165,-0.096525,0.02695,0.02365,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169203,2.5189502,6.8920503,4.4880004,8.908318,-0.06985,0.097075,-0.2275625,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169211,-4.36305,8.65695,10.53495,13.2349205,0.3078625,0.1747625,0.1013375,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
1776327169226,3.111,9.571951,-2.8140001,11.007622,0.217525,-0.0380875,0.102437496,-6.8726158,109.4914013,31.400001525878906,11.572892,2.089,207.73314
