event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority
0,1779783576.7,-6.895115,109.410055,10.185020351009385,0.041515756495494015,1.038583038143442,0.004233428999249898,0.06397171749765673,0.0,0.14999985694885254,15.91807193391156,normal,0,0,0.0,0.0,0.5198817780583861,2.281271230025269,0.20940431065959061,10.894046683150766,0.0,0.0,0.14999985694885254,15.91807193391156,0.5982449394392338,0.0032086773133933313,0.016,4.471049695943961,0.4477752241493389,0.0428079986273129,0.11036261285939673,0.05623369917288101,0.3878814540246186,39.066364605453636,0.0,0.5982449394392338,29.513839411882994,0.02797170445856122,0.047589804350831384,428.5293064531635,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9611820084367588,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.5,0.2401369252485953,low
1,1779783578.46,-6.895115,109.410055,9.768751815074598,0.3798442719914799,0.9961354606389132,0.03873333625565101,0.063247234993911,0.0,0.04999995231628418,14.442445194729913,normal,0,0,0.0,0.0,0.5536029762499431,8.050984811508751,0.8203397948064649,9.814195347200966,0.0,0.0,0.04999995231628418,14.442445194729913,0.6435632073735513,0.0064846477486485326,0.04975124378109453,1.0884196310314511,-0.2717512135959058,0.18978805490184375,0.17970723292927016,0.45084450697535106,1.0560899287042727,191.4068039312359,0.0,0.6435632073735513,15.189131882568882,0.02507587694330897,0.05001752438329471,397.37647290146987,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.960433793623382,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.5,0.08899412412016926,low
2,1779783580.52,-6.895115,109.410055,12.142949319950691,-1.059103015749445,1.2382362294923028,-0.10799845163735272,0.2404452006825048,0.0,0.04999995231628418,45.88959858975648,normal,1,0,0.0,0.0,0.029362743917645134,43.91248905700802,10.223384149616912,4.295298319916422,0.1,0.0,0.04999995231628418,45.88959858975648,2.1646809424830007,0.009105109735939988,0.06467661691542288,-0.43941217130704224,0.0068949535618946034,3.857093451933529,3.2269380403446357,3.139352657338747,1.1952793045391998,1930.5844946017137,0.0,2.1646809424830007,117.29826073371844,0.17320228021405673,0.07268958380857762,2180.688986580471,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9859976149318082,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.5,0.12143938745086888,low
3,1779783581.42,-6.895115,109.410055,15.71076595167973,-0.7525705407248137,1.6020522759229432,-0.07674083817866588,0.3649273301967804,0.0,0.11999988555908203,32.54226407572912,normal,1,0,0.0,0.0,0.31644077602226023,40.7265980222929,12.05782369752019,3.3776074079654452,0.1,0.0,0.11999988555908203,32.54226407572912,1.654577654299138,0.007376715237613926,0.05970149253731343,0.08593785031138257,-0.502714381645228,4.175958694206342,3.8822735079874824,3.9995914953263663,1.0756474550201502,1486.8507073945161,0.0,1.654577654299138,157.01379692667243,0.16860779471435117,0.07929123274094385,2180.688986580471,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9762320946525023,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.5,0.22265289290525891,low
4,1779783590.15,-6.8952883,109.4102,12.091729823832356,-1.4085492335067162,1.2330132944310603,-0.14363204901844323,0.30277996419636155,0.17912333,0.04999995231628418,48.08044684285177,normal,1,0,0.0,0.0,0.030571694595782038,85.31994168211244,6.590570296659909,12.945758090099481,0.1,0.0,0.04999995231628418,48.08044684285177,3.867213597922426,0.0021771828240720603,0.07462686567164178,2.2972516321081677,-0.1973173462780876,1.220111616830685,3.8134918424070268,1.556966837422196,0.319945956961746,6112.393313153259,15.282792069505778,3.2797363087730833,36.47741333689083,0.02782732302634531,0.0809843313048075,1795.9337815814943,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9499144205668794,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 95%),False,1.4687753705322866,0.12357224502350618,low
5,1779783592.36,-6.8952883,109.4102,12.934261175751654,1.9554357593247238,1.3189275823804922,0.1993989547220227,1.776972297810748,0.17912333,0.019999980926513672,83.81724266428067,normal,0,0,0.0,0.0,0.7533540954559477,195.05696698272823,91.53197478554874,2.131025418261803,0.0,0.0,0.019999980926513672,83.81724266428067,5.41322285856665,0.0020496966382559014,0.04975124378109453,1.6696154349331742,0.44820713008707863,56.32535989064022,3.30504671806754,31.90156817684098,17.04222289521848,11523.307470649092,34.939253465646324,4.590887756047241,21.4869621194099,0.22816124327702464,0.3312859502620891,2786.0905549372133,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.964593418814412,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.4687753705322866,0.17792893505967683,low
6,1779783594.04,-6.8952883,109.4102,38.10941909751525,-0.05712351590779119,3.886079252090699,-0.005824977531347727,2.0363708313596764,0.17912333,0.019999980926513672,73.3023671578018,normal,0,2,0.0,0.0,0.5575928584349924,216.49721523705705,117.92549325211807,1.835881347032544,0.0,0.0,0.019999980926513672,73.3023671578018,4.405210842691169,0.006314786518642249,0.06965174129353234,-0.49422927369646796,-0.13289086906267722,47.768293675509554,25.529291859905378,44.62790771670314,1.871116992454236,10322.818319847574,38.77970212898838,3.7360051579092826,134.51105995976073,0.1119172724059653,0.183377783708002,6420.228783649097,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9867542206847111,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.4687753705322866,0.1829068792165741,low
7,1779783598.31,-6.8953167,109.4101734,31.46665574810652,-1.219561315187146,3.208705903453934,-0.12436064458170182,0.8492842635493136,0.0,0.06999993324279785,114.02256383661708,normal,3,2,0.5,0.35000014305114746,0.19641032576541437,261.33456577367826,73.65087172738654,3.5482887859454095,1.0,0.246168360463763,0.06999993324279785,114.02256383661708,6.2280776548070875,0.008586565369924928,0.0845771144278607,1.6708130901811256,0.26164587171002196,19.622651659366344,16.139861331854835,37.88835873616535,1.2157880442782723,17382.400972026473,0.0,6.2280776548070875,114.99025324777146,0.4013736445830131,0.5690105963665644,6203.5180086409055,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9571289193233821,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.5,0.23298103591912528,low
8,1779783599.14,-6.8953167,109.4101734,14.980233902690285,0.8458818789890222,1.527558738477491,0.08625594662693399,1.3132697269720528,0.0,0.059999942779541016,187.35241092077743,normal,3,3,0.7200000286102295,0.5099999904632568,0.5598206232892599,1012.4918573070171,139.89230374567023,7.237652272208736,1.440000057220459,0.43319327954243647,0.059999942779541016,187.35241092077743,11.70829854760375,0.015599403958469388,0.07960199004975124,4.155299638242154,0.8951022804079383,33.904930272307226,42.47789081238065,63.50948266098238,0.7981782717009808,62813.51028976285,0.0,11.70829854760375,47.24961092191422,0.4746518212391092,0.5997599989755349,6203.5180086409055,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8707369359039101,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 87%),False,1.5,0.29617770870849724,low
9,1779783603.25,-6.8953167,109.4101734,26.573111371738594,0.38696445664981677,2.7097032495030002,0.03945939302920128,0.9380260740363245,0.0,0.019999980926513672,178.42472010162936,normal,1,5,0.0,0.0,0.04476455182753661,276.53515657000975,50.03145098764425,5.527226286342895,0.1,0.0,0.019999980926513672,178.42472010162936,6.257718879874194,0.015189330209503728,0.10945273631840796,-0.1948196293616964,-0.1329157323973857,9.844751152215727,24.173143810479353,16.013556024949164,0.40725984266424065,18855.799522000452,0.0,6.257718879874194,89.49568620627542,0.06366154943267473,0.2608852670479874,4123.0246323752635,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.984935995152229,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.5,0.21071981516780877,low
10,1779783606.09,-6.8953167,109.4101734,30.679700814121933,-3.983742641609715,3.1284588329472283,-0.4062286959980947,0.6471643717499442,0.0,0.029999971389770508,147.6353890959099,normal,2,5,1.559999942779541,0.0,0.07381994699539236,526.5100701050087,103.26271684918757,5.098743099847154,1.559999942779541,0.46768841991435656,0.029999971389770508,147.6353890959099,7.409375485478858,0.006119346733961223,0.11940298507462686,0.036326098781432226,0.03473301874114477,21.572932642226235,55.53171136893903,26.158072838022317,0.3884795141720281,29846.797935208466,9.820199350636276,7.273709929244319,111.69050546194102,0.3014001035692437,0.6243635846989044,6144.483338765563,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.895086627510254,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 90%),False,1.5,0.18808471749408542,low
11,1779783609.49,-6.895316,109.410147,33.70028154594834,-3.3747867396764817,3.436472347432441,-0.34413247537910313,1.1529966645095564,0.09612693,0.009999990463256836,227.5601725423295,normal,1,7,0.0,0.0,0.408937979899688,601.8275054060199,177.796233920229,3.384928289825929,0.1,0.0,0.009999990463256836,227.5601725423295,7.973473894071002,0.026547783162671257,0.10945273631840796,-0.4121441145305407,-0.6145498159102362,21.64086334260557,105.29536215852683,50.86000841909663,0.2055253212814727,41730.5685689668,57.85183048423911,7.274224978735813,150.51295759389438,0.2424453631580431,0.3295404075814944,11276.596452902846,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.928397930027353,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 93%),False,1.4829931172843656,0.24056120577806125,low
12,1779783615.31,-6.895316,109.410147,23.89924843872958,-3.434587054846534,2.437045111095999,-0.35023041047111236,0.5207240419111646,0.09612693,0.04999995231628418,236.05750787117879,normal,3,5,0.19999992847442627,0.040000081062316895,0.06450804233632511,1175.3355277967673,157.82960395014882,7.446863522011617,0.39999985694885254,0.4215977164494293,0.04999995231628418,236.05750787117879,11.081846479486664,0.004833067838116985,0.07462686567164178,0.828694096241434,-0.12938447779663387,24.583629558884624,88.14216314354096,45.10381124772323,0.2789088491048368,35073.31709452174,112.98139600703294,10.110002935049378,80.88741595122475,0.904348744240088,0.21374940454542737,10101.224713998237,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.6387707578801611,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 64%), pakai tebakan terbaik ML",True,1.4829931172843656,0.2749264205496834,low
13,1779783617.38,-6.8952177,109.4090282,52.73148429889553,-3.1882615147905278,5.377114947397484,-0.32511219578454703,1.5098024778113155,8.63535,0.07999992370605469,233.56614393867142,normal,1,5,0.0,0.0,0.43266172429262667,1195.6478688165025,191.90629133324745,6.230373450914504,0.1,0.0,0.07999992370605469,233.56614393867142,7.618399352234704,0.006265290081443118,0.08955223880597014,-0.8133505705544208,-0.06556899738593082,21.12644323570933,141.78412453846926,28.99572355906886,0.14900429195070394,42727.22725465547,8496.198325776668,0.9398542616549237,76.53407564954351,0.4814945876636843,0.28183256184701627,11262.330526926839,bf026662-aa33-4c79-b34d-296f7893c390,Pothole,Pothole,event,0.98,R10,Extreme shock (52.7 m/s²) + Low Pitch/Roll Ratio (0.1) → Pothole,False,1.0,0.2471097449357676,low
14,1779783619.35,-6.8952177,109.4090282,31.66198211155344,-0.8183733341584027,3.2286236494168183,-0.08345085571101271,0.680313567638115,8.63535,0.039999961853027344,309.92376270909523,normal,2,5,0.4100000858306885,0.0,0.20392409453697763,871.7045743529394,197.70449071946754,4.409128830466043,0.4100000858306885,0.4043934301840716,0.039999961853027344,309.92376270909523,10.34083065256991,0.007160653599293876,0.11940298507462686,1.1075325484048424,-0.3103668969452823,17.75235011009933,154.11136584897366,25.840774760394538,0.11519169852990993,48487.07829246175,7527.474096138656,1.0732179580990735,117.83354187533935,0.21217024399017823,0.18832683903489503,11323.79222887816,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.6668432102576365,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 67%),True,1.0,0.21763896212884545,low
15,1779783621.71,-6.8952177,109.4090282,33.67949786868124,-3.9318470889736954,3.434353002164984,-0.4009368223576548,1.5540809017108794,8.63535,0.019999980926513672,172.97571008200322,normal,2,6,0.8700001239776611,0.0,0.1239248787570699,719.4360276942489,115.39689142912765,6.234448888093749,0.8700001239776611,0.888524885849853,0.019999980926513672,172.97571008200322,6.860374787233987,0.007493596676627153,0.10945273631840796,-0.158294804631415,-0.39794241625673393,22.065763645473318,61.86791696483257,31.463210818821775,0.3566592245437467,19169.132078457726,6212.581901749532,0.712000579868296,93.66745547592694,0.30830210015489745,0.5788064466109749,6525.1271051040585,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9381535763583868,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 94%),False,1.0,0.15829053269121127,low
16,1779783624.46,-6.8952177,109.4090282,22.572845319910577,-1.2020158497771383,2.301789634575577,-0.12257150502741898,1.4157105034332582,8.63535,0.029999971389770508,181.6247316166234,normal,3,2,0.43500006198883057,0.24500000476837158,0.4559565563865041,1522.4511304562986,172.47654374063154,8.82700388476442,0.8700001239776611,0.5924228532276902,0.029999971389770508,181.6247316166234,13.126864761940764,0.006491889742321408,0.06965174129353234,0.23674549682291302,-0.422526996228024,15.025542003927798,136.42602155894525,21.024980177758493,0.11013692052361748,86003.90637381222,13146.898369385799,1.3623651203060358,53.27178354046738,0.2063060404527367,0.2540231299441952,11563.34341620008,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.7973988247215127,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 80%),True,1.0,0.16800268731252416,low
17,1779783626.51,-6.8952177,109.4090282,19.067147947509994,-2.037699844512571,1.944307989732477,-0.2077875568632072,0.2861200311522465,8.63535,0.029999971389770508,212.37520626260843,normal,2,8,0.4099998474121094,0.0,0.2629086602237406,1138.3410921623329,172.6004780965079,6.595237151838034,0.4099998474121094,0.4265971085567236,0.029999971389770508,212.37520626260843,9.26798565718815,0.007383470911617119,0.07960199004975124,-0.05390562457777648,-0.4928706406954539,19.233354507644464,121.20592059784684,32.161202991016594,0.1586832908334252,41906.03882612238,10329.046296724991,0.9200115560212248,89.12855901798535,0.1757053665264335,0.2956001649563091,8072.259926710389,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.975949627090094,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0,0.14572490889281628,low
18,1779783628.03,-6.8951655,109.4081099,25.993053482282747,-1.0877591050483608,2.6505538060686114,-0.1109205595232175,2.8060209305382955,9.834297,0.09999990463256836,212.37520626260843,normal,1,6,0.0,0.0,0.21142800371103906,986.3504852887991,174.37215116162105,5.656582619767039,0.1,0.0,0.09999990463256836,212.37520626260843,7.8308783189515445,0.007020875250580272,0.04477611940298507,0.23980445499803515,0.7604817703572491,18.77749140282543,129.1615052285228,26.4331545302728,0.14537993517668338,28410.52631630899,9700.063618424178,0.7227860117690651,84.39200287201972,0.18296041280782935,0.4018860089715793,9195.75230584527,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9782566233854529,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0,0.2997215387818158,low
19,1779783630.49,-6.8951655,109.4081099,26.05779411919996,-0.3544623605907281,2.6571555137789113,-0.03614510159847941,1.0487978729016973,9.834297,0.1399998664855957,301.0718665038274,normal,0,5,0.0,0.0,0.5398413540135242,800.6124714297505,287.24376671599526,2.7872231233971805,0.0,0.0,0.1399998664855957,301.0718665038274,8.358418566055292,0.010255473021090354,0.09950248756218906,-0.08850934768782581,-0.11416017690800176,25.77817190611026,217.82782371988017,43.63777109000481,0.11834196085491001,38196.09528669316,7873.460825944179,0.7714777032654074,177.10260762128277,0.09417347040477335,0.36617538753539536,14541.32912920807,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.969994555053597,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.0,0.32549572883423267,medium
20,1779783633.69,-6.8951655,109.4081099,88.23046475755083,-7.377180114955596,8.997003539185231,-0.7522630169278598,0.978800204429368,9.834297,0.039999961853027344,334.9644850043845,normal,1,4,0.0,0.0,0.36844939393487197,1368.5443012007568,175.18387248625004,7.81204499002114,0.1,0.0,0.039999961853027344,334.9644850043845,14.457616431365937,0.006644556932316185,0.05970149253731343,2.777364959550254,-0.5149154228785965,25.36392246790141,113.32386619324684,36.496083825101806,0.2238180102400608,95441.6686383878,13458.671115665695,1.3344305063232011,68.35143122037634,0.2207078172879096,0.1487271152978886,13261.13819733112,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.8446696643103527,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 84%),False,1.0,0.24010887783619855,low
21,1779783635.91,-6.8951655,109.4081099,54.85868103761363,3.5116700967787238,5.594028647663945,0.3580906932315035,2.3948834631529223,9.834297,0.04999995231628418,167.10067418537386,normal,2,3,0.20000004768371582,0.0,0.4345450866758918,838.4316980717585,171.8805222663792,4.877991305462593,0.20000004768371582,0.5012760283253478,0.04999995231628418,167.10067418537386,10.376904756660364,0.018623023015425833,0.0945273631840796,0.5979360363162272,-0.2127496745245317,24.08979830886949,102.52469929446471,45.266024663045,0.23496580082341478,54888.56636396753,8178.91984956447,0.9648427068518057,101.09602676542312,0.14370589177919962,0.1482039358839615,9604.03429451281,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9456280264600573,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 95%),False,1.0,0.2133797381807352,low
22,1779783638.96,-6.8951083,109.4073016,25.78799767730333,1.422897534609299,2.6296439331783366,0.1450951685447425,1.2216018012992202,7.8425183,0.019999980926513672,104.75523606056893,normal,3,3,0.8250000476837158,0.434999942779541,0.5817118192239332,337.67380284932455,127.47286711599244,2.6489856848757984,1.6500000953674316,0.9390031986991779,0.019999980926513672,104.75523606056893,5.383642525106878,0.0037671334861325853,0.07960199004975124,-0.09443279438067265,0.01865524748178006,69.65445957698324,28.159662663461738,29.658744875547466,2.473554386495128,9975.508557897287,2648.2129782764196,0.6088358929499619,54.12460368928399,0.39667200666654284,0.3199983832344208,6012.600351616675,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.5394717821902388,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 54%), pakai tebakan terbaik ML",True,1.029704587953351,0.11645717835919223,low
23,1779783643.48,-6.8951083,109.4073016,40.075130210119696,0.5967727196188914,4.086526001246062,0.0608538817658315,2.4823665980331446,7.8425183,0.039999961853027344,445.0862144278247,normal,3,4,0.875,0.125,0.04935825101056211,1260.586172044133,261.794940837422,4.815166264086848,1.75,0.8330444323307495,0.039999961853027344,445.0862144278247,17.089732798918856,0.014326665334880275,0.08955223880597014,2.255759789074972,0.16163941536782242,23.3006964062709,195.47861369796925,43.01563073318183,0.11919818667772135,81017.58764541485,9886.170122983061,1.9326771196977743,91.76123000719396,0.08359475340344294,0.18083192363576714,11877.4777933488,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.8103174896986387,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 81%),False,1.029704587953351,0.3323325376612542,medium
24,1779783645.99,-6.8951083,109.4073016,38.56910118047086,5.241067143427271,3.932953779371229,0.5344401139458705,1.6306783083025027,7.8425183,0.039999961853027344,201.5494719664543,normal,3,5,0.4650000333786011,0.02499997615814209,0.19773237282960401,515.7315356788533,247.43426714806196,2.084317340273358,0.9300000667572021,0.5647236677849198,0.039999961853027344,201.5494719664543,8.68288009614751,0.024687465064506968,0.15422885572139303,0.1383468813901345,0.37071355701041797,24.85539309639026,166.7113972164914,55.867476835180355,0.14909234378871353,27929.33047294899,4113.741807462897,0.9672882321993299,214.9611508483906,0.10306367363499229,0.27557990970765506,7884.161537194822,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9886642794974398,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.029704587953351,0.20092691674757449,low
25,1779783647.71,-6.8956317,109.4071117,66.65809186526033,1.3302188079566675,6.797233700117811,0.1356445685281587,1.5028780165722242,10.087011,0.029999971389770508,204.55726270850093,normal,0,4,0.0,0.0,0.7987495944593835,632.425587743581,271.0582080182935,2.333172605375324,0.0,0.0,0.029999971389770508,204.55726270850093,9.061757179999036,0.022798344737239705,0.10945273631840796,0.23431757493883243,0.03412331558380711,25.900141454487017,202.99293233857333,42.16513422523311,0.12759134531687363,32368.616181209105,6259.228793312051,0.8315691405396153,191.27742130789622,0.16047619431484184,0.17569284716349368,7884.161537194822,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9554280791531298,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.0,0.18237453662976177,low
26,1779783649.95,-6.8956317,109.4071117,48.23664083142564,-0.13324609895773454,4.918768471539786,-0.013587320742326334,1.4446967764681626,10.087011,0.07999992370605469,263.67035297195275,normal,1,5,0.0,0.0,0.043713444414342655,1115.3391930309513,233.91843119529614,4.768068862994798,0.1,0.0,0.07999992370605469,263.67035297195275,12.128781501348897,0.008210770585135481,0.13432835820895522,0.18332382452466067,0.5111956753997298,19.867642552871935,180.95686879055677,33.093919851867454,0.10979214315470397,88017.876055323,11250.438708834332,1.0939631521380193,100.15724614429644,0.14910623397466966,0.21565801392245953,8513.02402868926,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.912676808198658,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.2599916594076365,low
27,1779783652.83,-6.8956317,109.4071117,94.40412686921894,-0.7024933380577625,9.626541874056782,-0.07163438463264851,0.8506654180944527,10.087011,0.009999990463256836,285.347026906363,normal,0,5,0.0,0.0,0.22578916056694698,1768.0196170761697,758.209691071829,2.331834630397571,0.0,0.0,0.009999990463256836,285.347026906363,17.781778499143456,0.036007812608557725,0.09950248756218906,1.0588471095543115,1.2336668981404064,31.95692446851745,694.2737561379906,31.979010465320762,0.04602928475973756,122687.80634336438,17834.033325663117,1.6038388073344072,106.82393428121907,0.22332113387742705,0.1647728814503893,18164.32608753687,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.7298471948223004,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 73%),True,1.0,0.18102901785292008,low
28,1779783656.25,-6.8956317,109.4071117,33.758974310744144,-0.5522379328468817,3.4424573438171184,-0.05631259735453817,1.772424801025314,10.087011,0.029999971389770508,186.5432096888695,normal,2,4,1.5800001621246338,0.0,0.6734088558360969,528.1098769558141,181.84786058928557,2.9041302566899705,1.5800001621246338,0.8104188132982664,0.029999971389770508,186.5432096888695,7.150359863187999,0.03400345855343479,0.14925373134328357,-0.06435146939950309,-1.4129652998843898,17.225487345568595,143.5116265924417,21.110746651275242,0.12002851360927501,30375.730140864558,5563.765393103498,0.6198708115540981,176.07957040032954,0.2346998277915124,0.11650743544264275,12040.86063874499,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9875869954174883,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0,0.18235240293504906,low
29,1779783661.37,-6.8966933,109.4070617,26.88408837670283,-2.374924852330798,2.7414140788855352,-0.24217493765259268,1.0081669176777135,12.661138,0.039999961853027344,139.55351400609473,normal,1,4,0.0,0.0,0.11012978077188171,638.0829240482467,136.64170610341128,4.6697522855546705,0.1,0.0,0.039999961853027344,139.55351400609473,7.118971154366504,0.007107479776449153,0.0945273631840796,-0.08869424242010293,-0.009625152555053992,17.429572733992806,80.75657733433852,38.455556035079944,0.215828519403497,31442.417140871323,8078.855956818367,0.5211111368881938,113.17217296353678,0.16325009260798337,0.10570513292406035,8762.54793954919,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.987528909293786,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0,0.14338228277866516,low
30,1779783664.3,-6.8966933,109.4070617,34.95445199079663,-1.4726298814013672,3.5643621410773942,-0.1501664565780738,1.2502398224858704,12.661138,0.08999991416931152,119.97306857603618,normal,1,4,0.0,0.0,0.44614822319895786,526.3981318129543,147.13588522090123,3.577632522786799,0.1,0.0,0.08999991416931152,119.97306857603618,6.41049941537165,0.007353850146806183,0.05970149253731343,0.13596735991957543,-0.32435180986956413,26.909366644166255,71.3196672985001,48.90685127823487,0.3773063908757997,24482.11881940032,6664.799389826002,0.46925076193298476,168.72542703284864,0.150526566456929,0.09114011823805869,9217.247545111943,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9812725448443798,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0,0.19166110920685864,low
31,1779783665.27,-6.8966933,109.4070617,25.73480469084046,-1.3288012025353522,2.6242197581070457,-0.13550001300498665,1.1196223704892645,12.661138,0.019999980926513672,137.48738875260665,normal,1,5,0.0,0.0,0.032804240310409835,591.1456726085211,135.36168328647204,4.367156597707907,0.1,0.0,0.019999980926513672,137.48738875260665,6.4977852315454,0.0060685727434622435,0.05970149253731343,0.5177521740862776,-0.3121592130339042,23.39387937485168,72.0484718673687,39.919332044251654,0.3246963945775309,24065.1861749977,7484.576938999303,0.4756401136966336,154.04719061783825,0.18214786024150967,0.14615077489708408,7637.014084943445,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9828092398832567,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0,0.12606442098579249,low
32,1779783669.74,-6.8975883,109.407015,23.44201760223853,1.9219799279850025,2.3904205413916606,0.1959874093584458,0.5080846595302795,6.3027735,0.029999971389770508,150.78002873724802,normal,3,6,0.5899999141693115,0.25999999046325684,0.6634340593542959,318.8640749024783,82.91891157451207,3.845492722977315,1.179999828338623,0.5590125820057102,0.029999971389770508,150.78002873724802,7.640857677658376,0.023284697179671333,0.11940298507462686,1.4122904320272367,-1.1462169664024564,14.28918255791698,41.584534653115796,27.04519436347929,0.34361770147231013,19181.67992582983,2009.7280413973551,1.046295312001444,111.65626258489688,0.06701313394791232,0.4159932401953582,6496.026944250347,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9869463275085066,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0517078515982783,0.12865136302542202,low
