event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,snr_vertical,crest_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,corr_xy,corr_xz,corr_yz,impulse_factor,clearance_factor,shape_factor,time_center_of_mass,min_z_to_max_z_ratio,first_peak_polarity,rise_time_ratio,peak_asymmetry,waveform_complexity,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority,label,brake_to_bump_ratio,down_up_asymmetry
233,1779784384.4,-6.8951317,109.4083067,32.88517159452089,0.9758153342171604,3.3533542641494183,0.0995054717173714,1.555708617335421,7.0352235,0.0299999713897705,156.41158189275563,normal,0,0,0.0,0.0,0.01748956712823419,302.05393512302544,131.04986968770987,2.304877780786339,1.9900000095367432,0.0,0.009999990463256836,156.41158189275563,6.692832813654267,0.0,0.145,0.27808820619978203,-0.5804989388130464,22.739383210773013,73.51852689867908,34.79195957825777,0.3093013946377125,0.0,1974.1295481658126,0.8881518134749815,250.82732866579002,0.13720700117693946,0.31717474766212267,6518.1953711883325,1.0,3.3013516444264974,1.3553774032822568,0.45829310345112273,1.5555704873474931,-0.5285764248062672,-0.1384906116192618,-0.6493333822886735,4.290031332904692,5.21869530612127,1.2994761855447567,0.835249217933725,-1.5393008305226303,1.0,0.05291005263010554,0.6851794223334352,27.502678365432942,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9948842679395764,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0397228916912753,0.166420870188633,low,Non-Event,48.86558893300419,3.3261196445185677
234,1779784386.93,-6.8951317,109.4083067,31.396598882681843,-0.6185859544299446,3.2015620913035385,-0.063078212685264,1.023552976176154,7.0352235,0.0,137.04323967458086,normal,0,0,0.0,0.0,0.13792375719337596,398.13712801572154,131.151994228285,3.0356924980265725,1.9900000095367432,0.0,0.06999993324279785,121.94466229613174,4.652499877472437,0.0,0.11,-0.4468714185405056,-0.2630684867349869,21.011514927014076,59.395614918103064,50.744864383167865,0.3537553168231398,0.0,2800.9836792387127,0.5790131260782524,206.89378686480603,0.07284931662811012,0.30840585206951193,7068.310829105454,1.0,2.7398389172550135,0.9710102460460033,0.4232842160770519,1.655756617377169,-0.7659928891069746,-0.5409083930952056,-0.0023015937099425893,3.4425153347135145,4.118864590778796,1.256465434197897,0.1350710075974678,-4.913089032680247,-1.0,0.8598130760765134,0.15459487471511071,33.55973064016484,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9959587933465286,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.0397228916912753,0.1067172120602339,low,Non-Event,40.67622902434952,68.39378542533794
235,1779784390.16,-6.8951317,109.4083067,58.99139964258532,-3.371034266128673,6.015448664180462,-0.343749829567556,1.4993848624901156,7.0352235,0.0399999618530273,508.997174909547,normal,0,0,0.0,0.0,0.6793116221935437,1643.191652281259,286.3334361076601,5.738734773275628,1.9900000095367432,0.0,0.039999961853027344,508.997174909547,18.33681386863713,0.0,0.075,4.370912746118018,1.1171167352962648,45.508706114724305,190.4597937527609,50.36493624017487,0.23894127458133582,0.0,11560.220527132942,2.28205399247913,84.665004250554,0.14032561916438935,0.1308112047967834,15317.569330059096,1.0,3.4016704286635653,6.109368449854071,0.40571247826232293,1.6182083996936418,-0.23948676306639496,-0.5045541551250907,-0.429899273334302,4.504856997325648,5.442057078672039,1.3243068428178983,0.24376267663427592,-0.8806256598653687,-1.0,0.6446280938460488,0.6567537353041226,42.984606823857625,16b2f79d-1072-47bc-857d-326afb027ea2,Pothole,Pothole,event,0.98,R10,Extreme shock (59.0 m/s²) + Low Pitch/Roll Ratio (0.2) → Pothole,False,1.0397228916912753,0.3014982798431703,medium,Speed Bump,13.709638603954843,3.839694254358016
236,1779784396.52,-6.8952257,109.4091125,24.004722848156444,-1.3037624581195475,2.447800507630684,-0.132946771641646,0.7867774750922271,10.8013115,0.0199999809265136,178.8316512748406,normal,0,0,0.0,0.0,0.022896818858370204,462.52567492992915,146.0379079179397,3.1671617209325245,1.9900000095367432,0.0,0.019999980926513672,178.8316512748406,5.913281483335392,0.0,0.105,-0.18162904795078916,-0.49364049866487486,14.281011235377797,108.62548686702603,23.131409815535868,0.13147016888761787,0.0,4995.883891665905,0.5010698584928795,169.9762356900565,0.21513851129327904,0.27829264534130815,8459.692458608919,1.0,2.6077865059708074,1.2832676337595341,0.5102212067969308,1.489107321377328,-0.2580844010519515,-0.4163270505258594,-0.6133739639714453,3.1053208828454215,3.51288066887604,1.1907872188720388,-0.9565135465259568,-2.0362934000887813,-1.0,32.166661305556445,-0.9072499492310461,25.672438178210268,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9961110366180792,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.0,0.1356417224003415,low,Non-Event,32.08554955646011,15.867509184264685
237,1779784397.34,-6.8952257,109.4091125,44.97539725277182,-2.0118336391763085,4.58621417637744,-0.2051499379682469,0.535272774335724,10.8013115,0.0199999809265136,178.8316512748406,normal,0,0,0.0,0.0,0.26335729125706664,583.1199430599,189.21502243723006,3.081784588068629,1.9900000095367432,0.0,0.08999991416931152,178.8316512748406,6.113135793882101,0.0,0.09,-0.19447124181072217,-0.06118683958176929,17.57167680400711,146.37207479604672,25.271270837176196,0.12004801263112029,0.0,6298.460146852242,0.5180047822550995,167.12952180942395,0.14816493569044287,0.3690685314553543,9063.232983125607,1.0,2.439572481023856,1.4823725705374327,0.4885521568239777,1.549438614947894,-0.4538676663131238,-0.09997291366725562,-0.6909552259750489,2.9494326093402683,3.366536334279994,1.2089949796353567,-0.6868116129635767,-2.1389126011505226,-1.0,9.473683711911383,-0.6168160313083159,116.65033571510641,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9948169326063752,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0,0.1272582323751248,low,Non-Event,33.93327312272053,24.965686381701175
238,1779784400.05,-6.8952257,109.4091125,50.20075369856134,-0.4162129223120262,5.11905224501347,-0.0424419064932496,0.5086189632767221,10.8013115,0.0199999809265136,157.25112354128157,normal,0,0,0.0,0.0,0.3357932746624028,549.0315184666713,193.96806535361475,2.8305252961884757,1.9900000095367432,0.0,0.0,157.25112354128157,5.468022366792819,0.0,0.08,-0.9852796313325198,0.5757091582610472,16.43732627954121,151.3092562671918,26.22148280688173,0.10863397637670709,0.0,5930.260454276518,0.4633402284816242,193.07642713874034,0.18607262331885135,0.3394972420128118,8554.420408230973,1.0,2.233552136428063,1.8148197885286828,0.3490785322833576,2.098377610725141,-0.14428848133183284,-0.4973463290822886,-0.6581937979186682,2.764178274572725,3.258577899313444,1.2375697711102134,0.0033655467646705314,-2.0938995658691817,-1.0,1.0947368305817176,-0.0505299842290476,35.547352209664545,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9933062329795604,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0,0.1155795081397118,low,Non-Event,33.55425475864652,14.378174825670223
239,1779784401.2,-6.8952257,109.4091125,15.740613611378585,-0.2506306583156186,1.60509589017438,-0.0255572145753767,0.4632787488484255,10.8013115,0.0199999809265136,137.2226901073394,normal,0,0,0.0,0.0,0.08758609274214352,496.6318979002737,162.94701315994078,3.0478122011662285,1.9900000095367432,0.0,0.029999971389770508,137.2226901073394,5.929681375903143,0.0,0.09,-0.8023859700305827,0.2485035217340557,14.380795668944149,122.14265828782867,26.42355920316796,0.1177376991199763,0.0,5364.275830057052,0.5024595254436884,166.39879678346193,0.22748152899930066,0.28076298770226776,10505.894819527233,1.0,2.2727645782577053,1.8768075514871458,0.3574400123790907,1.9105953591814688,-0.44006139505826003,-0.3464780849553239,-0.5242237765224774,2.7438161140959414,3.1526259888496244,1.2072585076032218,0.7167931136416894,-1.5251520071878684,1.0,0.15028901647231782,0.5695842046586598,48.02409970475528,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9974254808094738,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.0,0.1040539509417975,low,Non-Event,32.496146794975765,6.770192890789484
240,1779784405.35,-6.895291,109.4100834,17.974216344847328,0.9237832990678776,1.8328599822413696,0.0941996807337753,0.901048723081714,8.112025,0.0299999713897705,156.7127404136631,normal,0,0,0.0,0.0,0.2360859908275942,784.9571286826706,133.3699752657378,5.885560983520419,1.9900000095367432,0.0,0.029999971389770508,156.7127404136631,7.962465771595493,0.0,0.075,0.014881309829021472,-0.5877604165638587,17.84137240056616,85.70587258883535,29.822730276336276,0.2081697747596415,0.0,6536.469820541647,0.8536852600800493,89.97986129786587,0.22492664315096664,0.1963450039586257,7070.946528409635,1.0,2.4471191608524805,2.390536747199132,0.3561788731703471,1.9018162617186545,-0.6137970333058843,-0.06151384511186421,-0.5988547010301623,2.975043719480283,3.4700423402627476,1.215732468351498,-0.8833290580466957,-1.556613134712318,-1.0,12.266665848888945,-0.8591580298175402,44.63358575428387,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.99597297845059,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.026957973017916,0.1421220479378959,low,Non-Event,17.52821271273183,11.086653669935643
241,1779784406.81,-6.895291,109.4100834,48.20344328417976,-1.2445277892132454,4.915383263824014,-0.1269065164162324,1.2011775027526386,8.112025,0.0699999332427978,542.4440320206257,normal,0,0,0.0,0.0,0.5217586664331155,6149.2033708165145,286.10316672681176,21.49295801117497,1.9900000095367432,0.0,0.06999993324279785,542.4440320206257,33.25884633046224,0.0,0.095,2.348060147662828,0.35097513116496987,34.03807722575172,190.0944438623372,61.97064563872283,0.17905876865787138,0.0,49882.49147414784,3.6499950703013035,21.11976862862363,0.10810564804885728,0.33307554984968685,10259.37194293898,1.0,3.2682466906775645,29.792221544655945,0.28586004369167956,1.5496302890789935,-0.41335951708266405,-0.28798596990630726,-0.3547060916657748,5.081263772078805,7.129215849126653,1.5547366330054888,0.12654892317100283,-0.8352609786370345,-1.0,1.4567901054717272,0.6813995944817463,31.401799919812248,16b2f79d-1072-47bc-857d-326afb027ea2,Pothole,Pothole,event,0.98,R10,Extreme shock (48.2 m/s²) + Low Pitch/Roll Ratio (0.2) → Pothole,False,1.026957973017916,0.3183972112733821,medium,Speed Bump,4.730176885692321,1.6553274840056864
242,1779784410.47,-6.895291,109.4100834,38.71489082096825,-0.8340893664297849,3.94782018538117,-0.0850534450020939,2.333865799716816,8.112025,0.1299998760223388,120.70083015880924,normal,0,0,0.0,0.0,0.043074390682380254,347.55075208254317,162.97645967675058,2.132521166795243,1.9900000095367432,0.0,0.06999993324279785,120.70083015880924,4.609606091750427,0.0,0.13,-0.8749195761795634,-0.6208614425501019,23.599056819148373,96.82603060005664,42.55137225754558,0.24372636603165887,0.0,2819.3403896623927,0.5058816335282691,258.7074686460992,0.12405949965928259,0.40638190457799406,12455.706800031614,1.0,2.3602776102712553,1.1636191992980933,0.40207623436026046,1.8588659307322226,-0.6937181321891233,0.003996557403871846,-0.5941092562063588,2.9532206974863073,3.5269921601219822,1.2512165706097909,-0.2697102880753554,-2.076773770749009,-1.0,1.4874999814062502,-0.4908284683102456,83.27568882697861,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9962423221219008,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.026957973017916,0.2753744854789841,low,Non-Event,59.650242395721314,13.438587016971413
243,1779784414.96,-6.8953607,109.4107299,27.91985931233904,0.597703393317647,2.847033320485491,0.0609487840717928,2.3048863695202004,6.695837,0.0299999713897705,118.48042987049148,normal,0,0,0.0,0.0,0.0653930143369807,276.1723006063261,128.72631588124995,2.145422220547917,1.9900000095367432,0.0,0.029999971389770508,118.48042987049148,6.737296865491966,0.0,0.125,0.37150011935542304,0.28487784741338185,17.726543332672836,76.56301971056834,34.43675283800877,0.23152878724161888,0.0,1953.827141503622,0.8343745473990876,263.76557896848635,0.12946471097088844,0.17090322007310318,6711.231314224403,1.0,3.066525014066349,1.3805965344859579,0.3326280186138887,2.08716620845748,-0.6756584620500141,-0.1367282570054468,-0.5096217777467494,3.994185944529686,4.869796927391068,1.3025109944301558,-0.643103901083524,-0.869664516152661,1.0,5.218749836914068,-0.5245529313956263,27.161875056134562,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9906108808428182,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0448851398265775,0.1735237951163806,low,Non-Event,52.105277712703156,0.9441197938206115
244,1779784418.99,-6.8953607,109.4107299,20.622006958404317,-1.7330044296313696,2.1028594839628534,-0.1767172714057674,0.8208659676359574,6.695837,0.0299999713897705,271.8786812698307,normal,0,0,0.0,0.0,0.1372063619098735,952.6876638843748,133.1448859884363,7.155270363233072,1.9900000095367432,0.0,0.029999971389770508,271.8786812698307,9.028554447250691,0.0,0.16,-0.5197381566457113,-0.40482555539544757,19.895791512566163,84.15971950898503,29.089374966885096,0.23640515192112663,0.0,6379.04130928056,1.173173814264867,77.43775091907824,0.3339226702345348,0.4066897181785933,12190.64644692321,1.0,2.705022082636298,3.6541524917548736,0.4968523768345127,1.3863015202007405,-0.2679718463679036,-0.4799878732917024,-0.48193233350034625,3.365910784282586,3.96208220577645,1.244318581975166,0.3452409103195673,-1.889359458172907,1.0,0.591999995264,0.5784648059507429,730.3902708446278,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.966233479521012,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.0448851398265775,0.2019778762933791,low,Non-Event,10.641460803010052,6.930030437129837
