feature,kruskal_stat,kruskal_p,n_classes_present,Non-Event_n,Non-Event_mean,Non-Event_median,Non-Event_std,Non-Event_q25,Non-Event_q75,Pothole_n,Pothole_mean,Pothole_median,Pothole_std,Pothole_q25,Pothole_q75,Speed Bump_n,Speed Bump_mean,Speed Bump_median,Speed Bump_std,Speed Bump_q25,Speed Bump_q75,max_abs_cohen_d,mean_abs_cohen_d
gyro_energy,3.458070798487796,0.17745550114985456,3,29,711.6351509933137,679.2011068920955,215.3565537143244,610.3886159703642,813.032736714623,9,849.3314353698088,816.0762404690926,249.82826249223658,661.7188814884292,1057.9738815454148,4,911.5788473696211,880.4604471359255,243.88471845805643,746.0656032116325,1045.9736912939143,0.9159949142860943,0.5943076730313358
gyro_yaw_energy,2.9961622178943514,0.22355873367780366,3,29,107.44935613439856,97.7802464648642,34.59956329286361,83.87689610280367,128.6300131754897,9,122.82493150414399,113.10736331032328,45.84094167600631,98.253082041118,173.46814099883127,4,138.2879733810351,132.02053545316494,35.8081514634128,118.06577766712118,152.24273116707883,0.8882509213290398,0.5520943220166327
event_duration,2.8637398668595693,0.23886184861923485,3,29,0.06241455571404816,0.0499987602233886,0.03851323243646514,0.0350008010864257,0.0800018310546875,9,0.10055785708957245,0.0950021743774414,0.07836171808099074,0.0400009155273437,0.1450033187866211,4,0.12500160932540894,0.09249961376190186,0.1149666840853205,0.06625151634216307,0.1512497067451477,1.2230137405021262,0.751735432437779
duration_above_threshold,2.8637398668595693,0.23886184861923485,3,29,0.06241455571404816,0.0499987602233886,0.03851323243646514,0.0350008010864257,0.0800018310546875,9,0.10055785708957245,0.0950021743774414,0.07836171808099074,0.0400009155273437,0.1450033187866211,4,0.12500160932540894,0.09249961376190186,0.1149666840853205,0.06625151634216307,0.1512497067451477,1.2230137405021262,0.751735432437779
gyro_pitch_roll_ratio,2.55523096701927,0.27870107605848526,3,29,0.523147601728288,0.5535793316179238,0.12725628644774822,0.4071889005115247,0.6192151037561523,9,0.5014134920875583,0.5374339759910185,0.095002565567101,0.4324149523609697,0.5488809251854703,4,0.4141620014007549,0.4067758774261937,0.019718495342075797,0.4034709919824132,0.41746688684453537,1.0683385071684988,0.7160621143157132
gyro_pitch_energy,2.5548745560774364,0.2787507465406336,3,29,201.432844254089,196.0083560013068,63.26584402988457,169.39139242654153,225.00557787076957,9,241.0841598639658,254.2926357811732,77.60847920970816,191.08252632797087,288.9752896224482,4,225.23468354741797,209.87202035724658,60.46909980142576,183.6072434715462,251.49946043311832,0.5942935893953326,0.39607621949073946
vert_jrk,2.3895953462914292,0.30276520551715835,3,29,35.56448415046808,33.90163183430461,10.011548532759894,29.90424036174982,36.2756273950157,9,39.525089964168174,49.09000215138192,14.186135981836436,27.62797726059319,50.416094493535006,4,43.44619974477615,40.073607146906525,12.536870100414426,37.826348999532556,45.693457892150136,0.7664746184472203,0.46970181218348445
speed_mean,2.3794036357747577,0.3043119909318197,3,29,9.124242506896552,8.969035,2.9735062247610724,7.760183299999999,9.986261,9,7.3677788333333325,8.041139,2.2088383185777403,7.441339,8.796218,4,8.542651175,8.330022,2.5903012991318453,7.112067925,9.760605250000001,0.6225181260117078,0.4423460274707567
peak_interval_std,2.2185488201870784,0.3297981725051334,3,29,0.03413792314200565,0.0,0.09512279594496872,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,4,0.005250036716461175,0.0,0.010500073432922351,0.0,0.005250036716461175,0.9574271077563381,0.5612330458663509
skewness,1.7207902139738565,0.42299492104788916,3,29,-0.2276119183809305,-0.2400882672088724,0.25855303728257817,-0.3871655040012332,-0.0424601256949411,9,-0.1307671435683932,-0.1476631019435714,0.2312182991579558,-0.2634126337527837,-0.0850782482801167,4,-0.050673742517934536,-0.10178150887141055,0.2855097340894868,-0.2175164199642035,0.06506116857485841,0.6771889293968751,0.46145530138396906
num_peaks_gyro,0.7538273271430636,0.6859752959965448,3,29,3.793103448275862,4.0,1.176535784921976,3.0,5.0,9,3.888888888888889,4.0,0.6009252125773316,4.0,4.0,4,3.5,3.0,1.0,3.0,3.5,0.5315023602109902,0.291032025886397
num_peaks_accel,0.7341333074687464,0.6927634682332853,3,29,1.6896551724137931,1.0,0.8063785124981439,1.0,2.0,9,1.5555555555555556,2.0,0.7264831572567789,1.0,2.0,4,2.0,2.0,0.816496580927726,1.75,2.25,0.5909368402852788,0.38174060455204134
vertical_energy,0.5108578047631909,0.774584205695134,3,29,29438.89157689087,29699.79878855054,7087.271811902442,25099.451176050712,34058.20517820825,9,31538.701885152575,30537.11085428501,10147.055332042972,24359.336168866088,37520.29059538725,4,35943.845850981226,35095.18635920328,13430.043665913057,24575.166859509824,46463.865350674685,0.8206990029223868,0.4943216191639754
peak_interval_mean,0.5105328923491813,0.7747100519291711,3,29,0.30410345669450434,0.0,0.4041907881719037,0.0,0.684499979019165,9,0.3006666766272651,0.2090001106262207,0.31837160622584326,0.0,0.5999999046325684,4,0.3479999899864197,0.17850005626678467,0.4656700375357022,0.1320000886917114,0.3944999575614929,0.12985967181043886,0.08188955418319414
top2_peak_ratio,0.3843126349214309,0.8251778687004113,3,29,0.4126439004545022,0.0,0.4440671041980547,0.0,0.8958557221994208,9,0.5336244527245688,0.7166788834393536,0.40919624852204994,0.0,0.8316859193974544,4,0.616258186154995,0.7823252156127875,0.42223316642717484,0.513287255615684,0.8852961461520984,0.46066446810804973,0.31265660843010107
local_duration,0.33295063798562224,0.8466437126971339,3,29,0.4723448342290418,0.1,0.5174282727129417,0.1,0.7820000648498535,9,0.3228888988494873,0.2090001106262207,0.29710535212934924,0.1,0.5999999046325684,4,0.4182499885559082,0.2690000534057617,0.42564167472005865,0.1570000886917114,0.5302499532699585,0.31310270404785673,0.23408185560779562
asymmetry_score,0.22705286338003816,0.8926806010424209,3,29,0.17765209076028038,0.1673338994416743,0.13206461875154238,0.0676871793156013,0.229067035152228,9,0.20023224986801147,0.154361760207379,0.1472376193762201,0.0942585771834558,0.2779257211667623,4,0.22850847166346355,0.22247933156889899,0.21884130493317502,0.0580264205834578,0.39296138264890473,0.3561716924939294,0.229750502384192
