timestamp,ax,ay,az,gx,gy,gz,lin_ax,lin_ay,lin_az,grav_x,grav_y,grav_z,speed,lat,lon
1779785638301,-23.262001,10.924951,16.719,-0.6776,0.5126,-0.269225,-6.0430036,4.5912304,-4.370409,2.50797,8.926578,3.1932287,6.8432612,-6.8942745,109.4107487
1779785638305,-8.78895,7.6489506,23.02305,-0.081675,-0.4483875,0.3619,-25.769972,1.998373,13.525771,2.5208828,8.918509,3.20558,6.8432612,-6.8942745,109.4107487
1779785638310,2.29695,4.67595,2.8590002,0.4717625,-0.1769625,0.38953748,-11.309833,-1.269558,19.81747,2.5456567,8.917403,3.189034,6.8432612,-6.8942745,109.4107487
1779785638323,5.18295,4.8439503,1.84395,-0.1189375,-0.4877125,0.1948375,-0.24870658,-4.241453,-0.33003378,2.5773501,8.901801,3.2071154,6.8432612,-6.8942745,109.4107487
1779785638325,3.55905,0.74595004,28.98195,0.4323,-0.1120625,-0.087175,0.98169994,-8.155851,25.774836,2.5773501,8.901801,3.2071154,6.8432612,-6.8942745,109.4107487
1779785638329,-6.6600003,4.7410502,23.904001,0.4323,-0.1120625,-0.087175,-2.86888,-1.1630812,-3.2360811,2.56783,8.912082,3.1861312,6.8432612,-6.8942745,109.4107487
1779785638330,-0.30105,7.7490005,-0.049950004,0.866525,-0.4378,0.1661,-2.86888,-1.1630812,-3.2360811,2.56783,8.912082,3.1861312,6.8432612,-6.8942745,109.4107487
1779785638333,4.4040003,10.377001,-5.8120503,0.866525,-0.4378,0.1661,-2.86888,-1.1630812,-3.2360811,2.5911405,8.945611,3.0712273,6.8432612,-6.8942745,109.4107487
1779785638337,-6.3889503,8.877001,6.2080503,-0.0380875,0.1188,0.0372625,1.8128598,1.4313898,-8.883278,2.5654042,8.948887,3.083264,6.8432612,-6.8942745,109.4107487
1779785638343,-1.7380501,8.535001,8.559,0.1513875,0.022,0.15853749,-8.954354,-0.07188606,3.1247861,2.5509105,8.941249,3.1172616,6.8432612,-6.8942745,109.4107487
1779785638360,9.084001,5.682,-8.65995,0.4228125,-0.26427498,0.3491125,-4.2889605,-0.4062481,5.441738,2.6413546,8.965455,2.9688816,6.8432612,-6.8942745,109.4107487
1779785638361,7.8220506,7.656,-2.1690001,0.572825,-0.380325,0.2809125,-1.7073045,-0.9074545,-2.6048317,2.6413546,8.965455,2.9688816,6.8432612,-6.8942745,109.4107487
1779785638361,0.93405,8.058001,0.36405003,0.0119624995,0.0847,0.1628,-1.7073045,-0.9074545,-2.6048317,2.6413546,8.965455,2.9688816,6.8432612,-6.8942745,109.4107487
1779785638363,3.0940502,8.743051,-2.16195,0.12375,-0.2462625,-0.01705,-1.7073045,-0.9074545,-2.6048317,2.6625526,9.019304,2.7808928,6.8432612,-6.8942745,109.4107487
1779785638368,-6.3510003,11.404051,-0.162,0.229075,0.0655875,-0.1032625,0.43149757,-0.2762537,-4.942843,2.6376586,9.032974,2.7601678,6.8432612,-6.8942745,109.4107487
1779785638373,-6.6570005,9.92595,7.9200006,-0.2179375,-0.06215,-0.0968,-8.988659,2.3710766,-2.9221678,2.618147,9.033704,2.7763107,6.8432612,-6.8942745,109.4107487
1779785638379,8.028001,9.976951,0.30105,0.0842875,-0.2014375,0.318175,-9.275147,0.89224625,5.14369,2.6450188,9.029823,2.763436,6.8432612,-6.8942745,109.4107487
1779785638391,4.0399504,6.6570005,-16.46805,0.4046625,-0.2292125,0.1351625,5.3829823,0.94712734,-2.4623861,2.6403122,9.069879,2.6337156,6.8432612,-6.8942745,109.4107487
1779785638391,1.3290001,10.389001,-1.5300001,-0.6084375,0.292325,-0.1170125,-1.3113121,1.3191223,-4.163716,2.6403122,9.069879,2.6337156,6.8432612,-6.8942745,109.4107487
1779785638394,-8.949,10.803,11.74695,-0.6084375,0.292325,-0.1170125,-1.3113121,1.3191223,-4.163716,2.6302123,9.063676,2.6649868,6.8432612,-6.8942745,109.4107487
1779785638399,-2.322,11.404051,-3.07905,0.099275,-0.4228125,-0.106425,-11.579212,1.7393246,9.081964,2.6042755,9.081994,2.6278386,6.8432612,-6.8942745,109.4107487
1779785638403,13.72605,5.6389503,-11.75205,0.2344375,-0.1313125,0.44055,-4.9262753,2.3220568,-5.7068887,2.6272757,9.082356,2.6035798,6.8432612,-6.8942745,109.4107487
1779785638408,3.5089502,8.544001,11.44095,-0.5839625,-0.6122875,-0.14575,11.098775,-3.443406,-14.35563,2.6357796,9.072021,2.6308782,6.8432612,-6.8942745,109.4107487
1779785638414,-11.919001,4.45095,26.296951,-0.8798625,0.6392375,-0.21807499,-14.539772,-4.612107,23.620579,2.6207712,9.063057,2.676372,6.8432612,-6.8942745,109.4107487
1779785638421,1.8510001,8.568001,11.89605,0.0108624995,-0.64735,-0.0669625,-14.539772,-4.612107,23.620579,2.6168108,9.056549,2.702147,6.8432612,-6.8942745,109.4107487
1779785638426,-0.88995004,10.177951,-4.54995,0.2822875,-0.1780625,-0.1819125,-0.7658107,-0.48854828,9.193903,2.5984824,9.098096,2.5773869,6.8432612,-6.8942745,109.4107487
1779785638430,-8.35095,14.374051,5.5630503,0.2822875,-0.1780625,-0.1819125,-10.943817,5.27477,2.9841878,2.5928664,9.099281,2.5788624,6.8432612,-6.8942745,109.4107487
