timestamp,ax,ay,az,gx,gy,gz,lin_ax,lin_ay,lin_az,grav_x,grav_y,grav_z,speed,lat,lon
1779960960934,-5.4310503,13.737,18.34095,0.4263875,0.1769625,-0.3042875,-6.666958,1.8068886,1.2304497,3.0419075,9.082062,2.1055505,11.159529,-6.908314,109.5161588
1779960960934,4.2850504,9.118951,8.599951,0.4263875,0.1769625,-0.3042875,-6.666958,1.8068886,1.2304497,3.0419075,9.082062,2.1055505,11.159529,-6.908314,109.5161588
1779960960934,12.928051,8.916,-3.1270502,0.4263875,0.1769625,-0.3042875,-6.666958,1.8068886,1.2304497,3.0419075,9.082062,2.1055505,11.159529,-6.908314,109.5161588
1779960960934,0.177,15.50205,-10.762951,0.4263875,0.1769625,-0.3042875,-2.88015,6.422065,-12.855337,3.0419075,9.082062,2.1055505,11.159529,-6.908314,109.5161588
1779960960946,-7.4430003,24.34905,-3.82905,-0.0749375,-0.039049998,-0.1563375,-2.88015,6.422065,-12.855337,3.0571501,9.079986,2.0923867,11.159529,-6.908314,109.5161588
1779960961128,-2.3080502,14.367001,-3.8940003,-0.0749375,-0.039049998,-0.1563375,-10.487504,15.264282,-5.9191184,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,9.361951,0.186,-5.5750504,-0.0749375,-0.039049998,-0.1563375,-10.487504,15.264282,-5.9191184,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,5.6329503,7.04505,9.714001,-0.0749375,-0.039049998,-0.1563375,-10.487504,15.264282,-5.9191184,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,-6.5020504,15.80895,1.19505,-0.0749375,-0.039049998,-0.1563375,-10.487504,15.264282,-5.9191184,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,2.9629502,6.8029504,-7.0339503,-0.0749375,-0.039049998,-0.1563375,-10.487504,15.264282,-5.9191184,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,1.38195,-2.256,15.934051,-0.0749375,-0.039049998,-0.1563375,-5.3438015,5.277171,-5.9747686,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,-17.29095,-1.1659501,39.343052,-0.0749375,-0.039049998,-0.1563375,-12.876961,1.8679104,8.329463,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,-9.964951,6.2910004,20.278051,-0.0749375,-0.039049998,-0.1563375,6.680135,-8.417836,-4.424677,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,11.3550005,5.064,-8.13,-0.0749375,-0.039049998,-0.1563375,-9.990323,1.8967905,8.683359,3.044504,9.084768,2.0900683,11.159529,-6.908314,109.5161588
1779960961129,0.24405001,5.0410504,3.3979502,-0.0749375,-0.039049998,-0.1563375,-9.990323,1.8967905,8.683359,3.185839,9.074059,1.9189302,11.159529,-6.908314,109.5161588
1779960961129,-9.258,13.963951,20.88705,-0.0749375,-0.039049998,-0.1563375,-9.990323,1.8967905,8.683359,3.1717567,9.141454,1.595043,11.159529,-6.908314,109.5161588
1779960961129,4.7299504,7.32495,-4.1119504,-0.0749375,-0.039049998,-0.1563375,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961129,11.235001,11.074051,-25.660051,0.0644875,0.0716375,-0.2627625,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961129,2.8159502,19.396051,-10.64295,0.712525,-0.5242875,0.15125,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961129,-5.7709503,16.491001,-1.8960001,0.94888747,0.148225,0.582175,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,11.56995,6.636,-4.28595,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,10.524,-0.46500003,0.96195006,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,-9.403951,10.875001,10.056001,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,-3.7759502,8.94705,0.57405,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,-1.56105,6.2070003,-10.066051,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,-4.76805,7.6410003,15.679951,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,1.1040001,-0.44295,19.95,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,13.053,3.7999501,1.815,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,4.9120502,7.14795,-7.9920006,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
1779960961130,-12.607051,17.080051,0.23400001,0.013475,0.3271125,-0.01265,-9.990323,1.8967905,8.683359,3.3423226,9.06926,1.6576409,11.159529,-6.908314,109.5161588
