event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,snr_vertical,crest_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,corr_xy,corr_xz,corr_yz,impulse_factor,clearance_factor,shape_factor,time_center_of_mass,min_z_to_max_z_ratio,first_peak_polarity,rise_time_ratio,peak_asymmetry,waveform_complexity,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority,label,brake_to_bump_ratio,down_up_asymmetry
233,1779784384.4,-6.8951317,109.4083067,32.88517159452089,0.9758153342171604,3.3533542641494183,0.0995054717173714,1.555708617335421,7.0352235,0.0299999713897705,156.41158189275563,normal,0,0,0.0,0.0,0.08414848094495465,307.899336144791,131.20337140774063,2.346733399412421,1.9900000095367432,0.0,0.06999993324279785,156.41158189275563,6.692832813654267,0.0,0.15,0.23764611595108764,-0.607026050967167,23.20367919100726,73.48985588582264,34.509836330910744,0.31573988811894965,0.0,1981.5717725436532,0.900085077480071,251.8675430447707,0.13400467950507128,0.31491980421496496,6518.1953711883325,1.0,3.269863789464965,1.3663700849869949,0.46790791776074653,1.4992272284358434,-0.5078383619997673,-0.13714524472662853,-0.6682627765137776,4.232138297491645,5.136793097340199,1.2942847650773899,0.8081100975017464,-1.5393008305226303,1.0,0.07567567526661798,0.6473573681783917,100.0,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9948842679395764,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0397228916912753,0.166420870188633,low,Non-Event,48.36531277963817,3.4358611869184834
234,1779784386.93,-6.8951317,109.4083067,31.396598882681843,-0.6185859544299446,3.2015620913035385,-0.063078212685264,1.023552976176154,7.0352235,0.0,137.04323967458086,normal,0,0,0.0,0.0,0.13792375719337596,369.9634242321805,133.18969536758306,2.777718054188955,1.989999771118164,0.0,0.08999991416931152,137.04323967458086,5.896879261733762,0.0,0.11,-0.3034636092880252,-0.2630684867349869,22.43783416865011,58.49692969690076,52.25493150203219,0.38357284564058153,0.0,2602.775376298706,0.733878685730865,224.98592127145477,0.1453065184929301,0.2091841389577632,7068.310829105454,1.0,2.8422479578877677,1.2508793726782772,0.39898857365660206,1.5798480778919355,-0.7885731721459401,-0.40597218060580686,-0.101498802295629,3.6387515900067657,4.354780369384776,1.2802362666898617,-0.5231621204905476,-1.903160517629131,-1.0,4.852941033737029,-0.4887004235933218,31.855338490916985,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9959587933465286,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.0397228916912753,0.1067172120602339,low,Non-Event,45.06695819396013,12.976122724599222
235,1779784390.16,-6.8951317,109.4083067,58.99139964258532,-3.371034266128673,6.015448664180462,-0.343749829567556,1.4993848624901156,7.0352235,0.0399999618530273,508.997174909547,normal,0,0,0.0,0.0,0.6793116221935437,1650.518611372509,286.5623145917042,5.759719689466002,1.9900000095367432,0.0,0.039999961853027344,508.997174909547,18.33681386863713,0.0,0.07,4.532551873859132,1.1171167352962648,45.97492299953897,190.38330572540363,50.2040858667616,0.24148610395684625,0.0,11611.767321915242,2.28205399247913,84.10582784013981,0.13707062057910221,0.13138138142007139,15317.569330059096,1.0,3.394111709471321,6.056058686833019,0.4070444738231362,1.614978798814787,-0.24173507427349017,-0.4949581550369613,-0.4378382392187921,4.467246988281129,5.359588573424255,1.3161751337660303,0.2580005701241355,-0.8806256598653687,-1.0,0.6048387047996879,0.6595143794497759,100.0,16b2f79d-1072-47bc-857d-326afb027ea2,Pothole,Pothole,event,0.98,R10,Extreme shock (59.0 m/s²) + Low Pitch/Roll Ratio (0.2) → Pothole,False,1.0397228916912753,0.3014982798431703,medium,Speed Bump,13.767459841913707,3.8739853194260463
236,1779784396.52,-6.8952257,109.4091125,24.004722848156444,-1.3037624581195475,2.447800507630684,-0.132946771641646,0.7867774750922271,10.8013115,0.0199999809265136,178.8316512748406,normal,0,0,0.0,0.0,0.26335729125706664,580.9792635546712,189.5023653046983,3.0658153504031844,1.9900000095367432,0.0,0.019999980926513672,178.8316512748406,6.113135793882101,0.0,0.09,-0.19570427303339777,-0.06118683958176929,17.59790406920242,146.50377945335143,25.400681782144446,0.12011911238567531,0.0,6275.3380006946,0.5180047822550995,169.05986193808207,0.15971175578695243,0.36558778953445514,9063.232983125607,1.0,2.444062777279966,1.4811436056304865,0.48924609991687035,1.539396485386921,-0.4550519138550244,-0.10056283527348361,-0.689640208628623,2.957733118892232,3.3772480458664407,1.210169972314965,-0.7575297140896544,-2.1389126011505226,-1.0,13.21428477040823,-0.6983628863372594,100.0,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9961110366180792,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.0,0.1356417224003415,low,Non-Event,34.32752237550962,24.870364290178276
237,1779784397.34,-6.8952257,109.4091125,44.97539725277182,-2.0118336391763085,4.58621417637744,-0.2051499379682469,0.535272774335724,10.8013115,0.0199999809265136,178.8316512748406,normal,0,0,0.0,0.0,0.26335729125706664,642.4605871050044,198.31613456453596,3.239577986310323,1.9900000095367432,0.0,0.08999991416931152,178.8316512748406,6.113135793882101,0.0,0.105,-0.4350761870210298,-0.06118683958176929,20.12205389002877,150.1227995465039,28.07128112800327,0.13403729358083427,0.0,6939.416927794035,0.5180047822550995,160.64488689151224,0.11203676413027827,0.6186628875435646,9063.232983125607,1.0,2.324178289601647,1.6886679261288722,0.45681040640699544,1.6399063820719435,-0.43008201528238926,-0.14994345303460388,-0.6797960870299253,2.85832132664961,3.3279072983930367,1.2298194784157364,-0.3465517217035501,-2.1389126011505226,-1.0,2.5535713829719398,-0.2323935408028528,36.86846396127336,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9948169326063752,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0,0.1272582323751248,low,Non-Event,33.11427007595849,27.22561239690484
238,1779784400.05,-6.8952257,109.4091125,50.20075369856134,-0.4162129223120262,5.11905224501347,-0.0424419064932496,0.5086189632767221,10.8013115,0.0199999809265136,157.25112354128157,normal,0,0,0.0,0.0,0.3357932746624028,602.7148317548183,200.630326455479,3.0041063053568715,1.9900000095367432,0.0,0.039999961853027344,157.25112354128157,6.048913605678932,0.0,0.08,-0.8168227791924774,0.5757091582610472,15.591754355482152,158.2624334791206,26.77613862087629,0.09851835280304093,0.0,6510.110643453883,0.5125628287736437,171.01109121092935,0.14180200199572326,0.2583684165715437,10505.894819527233,1.0,2.131762436848292,1.8720808892156737,0.361641163208382,2.0115960543612146,-0.2718202031333633,-0.40890541973626776,-0.6294443330815203,2.611475928388637,3.072262560737893,1.2250306970947582,0.3331940490005926,-1.5759269872379529,1.0,0.4316546731535635,0.19581599690294524,100.0,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9933062329795604,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0,0.1155795081397118,low,Non-Event,33.429519836839056,14.286674788238777
239,1779784401.2,-6.8952257,109.4091125,15.740613611378585,-0.2506306583156186,1.60509589017438,-0.0255572145753767,0.4632787488484255,10.8013115,0.0199999809265136,137.2226901073394,normal,0,0,0.0,0.0,0.4203206940888994,463.12337828036686,149.8226505413499,3.0911439192660954,1.9900000095367432,0.0,0.019999980926513672,137.2226901073394,5.889390791938547,0.0,0.08,-0.5361889827784143,-0.20396261367711302,16.350910779736928,105.32294285347055,28.14879690814243,0.15524547815986764,0.0,5002.339871738576,0.49904544862988726,178.56120229913955,0.22402863998545822,0.20326760110786515,10505.894819527233,1.0,2.3270727461418312,1.660741935274682,0.37601472962379645,1.8758204845948365,-0.46621111540755367,-0.4038587750594531,-0.4554845192447852,2.789125339805574,3.1800532698914483,1.1985544979409364,-0.16341285109263842,-1.5079942839711211,-1.0,1.7260273736160634,0.019738438948562503,27.133312680808615,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9974254808094738,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.0,0.1040539509417975,low,Non-Event,33.7220376236453,6.997735869733494
240,1779784405.35,-6.895291,109.4100834,17.974216344847328,0.9237832990678776,1.8328599822413696,0.0941996807337753,0.901048723081714,8.112025,0.0299999713897705,156.7127404136631,normal,0,0,0.0,0.0,0.2360859908275942,759.0690841189861,138.36876915201037,5.485841084553121,1.9900000095367432,0.0,0.029999971389770508,156.7127404136631,7.962465771595493,0.0,0.08,-0.19557736647813462,-0.5877604165638587,18.921577343017795,85.5530228648351,33.8941689441575,0.2211678382392646,0.0,6157.587387100319,0.8738415194861178,103.88467291969894,0.2312929529963412,0.2941949913267878,7504.959133531206,1.0,2.488498773472624,2.538080837946384,0.3542349782064421,1.8802953687987916,-0.5748073969312975,-0.15764438262097985,-0.5727984489446911,3.043820190000236,3.548023031180209,1.2231545621175823,-0.5901247726270019,-1.556613134712318,-1.0,2.7547169291562845,-0.6357124472628801,76.87839773503683,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.99597297845059,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.026957973017916,0.1421220479378959,low,Non-Event,19.56025294594716,9.186177338417531
241,1779784406.81,-6.895291,109.4100834,48.20344328417976,-1.2445277892132454,4.915383263824014,-0.1269065164162324,1.2011775027526386,8.112025,0.0699999332427978,542.4440320206257,normal,0,0,0.0,0.0,0.5217586664331155,6083.3691803661195,286.29769439660765,21.248404294483894,1.9900000095367432,0.0,0.06999993324279785,542.4440320206257,33.25884633046224,0.0,0.095,2.410264585706293,0.35097513116496987,34.295130684501714,190.09390653949686,61.908657172609075,0.18041151938220865,0.0,49348.44287535948,3.6499950703013035,21.368090319941945,0.10818025130776009,0.3373001709355108,10259.37194293898,1.0,3.28588357387361,29.59743626539495,0.2860135183162325,1.5456560957061576,-0.4106573686556536,-0.28805013075750396,-0.3565465741349218,5.14759082080295,7.246904380845273,1.566577077890699,0.1104514719888947,-0.8352609786370345,-1.0,1.5189873225444643,0.6765716202620848,39.03313375692217,16b2f79d-1072-47bc-857d-326afb027ea2,Pothole,Pothole,event,0.98,R10,Extreme shock (48.2 m/s²) + Low Pitch/Roll Ratio (0.2) → Pothole,False,1.026957973017916,0.3183972112733821,medium,Speed Bump,4.7659186814008905,1.623042450347071
242,1779784410.47,-6.895291,109.4100834,38.71489082096825,-0.8340893664297849,3.94782018538117,-0.0850534450020939,2.333865799716816,8.112025,0.1299998760223388,120.70083015880924,normal,0,0,0.0,0.0,0.043074390682380254,285.3281688933648,135.28541701633367,2.109082952745992,1.9900000095367432,0.0,0.059999942779541016,108.19252957070108,4.617238007091279,0.0,0.125,-0.9177854953210396,-0.6208614425501019,18.647503336557296,85.04389921068953,31.594014469086844,0.2192691455866862,0.0,2314.589239267198,0.5067191987611183,276.54472573784994,0.1036273692394203,0.41521285560293075,12455.706800031614,1.0,2.6049527136304387,1.098579787291225,0.3982825591041806,1.8106486212572728,-0.6444079123010568,-0.022603417714024816,-0.6301598355988131,3.1684009759451492,3.706254218926015,1.2162978263295252,0.2195052368388466,-2.066248150973611,1.0,0.6178861738383238,0.04350404647691653,27.83816645171384,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9962423221219008,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 100%),False,1.026957973017916,0.2753744854789841,low,Non-Event,60.79286125809004,6.547830052437534
243,1779784414.96,-6.8953607,109.4107299,27.91985931233904,0.597703393317647,2.847033320485491,0.0609487840717928,2.3048863695202004,6.695837,0.0299999713897705,118.48042987049148,normal,0,0,0.0,0.0,0.0653930143369807,251.3034555174579,126.63437230724507,1.984480587334183,1.9900000095367432,0.0,0.029999971389770508,118.48042987049148,5.91363533649028,0.0,0.13,0.17657800228166698,0.28487784741338185,18.508052667145066,74.52730601906455,33.59901362103545,0.24833921159140487,0.0,1745.8579721877168,0.744114608921606,282.538910883055,0.13305246210920496,0.1844985407675088,6711.231314224403,1.0,3.2146768482632355,1.2460216405715625,0.34619798582768346,1.965274810557546,-0.6540878831929531,-0.19489358202392312,-0.49284216413351006,4.138339139425401,5.001056594831645,1.2873254896003583,-0.34884020542282856,-0.6410905737740505,1.0,2.9799999404000013,-0.17862106998344437,100.0,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.9906108808428182,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0448851398265775,0.1735237951163806,low,Non-Event,54.4761563548276,0.6088824741055171
244,1779784418.99,-6.8953607,109.4107299,20.622006958404317,-1.7330044296313696,2.1028594839628534,-0.1767172714057674,0.8208659676359574,6.695837,0.0299999713897705,271.8786812698307,normal,0,0,0.0,0.0,0.1372063619098735,904.5950221793963,142.57422782806614,6.344730247640128,1.9900000095367432,0.0,0.039999961853027344,271.8786812698307,9.028554447250691,0.0,0.16,-0.4719275930962912,-0.40482555539544757,19.47563541375564,91.06093459522924,32.03765781908125,0.21387475635354647,0.0,6057.020819524621,1.173173814264867,85.74165839081373,0.31116079311489403,0.46490544237643616,12190.64644692321,1.0,2.775996944004722,3.634707218849989,0.4970094584556132,1.4002430420545615,-0.32875666612104065,-0.4419298112521491,-0.4746792614733156,3.527985103606486,4.2007406093991495,1.270888807117691,0.47602762155133543,-1.889359458172907,1.0,0.4014084478774053,0.7015136289312726,100.0,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Non-Event,condition_like,0.966233479521012,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.0448851398265775,0.2019778762933791,low,Non-Event,12.50963818083009,6.569613693675193
245,1779784421.31,-6.8953607,109.4107299,27.942428532654425,-1.1363611780725198,2.849334740472478,-0.1158765917079247,3.0499075705800105,6.695837,0.0399999618530273,446.27485841742737,normal,0,0,0.0,0.0,0.04253815200240231,1595.4402554772912,356.64490777857026,4.473469874955794,1.9900000095367432,0.0,0.029999971389770508,446.27485841742737,19.784103511552136,0.0,0.135,3.0756463708067585,0.8048733721441103,36.86482634567153,276.82385110960655,42.956230323292196,0.1331707006630164,0.0,10682.807893914298,2.570753968873319,68.13944796341006,0.17233140874222092,0.3036216916197001,14528.69355453069,1.0,3.676037345181214,7.766904655117477,0.4220374095175828,1.7022142995658953,-0.08507079099869855,-0.307784904739117,-0.5617734644357378,5.203595701651398,6.422402777522314,1.4155443404559642,-0.1934832700231314,-0.9055090341593526,1.0,1.7260273736160634,-0.3890667293457408,45.77212015983386,16b2f79d-1072-47bc-857d-326afb027ea2,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0448851398265775,0.3569991636439615,medium,Speed Bump,13.08783917834364,1.5460713653330906
