event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,snr_vertical,crest_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,corr_xy,corr_xz,corr_yz,impulse_factor,clearance_factor,shape_factor,time_center_of_mass,min_z_to_max_z_ratio,first_peak_polarity,rise_time_ratio,peak_asymmetry,waveform_complexity,brake_to_bump_ratio,down_up_asymmetry,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority,label
3699,1779961057.41,-6.907368,109.5072507,22.217435409209127,0.0333439059627054,2.265547909756046,0.0034001321514182,0.3828332746403778,10.435531,0.0199999809265136,811.4690697331721,normal,0,0,0.0,0.0,0.15334815431365437,1372.7437098160676,113.19687239008255,12.127046169248143,2.0,0.0,0.0,890.9221721066966,17.812049825436976,0.0,0.263681592039801,0.9922896527812055,-0.013339539330611655,81.80136376874977,20.29539976876431,11.100108852568482,4.0305370019914255,0.0,14325.309538840576,1.5576058361817198,48.5902549300675,0.14380979876795474,0.09955449655878787,7955.6806295727065,1.0,3.4537002520317643,6.826007972604479,0.8076268988674277,1.1427849876996052,-0.5441269170972172,-0.43640159411138607,-0.3700006343842827,4.544326553731477,5.529117010993999,1.3157843713176605,-0.776907565640016,-1.0272439792959764,-1.0,48.99998775000306,-0.7918015681822881,27.36894462015313,29.276772952167626,0.9461120382137931,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9273075126762972,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 93%),False,1.0,0.2327610900811929,low,Non-Event
3700,1779961058.33,-6.907368,109.5072507,34.77441334212991,3.0833553032850927,3.5460033081765854,0.3144147393131286,0.7086246551868979,10.435531,0.0399999618530273,811.4690697331721,normal,0,0,0.0,0.0,0.021095650801115574,1509.9425619410454,125.3166469085218,12.049018124417659,2.0,0.0,0.019999980926513672,890.9221721066966,17.812049825436976,0.0,0.25870646766169153,0.6160397537564868,0.11898765527333285,89.43067479921223,23.16388629490712,12.722085814402472,3.860780086720363,0.0,15757.052413355197,1.5576058361817198,50.90961715742382,0.38051599707969386,0.3540197178302019,7955.6806295727065,1.0,3.2930563904051877,7.511890731365194,0.8034858138396818,1.2005223743165974,-0.517216609008542,-0.4220471248920826,-0.4087824259116046,4.257397229802722,5.130495834552748,1.2928401982073787,-0.07566257300876454,-1.0272439792959764,-1.0,1.0833333220486112,-0.1768536366418532,100.0,29.926134022901426,0.9770071917116523,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9112610384936036,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.2636207836925906,low,Non-Event
3701,1779961059.79,-6.907368,109.5072507,51.626296365874495,-7.433391629714796,5.264417142028572,-0.7579949962234602,3.081062793520891,10.435531,0.0199999809265136,1726.2773721520396,normal,0,0,0.0,0.0,0.3961525990684763,3409.011071047463,218.62511887969345,15.592952323700942,2.0,0.0,0.019999980926513672,1913.9836948193513,32.3448511694756,0.0,0.23880597014925373,3.5480716980370772,0.4255188588719303,166.2095153693534,30.95357148495301,21.462032025387018,5.369639173318372,0.0,35317.94164804495,2.8472148719763477,35.79702376997176,0.30159073313554546,0.3587459057256178,10764.659522420192,1.0,4.545446246435872,16.95984085551683,0.8379614096696544,1.2288323773492202,-0.4248734743577614,-0.1682934667026763,-0.6310143423079446,6.826028548117399,8.97520673792065,1.5017286577695894,0.1257293592438405,-0.7278750696963282,-1.0,0.7699114976114027,0.35858599461994045,100.0,23.696806076768368,0.940957236949227,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9247138783414268,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 92%),False,1.0,0.3227020740438767,medium,Non-Event
3702,1779961067.07,-6.9072834,109.5063191,35.11881210646632,3.494791955110533,3.581122208548926,0.3563696017611042,1.1310088073602207,9.938904,0.0,789.4768234392753,normal,0,0,0.0,0.0,0.23897873716860737,1641.9246925499053,98.07044532457456,16.742298562767637,2.0,0.0,0.0,699.745740436619,15.545176365719177,0.0,0.27860696517412936,-0.10125740116848236,0.17659707271143268,68.34673245468599,17.85767868895291,11.866034180935678,3.827301958885876,0.0,16318.931894483032,1.4210908483810782,33.55588114818454,0.36482283858460957,0.2206065569711796,6059.083095386359,1.0,3.011888584877888,8.166486267449125,0.8425393786275347,1.1468528273642167,-0.5552433534131794,-0.48810961126883273,-0.30399073141568794,3.7587248380189893,4.422721280239002,1.2479623389064534,0.018180959893819147,-0.8058346764985744,1.0,0.8181818107438017,-0.22231764915972957,100.0,20.157778155779727,0.9782565664812279,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.8893370687552185,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 89%),False,1.0,0.237700293578674,low,Non-Event
3703,1779961069.41,-6.9072834,109.5063191,39.066076556902274,20.962982062993067,3.983631164251021,2.137629268199953,3.580287295709182,9.938904,0.0199999809265136,1959.2196341683784,high_conf,0,0,0.0,0.0,0.0535439106966801,4043.9630496964483,166.8423167225705,24.23823347036481,2.0,0.0,0.029999971389770508,1672.9724668778802,33.36270537573168,0.0,0.2736318407960199,3.5693651790279857,0.1977287032681213,111.23713854171335,33.125038541287786,22.48013963956935,3.358098287039474,0.0,40192.560530480245,3.049912987236351,24.974243758417703,0.2948222274068378,0.25595964599082,14833.453631485962,1.0,3.745985206848658,20.1190916722084,0.8377225177863888,1.1528554860834435,-0.3895341963634359,-0.5051458084823855,-0.4597126488873608,5.802765148320668,7.8120911449063595,1.5490621383192613,-0.0037573879983487397,-1.0146207740252522,-1.0,1.0408163159100376,-0.05717435290818931,100.0,14.88087211271803,0.9090572378493522,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9456905059943088,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 95%),False,1.0,0.7893428907834865,high,Non-Event
3704,1779961072.19,-6.9071941,109.5053976,24.150295384316543,-7.943542997255616,2.4626447751593608,-0.8100159582788838,0.1312655202897452,9.597341,0.0799999237060546,787.943214616155,normal,0,0,0.0,0.0,0.28397496164826097,1524.153264344192,105.27610247648491,14.477675502918247,2.0,0.0,0.059999942779541016,722.0872243607802,17.222562631653467,0.0,0.263681592039801,0.19514283553212186,-0.9595336591722572,69.49060503529473,22.295312421459684,13.490185019730504,3.116825662939936,0.0,14627.818614174352,1.6251777338913098,39.578806934438354,0.5548001399154895,0.30047406499396606,6324.5344243676855,1.0,3.139401069601188,7.580441715959502,0.8210757472021177,1.2779643825027656,-0.6241807994864184,-0.41350287682255776,-0.3059928640674311,3.9866808054889153,4.783573181114884,1.2698853282357303,0.9660753175798925,-1.0078538114513127,1.0,0.058201057893116095,0.8667243899333102,55.087130932490005,20.913452355046644,1.1244125908817897,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9362669025606036,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 94%),False,1.0,0.2843754410490462,low,Non-Event
3705,1779961073.32,-6.9071941,109.5053976,56.38607811136247,6.56806155145622,5.749779803639619,0.6697558851856873,2.4333762770322456,9.597341,0.0299999713897705,919.4101842771764,normal,0,0,0.0,0.0,0.26415396534308244,2454.70423599487,141.15596098125638,17.39001457353124,2.0,0.0,0.009999990463256836,973.661521781803,20.1564778195011,0.0,0.25870646766169153,0.17921790224531398,0.33803939568803804,103.30330872958794,21.7335724536265,16.119079798041962,4.75316721154986,0.0,23558.63360698724,1.9020316341147367,29.59303646895925,0.47843888233797083,0.39342856198699516,8329.50701316153,1.0,3.0588798958246683,12.212415138165461,0.8089294543837584,1.2147428172106058,-0.378631389902174,-0.5135276526543311,-0.4366387809048945,3.8532821722204664,4.59733751295251,1.2597032903618914,0.0949443051355996,-0.8856041231546039,-1.0,0.834862377661813,0.19310547570725578,100.0,18.92455847341019,0.9037833931438245,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9197071491991168,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 92%),False,1.0,0.311112513957512,medium,Non-Event
3706,1779961077.01,-6.9071941,109.5053976,19.51080451850092,2.476845008163571,1.9895483695758411,0.2525679011857842,0.7355768862770228,9.597341,0.119999885559082,407.0711219125541,normal,0,0,0.0,0.0,0.5640011096564138,740.1677009330701,92.99068717670679,7.959589454016694,2.0,0.0,0.04999995231628418,484.72365882032886,9.69746938509324,0.0,0.263681592039801,-0.21430868968833705,0.26750030503984784,68.36549146085572,11.453554361251378,13.17164135459969,5.968931856054375,0.0,7103.6418230406925,0.9150851506140305,83.4324837389406,0.09019486682024054,0.3811427548765726,6059.274981390317,1.0,2.62621815059676,3.6811079239799738,0.7926412067311343,1.3145825888095413,-0.5654062551353817,-0.49557702374720214,-0.29168083059252675,3.299170380502262,3.8998079350407524,1.256243187759831,0.7907242095551148,-0.9242447699675426,-1.0,0.06382978689452241,0.8910195464385939,100.0,52.26976956351997,1.1127698381038367,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9026976391422826,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 90%),False,1.0,0.3445191151016494,medium,Non-Event
3707,1779961078.69,-6.9071941,109.5053976,23.018020008382976,-3.0319767454942315,2.347184819319847,-0.3091755844752522,0.3392982313065457,9.597341,0.059999942779541,468.75119675517567,normal,0,0,0.0,0.0,0.6831741628488215,785.0123360679801,92.69324485892398,8.468927037712572,2.0,0.0,0.029999971389770508,386.86801967898737,9.163906860509105,0.0,0.23383084577114427,-0.4970875070219867,0.4318122741297114,64.46332529117409,12.959964657403454,15.269954910346451,4.974035193862497,0.0,7534.031078451004,0.8647364334609129,64.34442658708996,0.4613038080668288,0.3325600514415968,6880.859975831484,1.0,2.5273970330051183,3.901390677229317,0.7693257991484391,1.3251313805186893,-0.5308760583591864,-0.5726138390393898,-0.18441318412863492,3.124044176011823,3.660837514362145,1.2360711650824343,0.6756281369290006,-0.8347070247741337,-1.0,0.21951219378346223,0.7834390276047065,61.769586569280555,42.07548419885894,0.7715484112981019,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.927159815662139,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 93%),False,1.0,0.2713098838230925,low,Non-Event
3708,1779961084.39,-6.9070928,109.5044498,31.901239450425905,-2.180335049661682,3.253021108169039,-0.2223322999864053,0.7049992560117527,10.680728,0.0899999141693115,467.7590692380161,normal,0,0,0.0,0.0,0.22003644357133262,1037.310478628821,100.58843346775515,10.312422935276357,2.0,0.0,0.04999995231628418,528.4880069500856,14.208554172946819,0.0,0.2537313432835821,0.21080319497229505,0.8867272561901905,79.36521574992531,11.404046940263996,9.81917077756585,6.959389873284597,0.0,11079.23107378425,1.216409985143633,51.30801913769499,0.17057896110421764,0.2289886184496399,5462.709127191069,1.0,3.4128010717670034,5.160425054093244,0.7494784315426061,1.3550721376051882,-0.5177916493500636,-0.48532351814469055,-0.3209181832198036,4.247213841224453,4.935113888842216,1.2444944438060184,0.06045834162442205,-0.8326618633456858,1.0,0.75438595829486,-0.03705314185198917,60.18605937392663,36.383776744677604,0.8745207113294432,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9144750783570714,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.3134998893697033,medium,Non-Event
3709,1779961086.36,-6.9070928,109.5044498,27.976498165024225,-6.78325212449298,2.8528088761222463,-0.6916992168062468,1.1394180641510614,10.680728,0.059999942779541,693.8965633656172,normal,0,0,0.0,0.0,0.1951314515500938,1806.6971727321097,86.45052900126214,20.89862459727815,2.0,0.0,0.09999990463256836,765.8519731891166,16.014777145491646,0.0,0.2835820895522388,-0.11244231799802007,-0.28168658741518504,60.55282309030085,14.023738470255427,11.873967440705872,4.317879922023248,0.0,19296.841080320683,1.3710427248619816,33.12316514080092,0.12141057962438741,0.33210246686650396,7080.969497498339,1.0,2.6928396913093264,8.988102432158044,0.8253166403647987,1.1828688931952953,-0.33961638515918685,-0.6193007561759221,-0.35971242816521987,3.3175052801385543,3.8452632857736506,1.231972398619187,0.6648481612505455,-1.016619020875417,1.0,0.12994350209071467,0.7125192170854966,100.0,22.965720541090114,1.004257086762082,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9034450162485528,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 90%),False,1.0,0.2979805449179097,low,Non-Event
3710,1779961089.03,-6.9070928,109.5044498,30.835886225168984,0.3992947681335203,3.1443853125347583,0.0407167348823013,0.5962446794835992,10.680728,0.0099999904632568,599.9173776179125,normal,0,0,0.0,0.0,0.13088158907372677,1370.5650512464163,92.77990431809522,14.772218688383482,2.0,0.0,0.029999971389770508,540.5873724583104,12.026449441175942,0.0,0.2537313432835821,-0.6105023525148527,-0.017554064613158688,34.993339326089256,39.38778312565198,18.398781866353993,0.888431276419514,0.0,14638.632518669034,1.0295975936753208,42.375230468097186,0.3041097463545694,0.14405808197022615,5548.150957502057,1.0,2.3272788557770343,6.8182297718163465,0.800766023482623,1.3481473620528526,-0.7558461897596429,-0.6004466656357713,0.06807697932126415,2.832053437819958,3.285315275955182,1.216894291047317,0.26176271651977673,-1.0214919017309791,1.0,0.6129032208636838,0.3986881967878656,75.16008107563391,15.969704000715186,0.9600845333307554,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9003818239911454,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 90%),False,1.0,0.2298748131127101,low,Non-Event
3711,1779961094.45,-6.9069961,109.5035301,31.274391156653635,-5.329074726266817,3.189100371345325,-0.5434143898545188,0.6347758496476138,8.7184305,0.0699999332427978,588.934712688387,normal,0,0,0.0,0.0,0.30429344640883604,1242.6178514244425,74.47560849962562,16.68489670340582,2.0,0.0,0.06999993324279785,580.2279666437139,12.72058106224707,0.0,0.25870646766169153,-0.26670868816130566,0.13676178974065312,48.09849147162579,14.672150924915858,11.70496610308397,3.278216564125554,0.0,10833.677375703326,1.3089131071367,30.668977549942646,0.09137278260661291,0.30499858777642763,5007.982464534623,1.0,2.7330030014568107,6.180076822286827,0.8278874545518199,1.1745678433026283,-0.21973458814171742,-0.3353204226221397,-0.5907411394219428,3.392220915503542,3.9533388667932865,1.2412059369802912,-0.40808101796423246,-0.8719570120202667,1.0,3.0816325901707637,-0.3691961192596479,100.0,20.01795627272412,0.9494413855450795,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.93195137496847,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 93%),False,1.0,0.2911591282310516,low,Non-Event
3712,1779961096.96,-6.9069961,109.5035301,23.03835558273308,0.5809834959855498,2.3492584708063493,0.0592438290329062,0.6426134949308079,8.7184305,0.0699999332427978,343.89068106697823,normal,0,0,0.0,0.0,0.3569404842737805,574.8366396813943,105.51392243141478,5.447969528448485,2.0,0.0,0.059999942779541016,322.47755573484943,8.511143457103397,0.0,0.22885572139303484,-0.2969052431920911,0.5047556656802018,52.7480968953305,31.96640519760846,20.799420338475834,1.6501103242339705,0.0,5011.673291915778,0.8757734550968286,87.90303016436924,0.11033333506215479,0.17864806734178612,5629.202917450673,1.0,2.5807321844463216,2.859706181940452,0.7906892447077498,1.460519332290289,-0.7997310944389329,0.13788014693541376,-0.5866027243140974,3.221496718247076,3.8218630974699264,1.24828714607196,-0.5096126266663862,-0.950161036635628,-1.0,3.3478260141776954,-0.5464553592411305,100.0,31.116809764000458,0.9088847040702935,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.8748062938453547,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 87%),False,1.0,0.2633657236073139,low,Non-Event
3713,1779961105.84,-6.9069313,109.5029323,31.188297878195947,-1.6644805364713304,3.1803213001581527,-0.1697297789226015,0.8584816766936556,7.030314,0.0199999809265136,460.897583092543,normal,0,0,0.0,0.0,0.11607101307719077,701.9987945527407,98.24820571743277,7.14515631386258,2.0,0.0,0.04999995231628418,581.9399057785121,10.382522975270806,0.0,0.25870646766169153,0.3285259112828829,0.2291367080074271,59.57638248166532,23.277662300293134,15.394160935474307,2.559379853256795,0.0,4935.271953327256,1.292916189238778,87.77908394790983,0.19114886469753398,0.2005560101561049,5588.017008244655,1.0,3.1373192817584603,3.483595295344914,0.815788113325794,1.3342033216830997,-0.6858781663482179,-0.5298604466799943,-0.11649109276408023,4.094312168803152,5.0041913632300865,1.30503452478346,0.39869373744855563,-0.770817328127647,-1.0,0.3605442152343931,0.1840809039838961,100.0,46.13241304838341,0.8074387959964419,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9213184410679808,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 92%),False,1.0397931608037336,0.2585092547477203,low,Non-Event
3714,1779961111.08,-6.9068604,109.502093,25.03756942881008,-1.1209950237504176,2.5531215480118163,-0.1143096800385878,0.6794357109487991,10.101604,0.0299999713897705,662.4720892565118,normal,0,0,0.0,0.0,0.1299751279636227,1133.4431743537923,124.31981426461948,9.117156198641505,2.0,0.0,0.009999990463256836,639.6353169758884,14.686476048239612,0.0,0.27860696517412936,0.526501848215978,-0.14007504238094629,90.56695143477577,17.301934963055103,16.450927866788593,5.234498129467347,0.0,10397.460717094194,1.4436236906400315,58.67502543595922,0.22783735878613154,0.1572794780269335,6720.652934797568,1.0,3.0999054342317964,5.630183541072467,0.8888354021054934,1.245179788767969,-0.4788965889619521,-0.44148305354184625,-0.3842481598616056,4.027632410071956,4.865149595603149,1.2992753486960307,0.5553379052189957,-1.004912590827122,1.0,0.13636363558884299,0.41061172146420943,100.0,37.29338323533179,1.2193026314772015,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.8944470399913262,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 89%),False,1.0,0.2526478284213971,low,Non-Event
3715,1779961117.28,-6.9068604,109.502093,17.347081094872365,-1.3047797525470384,1.768909984028426,-0.1330505068037544,0.932206168309551,10.101604,0.0299999713897705,632.678656460944,normal,0,0,0.0,0.0,0.29210026793272964,846.4761916528897,91.71384195292512,9.229535742901636,2.0,0.0,0.009999990463256836,644.310376028845,12.47605390591583,0.0,0.2537313432835821,0.12479191217804741,-0.1597521643397062,69.08575855065817,12.18791710190104,10.440166300365902,5.668380602252517,0.0,8550.767283505595,1.1238064252621363,64.1883557712967,0.28488267989800814,0.24269596273474991,5727.274949545419,1.0,3.109196746948976,4.211324322635554,0.8414476559872605,1.3018697638772536,-0.5521411932673299,-0.5221428404065925,-0.24594175845382477,3.9003954462453176,4.610870666510564,1.254469839979137,-0.0926984342998931,-0.9553272285991626,1.0,1.3529411605536334,-0.012091307700508211,35.93601582175615,41.50595097939171,1.1317339952879113,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9011399047957248,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 90%),False,1.0,0.2610735103334222,low,Non-Event
3716,1779961119.36,-6.9068604,109.502093,31.03219940743374,-12.018076864789924,3.1644036860124243,-1.2255027827841234,0.8610672705190128,10.101604,0.0199999809265136,1040.5854064893326,normal,0,0,0.0,0.0,0.55476930666743,2187.8848372851844,130.85791992320816,16.719544539983247,2.0,0.0,0.039999961853027344,887.6437990715948,22.156843643186587,0.0,0.2537313432835821,1.7664292928937178,-0.8710068019600948,102.79289498164819,13.96087879560559,14.10414614595436,7.362923862005022,0.0,22101.14622385936,1.9958236344213498,25.85771263160844,0.12865329011920482,0.5479401365039026,6531.884347513882,1.0,3.785936974258451,10.86969922948754,0.7893411134190085,1.3270908335148606,-0.4371956448039303,-0.509414138140489,-0.3456273342952118,5.066170097122397,6.102316189715889,1.3381544901601266,0.13683860946635348,-1.292217534518107,1.0,0.9999999900000002,0.49991261999124137,39.52308587967645,19.75723212266333,0.7722231905844401,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.8697893834713291,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 87%),False,1.0,0.3755475385932169,medium,Non-Event
3717,1779961124.07,-6.906758,109.5010446,23.12187257615368,0.0283356891985689,2.3577748340313645,0.0028894361681684,0.9671484719979336,10.675343,0.0199999809265136,521.7406076904015,normal,0,0,0.0,0.0,0.5372335876794001,833.3643036706508,101.97658394341643,8.172114256748824,2.0,0.0,0.009999990463256836,507.3630487616855,10.598124049447495,0.0,0.25870646766169153,-0.5523979339984786,0.017852193967813085,73.40482730007197,14.94125698636059,13.630499656983876,4.912894708536655,0.0,8896.449785640358,0.9077355628393524,70.98404492464363,0.2510299461099656,0.27705586634056867,6102.130884928345,1.0,2.6381520823652185,4.1435496521731325,0.8294771761837003,1.2557091829474385,-0.5516398210959508,-0.48163217054899965,-0.3119890793901352,3.166473894697215,3.6102860221455058,1.2002614863528422,0.30421089211813895,-0.9729201086301611,-1.0,0.503759394708576,0.3094961769300471,100.0,44.526298438808965,1.1024679706692602,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9157494278994572,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 92%),False,1.0,0.2522382633264448,low,Non-Event
3718,1779961125.95,-6.906758,109.5010446,18.21848030520112,-0.7297331065198476,1.8577679743032656,-0.0744120679865038,0.3373507227741627,10.675343,0.0299999713897705,704.9049564696725,normal,0,0,0.0,0.0,0.1230131825300008,1339.8437533088088,99.42786498491746,13.475535656292312,2.0,0.0,0.019999980926513672,598.5857026006088,13.13600711475188,0.0,0.2935323383084577,-0.18388588093106994,-0.39485867612417186,72.97519522861074,13.357606123262991,13.09506363304373,5.4631937109095325,0.0,14303.29163297892,1.1251067411682791,41.412485791702956,0.2521033174521276,0.20535051804015367,7326.0830692394975,1.0,2.77774560888922,6.665622480668136,0.8692898687448789,1.2437900389568877,-0.45388830067334,-0.3450425531815515,-0.49156724533319335,3.446674686009072,4.0407844451626636,1.2408167760253128,0.07227699006537601,-1.2024335978882699,-1.0,0.9047618961451248,0.09564421461959562,100.0,27.923747708594842,0.9946028962849423,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.94085910394516,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 94%),False,1.0,0.2412449954822426,low,Non-Event
3719,1779961127.2,-6.906758,109.5010446,20.508555856469417,4.268043394007404,2.091290691160531,0.4352193046562694,0.5920615643796049,10.675343,0.0199999809265136,587.8851842629567,normal,0,0,0.0,0.0,0.16052214764029543,1396.6284331846568,76.52119558258057,18.25152370268329,2.0,0.0,0.019999980926513672,614.9921241809524,15.52168463514267,0.0,0.26865671641791045,-0.13868033943047253,0.8826893696138964,55.973773560900284,11.138236005897927,9.409186015782364,5.025371028759849,0.0,14909.487567798797,1.329441424987914,33.5329850280043,0.5075513007403838,0.20815652966503162,6341.554586588242,1.0,3.2288642003019574,6.947615775602818,0.8337876112067506,1.222361067552733,-0.43680716932067354,-0.3416167914511165,-0.47271938429906596,3.9786010940298753,4.662529657751486,1.2321978683139512,-0.8147463067339781,-0.8236709358286158,1.0,8.999999550000021,-0.8150172753953584,100.0,22.796567939551082,0.9742924067371486,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9298881466348234,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 93%),False,1.0,0.2397353664058338,low,Non-Event
3720,1779961132.06,-6.9066695,109.5000611,27.356832058449285,-6.6166179358344,2.7896205185715086,-0.6747072584250892,0.4429767223695284,11.375614,0.0199999809265136,687.0605883700912,normal,0,0,0.0,0.0,0.15590670099297987,1668.3778684480708,71.10602307097858,23.46324225332418,2.0,0.0,0.019999980926513672,606.611689746085,17.75205509938576,0.0,0.263681592039801,0.5119098408919185,0.22574652537260373,48.48421333616221,12.185809215098743,10.436000519717618,3.978743512359005,0.0,18978.822637608035,1.4344383316565754,25.897614237775826,0.12324426228355692,0.6025147600309075,5799.989004184386,1.0,3.356514477666243,8.299473782326556,0.7751474434087606,1.2189384155419216,-0.3385428078768331,-0.5977724824654639,-0.2987897740528192,4.360028549755788,5.273519772184574,1.2989745956451584,-0.07763840274165847,-0.8357382617229685,1.0,1.272727258264463,-0.06361364113044492,36.65251175377254,18.773913221752682,0.9972208488304273,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9386535348025318,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 94%),False,1.0,0.2347658716721646,low,Non-Event
3721,1779961133.22,-6.9066695,109.5000611,25.18014067830662,-2.385290932668406,2.567659769473431,-0.2432319836711217,0.910631298287382,11.375614,0.0099999904632568,687.0605883700912,normal,0,0,0.0,0.0,0.025751326103080757,1305.350768782207,100.32497554822555,13.011224260338937,2.0,0.0,0.0,554.4654271375067,13.274346222214962,0.0,0.23880597014925373,-0.0728582935861688,-0.249485596275256,67.67008001453243,16.501250473694856,16.153645059998258,4.1009059296143295,0.0,14849.166480269641,1.0726212228512428,43.03515554875248,0.09032802341342859,0.19763114346115496,6730.377871464474,1.0,3.0668139265493526,6.47914733685572,0.7621237441622373,1.289766164000033,-0.5537917574701965,-0.41205267374316806,-0.35750794293249727,3.87936398045554,4.650295564895103,1.2649487549900433,0.7483003040537992,-1.431683802707026,1.0,0.08695652126654065,0.6179643441097962,64.27017307162997,27.85025272245956,1.3902797588684044,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9067942434777444,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.2403543670728362,low,Non-Event
3722,1779961137.25,-6.9066695,109.5000611,22.241354777031283,2.9548937636137182,2.2679870064732897,0.3013153078384278,0.7014862344125596,11.375614,0.0199999809265136,374.8683562286735,normal,0,0,0.0,0.0,0.41482565412760913,951.1058504604227,98.87249036785244,9.619519416395194,2.0,0.0,0.019999980926513672,487.40488070200104,11.869213674307147,0.0,0.23880597014925373,-0.09563742334844827,-0.5365979687303246,50.16391938407325,31.088970328892344,17.61960065488683,1.6135599616142242,0.0,10819.413027979494,0.9590807918142199,66.2934841783038,0.22035096850652613,0.20938565404902176,5498.963164453206,1.0,2.9559303947844313,4.727843652397547,0.780207585202073,1.2883569526785983,-0.6972381452032006,-0.532398188924821,-0.10654568987048194,3.6997925891164156,4.348844144404974,1.2516502062480834,0.19080626327677178,-1.1821549289221394,1.0,0.6806722631876281,0.1731265593527892,100.0,30.868140991184877,1.1428456901727593,690b686e-8ba1-405d-bd2f-84f6516c0890,Non-Event,Non-Event,condition_like,0.9205659068356185,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 92%),False,1.0,0.230817033521269,low,Non-Event
