window_start,window_end,mag_mean,mag_std,mag_max,mag_rms,mag_jrk,vert_mean,vert_std,vert_max,vert_min,vert_rms,lat_mean,lon_mean,speed_mean,gyro_mag_mean,gyro_mag_max,gyro_mag_jrk,gyro_x_std,gyro_y_std,gyro_z_std,trip_id
1776329995.391,1776329996.391,16.186607652791878,5.202250525523159,31.906637,17.00204922460015,5.3452487642857145,0.04298516588264733,5.8109418367899766,13.409327641751133,-10.717141380520108,5.811100821276638,-6.8799461,109.53231660000003,11.386826500000003,0.475236465631883,1.392091884780782,0.16458064992902216,0.4102330765015599,0.2652976573283582,0.19793362289455219,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329995.891,1776329996.891,16.710015224378107,5.034392790612359,31.906637,17.451925955868536,5.1278480239999995,0.07453137111240975,6.020414223119945,13.409327641751133,-16.15199937840402,6.020875546232859,-6.879946099999999,109.53231660000004,11.386826500000003,0.5068061979473492,1.392091884780782,0.16249371961172476,0.4259704239322351,0.2809674847050622,0.21523574712691476,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329996.391,1776329997.391,16.027042948000002,4.316708539962052,27.500427,16.59819503066577,4.541783436180905,-0.0700451044951037,5.751159760763796,11.333324146438578,-16.15199937840402,5.751586295144359,-6.8799461,109.53231660000004,11.386826500000002,0.5000752865072617,1.0260025376126025,0.14557086789993634,0.39715310971478046,0.2914010967976463,0.19938430073589253,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329996.891,1776329997.891,15.914420596984925,4.43502522331779,31.890182,16.52084234139419,4.82012173939394,-0.013816286307622912,5.680631282430012,12.891203917304162,-13.482322060077259,5.680648084214491,-6.879946099999998,109.53231660000004,11.386826500000003,0.49704251526501425,1.1295925333110166,0.16112420576311112,0.38437584574263967,0.30166614529533964,0.2113958094483652,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329997.391,1776329998.391,15.416424309230768,4.56152301466468,31.890182,16.07711512353995,4.890790605154639,0.022813973680037573,5.352796176562617,12.891203917304162,-11.225704152046438,5.352844793679193,-6.879946099999998,109.53231660000004,11.386826500000002,0.46979939770523566,1.1295925333110166,0.16470859737975435,0.37292986077707696,0.282329882172752,0.2049917213225402,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329997.891,1776329998.891,15.62665555102041,4.800641978676331,31.449934,16.34743182024829,4.979440630769231,0.03706907948760655,5.09338669243184,11.767175045203484,-9.159632606660708,5.093521582883085,-6.879946099999999,109.53231660000003,11.386826500000002,0.49037943386680477,1.0948803045310478,0.17844159274545468,0.41561045947937736,0.275638759917607,0.19926246976684725,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329998.391,1776329999.391,16.35755750147783,5.048749951731109,33.15451,17.118982548307553,5.150648769306931,-0.03323678826301796,5.28442268327657,11.767175045203484,-11.253650027000134,5.284527204927795,-6.879946099999999,109.53231660000004,11.386826500000003,0.5194423497124837,1.1463767124299717,0.19631512648226943,0.44780006909496434,0.30550782791124553,0.20141231323846578,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329998.891,1776329999.891,16.164679154726368,4.789419637808511,33.15451,16.859282091544436,4.866504893999999,-0.09044816071145532,5.387848438564954,11.047634995737143,-11.983310166126632,5.38860758143724,-6.879946099999999,109.53231660000004,11.386826500000003,0.5209356974853199,1.1463767124299717,0.18071957517084758,0.4442391586160619,0.30483874811282097,0.18762847170113114,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329999.391,1776330000.391,16.222053295454547,4.783477065670638,30.792458,16.91261854233,5.225348527918783,0.09416937727485802,5.307654996328076,13.239475221683222,-11.983310166126632,5.308490315679471,-6.879946099999999,109.53231660000003,11.386826500000003,0.5443332512208827,1.2197987848283625,0.18839801111962823,0.4630377905649041,0.29771841797597315,0.19018546940021372,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776329999.891,1776330000.891,17.475688533333333,5.392040933249669,40.762783,18.288624747091237,5.437552369543147,-0.0647994464499789,5.333540442407856,13.239475221683222,-14.070311295940368,5.33393406587112,-6.879946099999999,109.53231660000003,11.386826500000003,0.5665568543908156,1.3643236479685639,0.22881015212626996,0.4875434522737129,0.31765420373717157,0.21171334571653566,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776330000.391,1776330001.391,18.184635125252527,5.811580761743911,45.89784,19.090715690849304,5.654458128934011,-0.0004238996474149121,5.6225247941336445,14.088721151582899,-14.196904078487655,5.622524810113201,-6.879946099999999,109.53231660000003,11.386826500000003,0.6004848497086417,1.4861947572260674,0.23835179653090735,0.5206645323599238,0.34572920467100593,0.22242995502292717,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776330000.891,1776330001.891,17.76414509798995,5.858408735626794,45.89784,18.70523466776369,5.888281176767679,0.09707901903905773,5.710966199542227,14.661037484508686,-14.196904078487655,5.711791248658461,-6.879946099999998,109.53231660000004,11.386826500000003,0.6116995007032073,1.4861947572260674,0.23189922137746288,0.5384447229590993,0.3488089071026979,0.21292689549207863,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776330001.391,1776330002.391,17.036333969543147,5.214008379599058,32.375244,17.816356487911296,5.660725015306121,-0.08480356836801684,5.758317656181162,14.661037484508686,-11.970417727391531,5.7589420794704695,-6.8799461,109.53231660000003,11.386826500000003,0.5685080313033537,1.4350237021126167,0.21765115949951494,0.47852446313068503,0.3297471675596124,0.22199347746605913,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776330001.891,1776330002.891,16.743578130653265,4.842666707788959,29.117527,17.42982585856835,5.325456050505051,0.06359934805694024,5.98501326542486,12.687298150976817,-12.581933888282576,5.98535117302108,-6.880157985427133,109.53225951055279,11.234571133165835,0.5251350702594159,1.2439463006295772,0.20008246586051298,0.4191443089524751,0.3104312766820816,0.23495336427473978,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
1776330002.391,1776330003.391,16.603075410000002,5.002278045364541,29.117527,17.34026812691438,5.331892447236181,0.0697284331177535,6.027807001624119,13.952001223148764,-14.291653862939263,6.028210290228253,-6.880631284500001,109.53213198700003,10.8944707075,0.5197372178737509,1.2439463006295772,0.1965407473587701,0.4186222978183415,0.3104471588301093,0.2411445459506756,3a9b8fd6-92e7-4ce1-89d1-f0025de3bc91
