window_start,window_end,mag_mean,mag_std,mag_max,mag_rms,mag_jrk,lat_mean,lon_mean,speed_mean,gyro_mag_mean,gyro_mag_max,gyro_mag_jrk,gyro_x_std,gyro_y_std,gyro_z_std,trip_id,label,event_id
1775972930.916,1775972931.916,18.507310228643213,7.676433376415114,65.02436,20.03617132292948,5.615244145454545,-6.892176299999999,109.44096779999995,14.897009999999993,0.7912724684634116,2.8802917740439096,0.2608446115889212,0.6152111333898266,0.5418479663177048,0.3581798175941575,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,30
1775972933.416,1775972934.416,20.834780890452265,9.451418224708553,59.07883,22.878317272288797,5.996952588888888,-6.892176299999999,109.44096779999995,14.897009999999993,0.9109437375005958,2.7904918656372213,0.3314223039099483,0.7817347065218281,0.5441563774434516,0.4558408061913216,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,31
1775972933.916,1775972934.916,20.309889775376885,8.859658090042544,59.07883,22.15818503759761,5.642627022222222,-6.892176299999999,109.44096779999995,14.897009999999993,0.9049893768716792,2.7904918656372213,0.287355731185859,0.7142124873416188,0.5886628331314145,0.4188367745956816,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,31
1775972938.916,1775972939.916,20.1707665142132,7.689073653475796,60.352665,21.586608705850026,5.792639547959183,-6.892176300000001,109.44096779999994,14.897009999999996,0.8637850596714982,2.67789907832311,0.306804115426771,0.7437083168659191,0.4877190766894667,0.3750822543660138,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,33
1775972939.416,1775972940.416,23.153305597989952,9.439132453368323,73.9139,25.00345539292807,6.812196277777778,-6.892158592462313,109.4412231135678,14.633761809045224,1.0165618372104002,2.94184944566658,0.3500101942975753,0.8828839775943653,0.5753974662048723,0.4409787624263164,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,33
1775972954.916,1775972955.916,23.1331022735,10.428917020719672,76.310745,25.375238541169765,7.405331927638192,-6.892137499999999,109.4433722,14.374064000000002,0.9813899298105996,3.8873026577707135,0.3871305859301928,0.9003889505566994,0.5784111553998672,0.3945277225640312,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,37
1775972955.416,1775972956.416,19.625019905050504,7.55533493983494,57.40484,21.02913436941044,6.1093102923857865,-6.892137499999999,109.44337219999998,14.374064000000004,0.837635874933245,1.9128398279782863,0.2981611251682438,0.6676147082374111,0.4973036265840586,0.3887110403123311,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,37
1775972965.916,1775972966.916,27.013293384577118,12.201176959701256,82.17975,29.64096386224953,9.133691902,-6.8922577,109.4448662,18.682701000000005,1.2425519391256703,4.269149919187659,0.4659587372300502,1.1447944982579463,0.7191867353734075,0.4591800274939602,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,39
1775972966.416,1775972967.416,21.684754852261303,9.199195192990864,61.341557,23.55533453809172,6.790337004040403,-6.892257699999998,109.44486619999998,18.682701,0.9002525209228462,2.9550971542827487,0.3466766287926959,0.8293824187799466,0.4866452726770188,0.3746876109794695,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,39
1775973027.416,1775973028.416,22.23843020408164,10.26428902456674,64.78555,24.492925654597727,7.546459087179487,-6.8939047,109.45271909999998,8.344460499999997,1.00643405502676,3.2381085962960308,0.3348414269961218,0.78443390301143,0.6565854730769666,0.470083109113167,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,42
