timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1779702743337,-1.40295,11.349001,2.43495,11.221036,0.0694375,-0.055,0.0154,-6.8939607,109.4149316,36.20000076293945,2.344589,1.995,184.95508
1779702743344,1.2720001,10.662001,0.66105,10.850558,-0.096525,-0.1007875,0.13035,-6.8939607,109.4149316,36.20000076293945,2.344589,1.995,184.95508
1779702743361,5.15205,7.76595,2.1070502,9.813911,-0.096525,-0.1007875,0.13035,-6.8939607,109.4149316,36.20000076293945,2.344589,1.995,184.95508
1779702743361,-1.7329501,10.18305,4.2649503,10.903026,0.1332375,-0.029424999,0.0207625,-6.8939607,109.4149316,36.20000076293945,2.344589,1.995,184.95508
1779702743361,-1.9219501,11.743951,0.79005,11.721706,-0.13805,0.0237875,0.0037125,-6.8939607,109.4149316,36.20000076293945,2.344589,1.995,184.95508
1779702743362,1.743,10.05795,-0.35595003,10.515594,-0.13805,0.0237875,0.0037125,-6.8939607,109.4149316,36.20000076293945,2.344589,1.995,184.95508
1779702834969,1.19295,9.117001,3.31905,7.820339,,,,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835009,4.72305,9.625051,0.14805001,10.14202,,,,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835009,0.735,10.729051,1.3260001,10.696914,,,,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835009,-1.6680001,10.413,2.4400501,10.798866,,,,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835009,0.89805007,8.75805,4.3780503,10.025742,,,,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835073,3.41805,8.752951,2.4469502,9.773176,0.0264,0.03575,-0.045649998,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835073,1.19505,9.378,2.15295,9.711346,0.0264,0.03575,-0.045649998,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835073,-1.52205,11.60295,-2.5759501,11.528279,0.0264,0.03575,-0.045649998,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835073,-0.291,7.54995,8.394,11.340546,0.0264,0.03575,-0.045649998,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835073,4.1070004,9.30105,1.3579501,10.474293,0.0264,0.03575,-0.045649998,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835074,1.4389501,10.245001,1.5180001,10.459927,0.0264,0.03575,-0.045649998,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835088,-1.2349501,10.42905,1.31895,10.559518,-0.0661375,-0.0132,0.043725,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835088,-0.24300002,9.495001,4.5930004,10.552179,-0.0661375,-0.0132,0.043725,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835106,4.2060003,9.213,1.128,10.262676,-0.029975,0.029424999,-0.050875,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835106,1.21905,8.508,4.452,9.796124,-0.029975,0.029424999,-0.050875,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835126,-1.3450501,11.976001,-3.9850502,12.113692,-0.2960375,-0.015262499,0.028875,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835126,-0.90900004,7.3230004,8.401051,11.3680935,-0.2960375,-0.015262499,0.028875,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835146,4.82595,8.590051,1.87995,10.2981,0.0583,0.0517,-0.0710875,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835146,0.735,11.36295,0.74895006,11.188661,0.0583,0.0517,-0.0710875,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835168,-1.5990001,10.594951,2.4379501,11.02876,-0.0650375,-0.036575,0.0576125,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835168,0.99600005,8.37405,4.7970004,9.967317,-0.0650375,-0.036575,0.0576125,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835178,3.183,9.505051,1.2790501,10.077559,0.0721875,-0.034375,0.0331375,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835208,-1.5010501,8.137051,8.37705,11.435141,0.2286625,-0.1535875,0.177925,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
1779702835328,5.85795,8.65695,1.422,10.726192,0.049775,0.03575,-0.01155,-6.8939821,109.4149308,36.20000076293945,0.34550017,1.909,180.05154
