timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1776413557076,0.606,10.318951,2.09295,10.456476,-0.00385,-0.016775,-4.125E-4,-6.8348623,109.4553693,30.799999999999997,3.1714401,1.926,67.33835
1776413557076,3.279,7.7230506,3.58695,9.391205,-0.00385,-0.016775,-4.125E-4,-6.8348623,109.4553693,30.799999999999997,3.1714401,1.926,67.33835
1776413557079,0.9580501,9.77505,3.17805,10.13684,-0.061325,0.0364375,0.0793375,-6.8348623,109.4553693,30.799999999999997,3.1714401,1.926,67.33835
1776413557090,-1.5460501,11.428051,-0.109950006,11.253513,0.0771375,0.0364375,-0.0771375,-6.8348623,109.4553693,30.799999999999997,3.1714401,1.926,67.33835
1776413663486,-0.933,10.309951,1.3960501,8.356632,,,,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663487,-0.15195,8.96805,4.2319503,9.605391,,,,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663487,2.3760002,8.394,2.38695,9.156641,,,,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663487,-0.31305,9.732,4.50705,10.414972,,,,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663487,1.12605,10.401,1.00605,10.491026,,,,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663518,0.28995,10.065001,0.43995002,10.161232,,,,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663523,-1.6560001,8.580001,7.7380505,11.369867,0.0776875,0.0276375,-0.0906125,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663533,2.50005,9.60105,0.09105001,10.211277,-0.1288375,0.0457875,-0.081125,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663543,0.82605004,9.04695,3.9420002,9.964642,0.1755875,-0.08305,-0.0182875,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663559,0.26595002,10.446,1.36695,10.423661,-0.0341,0.0457875,-0.0928125,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
1776413663564,-0.47805002,9.220051,4.0470004,10.1491165,0.0862125,-0.0287375,-0.1269125,-6.8348661,109.4553644,31.299999999999997,0.00244016,1.955,0.0
