timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1779701557537,-0.303,10.972951,3.0919502,11.047569,0.0449625,0.021724999,0.0015125,-6.8938666,109.4104198,34.0,2.152627,10.837,355.6017
1779701557538,-1.94895,10.302,2.67,10.865,0.0779625,-0.0188375,0.037675,-6.8938666,109.4104198,34.0,2.152627,10.837,355.6017
1779701557547,2.91195,9.667951,0.14595,10.251417,0.0779625,-0.0188375,0.037675,-6.8938666,109.4104198,34.0,2.152627,10.837,355.6017
1779701557555,-1.3590001,11.81595,-2.502,11.77361,0.098175,0.018424999,-0.0878625,-6.8938666,109.4104198,34.0,2.152627,10.837,355.6017
1779701557557,0.78300005,8.99895,0.70395005,9.602993,0.098175,0.018424999,-0.0878625,-6.8938666,109.4104198,34.0,2.152627,10.837,355.6017
1779701557557,2.0400002,6.8490005,6.294,9.538886,0.098175,0.018424999,-0.0878625,-6.8938666,109.4104198,34.0,2.152627,10.837,355.6017
1779701609441,3.1300502,15.229051,-8.941951,14.348345,,,,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609441,0.23895001,9.924001,1.13205,10.862643,,,,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609442,2.697,6.267,-4.37295,8.65558,,,,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609442,-9.934051,7.11,9.346951,14.036638,,,,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609442,0.057000004,4.56405,10.63395,12.06505,,,,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609442,7.2760506,8.23995,-2.1430502,11.372665,,,,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609442,-1.47195,14.391001,-3.1339502,14.115863,,,,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609529,-2.1379502,9.865951,7.2690005,12.774935,0.1398375,0.019524999,0.185075,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609530,-0.73905003,8.214001,10.435051,13.1954775,0.1398375,0.019524999,0.185075,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609530,0.08400001,10.71,6.7630506,12.772605,0.1398375,0.019524999,0.185075,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609530,1.07805,13.588051,-0.77295005,13.476639,0.1398375,0.019524999,0.185075,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609530,-1.9249501,9.92205,5.18505,11.782893,0.1398375,0.019524999,0.185075,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609531,3.9589503,10.0990505,-1.4680501,11.113539,0.1398375,0.019524999,0.185075,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609569,6.1720505,9.8539505,-3.9130502,12.037195,-0.1953875,-0.022,-0.108625,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609569,3.24795,9.114,6.0540004,11.538138,-0.1953875,-0.022,-0.108625,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
1779701609583,-3.561,6.813,8.455951,11.450085,0.281325,-0.0103124995,-0.0331375,-6.893785,109.4104333,34.39999771118164,0.03911889,5.071,0.0
