timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1776329002394,-1.9890001,26.626951,-41.32305,45.561535,1.376375,0.430375,-0.215325,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002399,9.56595,19.209002,-19.40895,32.259842,-0.391325,-0.1518,0.1018875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002401,5.72205,2.22405,-3.69195,12.182938,-1.47785,-0.4263875,0.2146375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002407,4.596,0.23805001,24.999,22.771856,-1.0170875,0.071775,-0.1695375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002410,-7.0000505,-0.35895002,15.364051,18.064276,-1.0170875,0.071775,-0.1695375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002421,-1.86195,12.666,6.663,15.15866,0.7601,0.19415,-0.22275,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002427,-18.798,16.102951,-6.55905,23.516903,0.20253749,0.1494625,-0.2184875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002427,-15.115951,16.11705,12.05895,24.841616,0.1791625,0.5058625,-0.197175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002441,-5.89095,3.9220502,8.248051,13.662823,-1.060675,-0.6743,0.5924875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002442,14.988001,0.55905,-5.352,15.472339,0.43559998,-0.13365,0.8595125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002447,23.232,8.15205,-13.629001,25.607489,0.0759,-0.5944125,0.7627125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002455,12.277051,13.449,-22.16505,28.07036,0.4291375,0.176,0.258225,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002460,0.68700004,20.55495,7.9200006,23.245035,-1.25015,0.95823747,-0.328075,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002465,-19.20705,10.080001,23.832,30.429392,-1.25015,0.95823747,-0.328075,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002473,-4.566,14.683051,28.435951,31.947588,-0.56155,-0.14533749,0.029424999,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002475,2.8620002,8.475,-10.696051,17.544346,-0.2721125,0.45265,-0.2270125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002481,15.996,18.735,-6.9160504,23.978617,-1.0692,-0.3166625,-0.2110625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002481,3.3700502,13.093051,-12.604051,19.582687,-1.0692,-0.3166625,-0.2110625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002481,-2.41995,11.074051,5.6280003,14.041048,-1.0692,-0.3166625,-0.2110625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002485,-11.092951,14.557951,23.397001,26.572483,-1.0692,-0.3166625,-0.2110625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002490,-9.77595,4.9230003,8.337001,16.321716,0.262075,0.5655375,-0.085525,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002495,7.9030504,8.80095,9.74295,15.523936,-0.4019125,-0.7690375,0.43175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002500,7.14405,6.6240005,-22.279951,22.5583,0.817575,-0.1230625,0.1667875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002508,10.272,14.649001,-8.64795,20.409218,0.28985,0.135575,0.2519,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002511,-8.50905,6.4009504,6.8110504,14.193747,-0.7126625,0.087725,-0.278025,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002518,-10.192051,1.55595,42.53295,37.850525,-1.2342,0.787875,-0.0620125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002520,-10.02495,0.52305,36.169052,37.599144,-0.5456,-0.109175,0.114675,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002526,5.5950003,8.049001,14.439001,21.481495,0.6835125,-0.1507,0.3199625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002530,7.3999505,5.20305,-10.011001,15.0904045,1.065625,-0.3848625,0.4285875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002543,6.7950006,13.99995,-9.639001,17.662256,0.8963625,0.1452,-2.75E-4,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002543,-4.77495,16.927052,-7.5990005,18.859709,0.58134997,0.2781625,0.0251625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002547,0.097950004,12.561001,-12.453001,17.922348,-0.572275,-0.2858625,0.39765,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002552,14.68605,6.9370503,0.90705,16.598322,-0.572275,-0.2858625,0.39765,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002556,9.8869505,2.08305,-8.33895,13.800243,-0.1423125,-0.2954875,0.0996875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002561,12.81105,10.089001,-15.82995,20.941328,0.5196125,0.2600125,0.062425,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002566,2.3419502,15.391951,-27.561,29.511845,0.4387625,-0.011275,-0.408925,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002577,-8.47305,16.764,-5.4030004,21.538568,-0.30085,0.35901248,-0.5036625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002581,-19.174051,5.39295,20.56995,27.214148,-1.3002,0.51975,-0.3557125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002581,-4.971,-6.7489505,41.563053,39.3627,-1.3002,0.51975,-0.3557125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002588,3.9640503,-8.839951,24.715952,29.110043,-0.7744,-0.68488747,0.3806,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002591,7.53,0.21900001,-2.1760502,12.094951,1.30075,0.2281125,0.1104125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002596,4.03305,19.97595,-6.2530503,19.472408,0.738925,-0.29645,-0.084425,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002605,-12.847951,16.330952,-14.680951,24.248158,0.7984625,0.348425,-0.4547125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002610,-4.3720503,15.169051,14.06595,21.76478,-0.47753748,0.1227875,0.1018875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002627,-1.52505,-0.24000001,11.203951,13.400808,-0.5891875,0.09515,0.1315875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002628,15.565051,3.6829503,7.9890003,16.983372,1.1199375,0.185625,0.194425,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002635,14.101951,10.38105,-21.031952,25.29059,1.1199375,0.185625,0.194425,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002635,14.602051,16.201052,-37.819054,39.984093,1.1199375,0.185625,0.194425,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002640,5.3650503,12.925051,-29.937002,34.433945,0.02475,0.1728375,-0.2685375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002645,-15.250951,5.6179504,3.6469502,20.212328,-0.8404,0.8976,-0.6771875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002651,-19.188002,-3.4150503,37.482002,37.839436,-2.06525,0.22605,-0.3685,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002660,-0.84705,-7.0960503,29.53305,31.876205,-0.716925,-0.2795375,0.0561,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002662,3.9709501,-1.0830001,10.807951,15.627377,0.2409,0.002475,0.3603875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
