timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1776327833108,-6.01095,5.8840504,6.1309505,12.296887,1.259225,0.6611,0.3642375,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327833108,-6.9040504,30.159002,11.344951,28.82225,1.259225,0.6611,0.3642375,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327833114,-17.146952,3.9270003,-34.58295,36.804245,1.259225,0.6611,0.3642375,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892137,-12.3,15.460951,14.158951,19.445215,,,,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892137,-9.249001,15.01605,5.92995,18.77399,,,,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892145,17.98905,3.5800502,-8.298,19.860044,,,,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892146,-11.28705,11.392051,7.66095,18.190115,,,,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892186,-3.1650002,15.624001,-8.142,17.95822,,,,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892193,11.842951,2.3749502,10.81095,16.559853,0.7748125,-0.23567499,0.2396625,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892205,-7.7830505,10.995001,14.623951,19.218212,-0.4607625,-0.072875,0.4525125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892213,5.7619505,24.615002,-27.846,33.93149,0.3832125,0.36245,-0.1318625,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892224,19.941002,6.97305,-13.123951,26.68211,-0.6235625,-0.1324125,0.341825,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892234,-11.737051,11.55,21.84,27.218235,-0.51713747,0.614625,-0.5234625,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892244,3.966,14.178,-8.368051,18.991055,0.5247,-0.282425,0.076725,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892254,2.97,6.4219503,7.18905,11.867702,0.5247,-0.282425,0.076725,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892265,-14.115001,11.48295,20.383951,24.23268,-0.4448125,-0.055825,-0.18287499,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892278,6.13605,8.676001,-9.09105,16.03428,1.375E-4,0.1612875,-0.3606625,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892304,12.36495,9.667951,-7.8930006,17.26185,0.567325,-0.3356375,0.3194125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892463,-4.08495,21.231,2.86905,20.900326,0.287375,0.3581875,-0.837375,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892463,15.1390505,5.8360505,4.5859504,17.66858,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892463,-8.7310505,13.48995,3.801,16.743593,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,-12.693001,9.57705,16.875,21.897644,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,11.568001,-4.6920004,17.385,21.501617,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,-15.0060005,7.9939504,15.97395,22.963663,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,-6.9570003,19.834951,-14.42895,24.989122,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,30.265951,4.78905,-17.00205,33.03246,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,3.3940501,10.908001,-1.48695,15.822655,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,-15.459001,18.642,0.124050006,22.539076,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,17.122051,2.94705,-11.040001,20.975605,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,-1.1770501,0.11400001,17.22195,18.005123,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,-13.9810505,18.820951,1.9440001,22.4219,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892464,15.622951,8.425051,-16.71195,23.987774,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892466,-3.9079502,9.00405,7.5769506,14.7174,-0.47355,0.225225,-0.5372125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892479,-8.985001,11.610001,10.95705,17.59854,-0.0094875,-0.6304375,0.2066625,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892486,12.07995,1.386,-8.4199505,15.3516445,-0.56925,-0.363275,-0.1276,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892496,-16.137001,1.6300501,28.953001,29.619438,-0.79915,0.32835,-0.2116125,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892506,0.048,5.12895,9.573001,14.612299,0.7854,-0.5473875,0.6919,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892516,14.296051,9.529051,-19.924051,23.969421,0.0213125,-0.12815,-0.3861,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892526,-7.1200504,21.264002,-3.00795,22.894062,-0.2468125,0.221925,-0.0306625,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892537,11.901001,12.132001,1.76505,18.247688,-0.37565,-0.42295,0.4992625,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892546,12.636001,11.658001,-14.809951,21.80288,0.2182125,0.1953875,-0.7915875,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892557,-17.368052,20.167051,-2.5069501,25.746836,-0.6906625,0.3997125,-0.2998875,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892566,11.427001,1.04295,7.5100503,16.12031,-0.3575,0.0836,-0.363825,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
1776327892577,1.67595,-5.7190504,17.26095,17.832699,-0.904475,0.3422375,-1.1171875,-6.9003327,109.5175285,32.70000076293945,17.138735,2.189,87.910965
