window_start,window_end,mag_mean,mag_std,mag_max,mag_rms,mag_jrk,lat_mean,lon_mean,speed_mean,gyro_mag_mean,gyro_mag_max,gyro_mag_jrk,gyro_x_std,gyro_y_std,gyro_z_std,trip_id,label,event_id,source
1775972434.916,1775972435.916,18.45150108265306,7.074715016072686,55.139706,19.76131282991572,6.155818664615384,-6.894200700000002,109.41841999999998,10.810951,0.8948701157899355,2.7034367061032243,0.3413355050431415,0.7836990297045032,0.4640797172591228,0.3534396369867821,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,15,event_labeled
1775972455.416,1775972456.416,23.224631909,9.314020296347111,60.059406,25.022679740373672,7.909413363819094,-6.894239999999997,109.42057670000004,13.544584,1.042144768724337,2.508420561602461,0.3458395269323559,0.8910029918475378,0.5869349395968109,0.4341108248491124,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,16,event_labeled
1775972455.916,1775972456.916,20.8037075955,8.506729129207864,60.059406,22.475735587445808,6.401097813065326,-6.894239999999997,109.42057670000004,13.544584,0.8838325078826452,2.3089963434490883,0.280405379295207,0.7527338066625587,0.5225498850357055,0.3754919175762703,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,16,event_labeled
1775972887.916,1775972888.916,20.990684605050507,11.053035351788704,71.01689,23.72295155912508,6.19662303248731,-6.8927099999999975,109.4355667,9.876490000000002,0.9694612211408404,3.252108474176792,0.2892025747241082,0.8014456443239644,0.6751244923822516,0.4081342732876147,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,22,event_labeled
1775972888.416,1775972889.416,18.996888098984773,10.664030602952254,71.01689,21.78539203562909,5.336450260204082,-6.892709999999998,109.4355667,9.876490000000002,0.8241329241142508,3.252108474176792,0.263925694279653,0.7291122777998823,0.6060915333694508,0.347180422006353,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,22,event_labeled
1775972889.916,1775972890.916,17.335325067821785,8.426907269123381,63.191586,19.275016506593573,5.340285067661691,-6.892613299999998,109.436275,6.919410699999999,0.7818426554442457,3.81743596551157,0.2798849353133102,0.6793714157397014,0.5719122338253945,0.3041331481799512,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,23,event_labeled
1775972890.416,1775972891.416,20.122415027777777,9.392574407764815,63.191586,22.206576515877803,6.64445816497462,-6.892613299999998,109.436275,6.919410699999999,1.0277007661676287,3.81743596551157,0.3408029764456054,0.8529185962215389,0.6677189075414016,0.429154086181402,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,23,event_labeled
1775972898.916,1775972899.916,21.66425877295918,9.153523474840464,63.35935,23.51865430219583,6.995454907692308,-6.892613299999998,109.436275,6.919410699999999,0.970153013946468,2.598926847157307,0.3400805856068927,0.7906614119365238,0.5822210469130512,0.448789986475018,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,25,event_labeled
1775972899.416,1775972900.416,19.72906614572864,8.759159702483734,63.35935,21.586081850955512,6.620186611111111,-6.892572294974873,109.43679431658292,9.41263938743718,0.8654965372886397,2.598926847157307,0.2899261983448719,0.7325348357055295,0.4877581652531619,0.3862661756372009,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,25,event_labeled
1775972909.916,1775972910.916,18.74363227664975,8.199169741805358,63.95256,20.458497876853095,6.096067015306122,-6.892418305076142,109.43833437309642,12.258187401015228,0.7954429510414012,3.43256351919105,0.2708506293525614,0.6973344791424303,0.5047755599294784,0.3745079112075791,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,27,event_labeled
1775972910.416,1775972911.416,19.2903982893401,8.225832006034873,63.95256,20.971022348776494,5.892278183673469,-6.8924118,109.4383925,12.268271999999998,0.8142660135650027,3.43256351919105,0.2800951787196628,0.727045116647093,0.4933377227346047,0.4078084767166329,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,27,event_labeled
1775972914.916,1775972915.916,19.3438694675,7.4301417699881505,53.657516,20.721783048227326,5.833948663316583,-6.8924118,109.43839249999998,12.268271999999998,0.821819016552763,2.361270102550481,0.2977003993403324,0.629436144113116,0.4732703311087837,0.4472908010987915,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,28,event_labeled
1775972915.416,1775972916.416,18.63352101632653,7.37619932400449,53.657516,20.040369805303666,5.838584377435897,-6.8924118,109.4383925,12.268272,0.7911223075766957,2.361270102550481,0.2897937501264303,0.6211146077495276,0.450614263584597,0.4013691218200645,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,28,event_labeled
1775972925.916,1775972926.916,22.00850540812183,8.044305839216591,48.30905,23.432566371061064,7.682148001020407,-6.892307299999999,109.43953589999998,13.983735,0.951553396394789,2.2780127993631862,0.3675358160336422,0.824343282588731,0.5170617854135927,0.395086929980575,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,29,event_labeled
1775972926.416,1775972927.416,23.294151745728648,9.587905554921498,55.516975,25.19018536023757,8.971125703030305,-6.8923073,109.43953589999995,13.983734999999998,1.031314538653349,2.488543876878608,0.3616548470507241,0.8848943635841101,0.597159831402817,0.4112523381095478,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,29,event_labeled
1775972930.416,1775972931.416,18.14519089040404,7.127149288816647,65.02436,19.49472260470206,5.19723289035533,-6.8921763,109.44096779999995,14.897009999999996,0.7894504705675812,2.8802917740439096,0.2514134479064663,0.5895084959434476,0.5576238883828745,0.3898470090701998,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,30,event_labeled
1775972930.916,1775972931.916,18.507310228643213,7.676433376415114,65.02436,20.03617132292948,5.615244145454545,-6.892176299999999,109.44096779999995,14.897009999999993,0.7912724684634116,2.8802917740439096,0.2608446115889212,0.6152111333898266,0.5418479663177048,0.3581798175941575,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,30,event_labeled
1775972933.416,1775972934.416,20.834780890452265,9.451418224708553,59.07883,22.878317272288797,5.996952588888888,-6.892176299999999,109.44096779999995,14.897009999999993,0.9109437375005958,2.7904918656372213,0.3314223039099483,0.7817347065218281,0.5441563774434516,0.4558408061913216,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,31,event_labeled
1775972933.916,1775972934.916,20.309889775376885,8.859658090042544,59.07883,22.15818503759761,5.642627022222222,-6.892176299999999,109.44096779999995,14.897009999999993,0.9049893768716792,2.7904918656372213,0.287355731185859,0.7142124873416188,0.5886628331314145,0.4188367745956816,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,31,event_labeled
1775972938.916,1775972939.916,20.1707665142132,7.689073653475796,60.352665,21.586608705850026,5.792639547959183,-6.892176300000001,109.44096779999994,14.897009999999996,0.8637850596714982,2.67789907832311,0.306804115426771,0.7437083168659191,0.4877190766894667,0.3750822543660138,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,33,event_labeled
1775972939.416,1775972940.416,23.153305597989952,9.439132453368323,73.9139,25.00345539292807,6.812196277777778,-6.892158592462313,109.4412231135678,14.633761809045224,1.0165618372104002,2.94184944566658,0.3500101942975753,0.8828839775943653,0.5753974662048723,0.4409787624263164,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,33,event_labeled
1775972954.916,1775972955.916,23.1331022735,10.428917020719672,76.310745,25.375238541169765,7.405331927638192,-6.892137499999999,109.4433722,14.374064000000002,0.9813899298105996,3.8873026577707135,0.3871305859301928,0.9003889505566994,0.5784111553998672,0.3945277225640312,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,37,event_labeled
1775972955.416,1775972956.416,19.625019905050504,7.55533493983494,57.40484,21.02913436941044,6.1093102923857865,-6.892137499999999,109.44337219999998,14.374064000000004,0.837635874933245,1.9128398279782863,0.2981611251682438,0.6676147082374111,0.4973036265840586,0.3887110403123311,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,37,event_labeled
1775972965.916,1775972966.916,27.013293384577118,12.201176959701256,82.17975,29.64096386224953,9.133691902,-6.8922577,109.4448662,18.682701000000005,1.2425519391256703,4.269149919187659,0.4659587372300502,1.1447944982579463,0.7191867353734075,0.4591800274939602,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,39,event_labeled
1775972966.416,1775972967.416,21.684754852261303,9.199195192990864,61.341557,23.55533453809172,6.790337004040403,-6.892257699999998,109.44486619999998,18.682701,0.9002525209228462,2.9550971542827487,0.3466766287926959,0.8293824187799466,0.4866452726770188,0.3746876109794695,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,39,event_labeled
1775973027.416,1775973028.416,22.23843020408164,10.26428902456674,64.78555,24.492925654597727,7.546459087179487,-6.8939047,109.45271909999998,8.344460499999997,1.00643405502676,3.2381085962960308,0.3348414269961218,0.78443390301143,0.6565854730769666,0.470083109113167,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,42,event_labeled
1775973027.916,1775973028.916,21.31847899802956,8.481536313037687,53.639812,22.943713845382664,7.389461112871287,-6.893904700000001,109.45271909999998,8.344460499999997,0.989184958100716,2.2244519415605497,0.2656365444725129,0.7462520077221191,0.5737106191699767,0.4820155573364386,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,42,event_labeled
1775973034.416,1775973035.416,20.94603588426396,9.387136776156272,51.555218,22.953316887089304,7.78941445,-6.893490900000001,109.4529924,9.682491,0.98258431741284,2.110479168821917,0.2830473214016216,0.7619049279066812,0.5865616953655348,0.4185559160512538,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,43,event_labeled
1775973034.916,1775973035.916,23.776880460500003,10.263829201478346,58.704517,25.897610590748062,8.862745149748744,-6.8934909000000015,109.4529924,9.682491,1.149260118004407,3.071421354337233,0.3368804142173496,0.8578705392555613,0.6890909460504615,0.5571632079926948,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,43,event_labeled
1775973042.916,1775973043.916,22.642636852763815,9.659082573447598,65.793274,24.61680076303209,7.616553174747474,-6.892576699999999,109.45335999999998,10.906964,1.053906895155276,2.6523250996472414,0.3829404846537092,0.8565909658184621,0.6417215625384727,0.4693640808430351,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,44,event_labeled
1775973043.416,1775973044.416,20.90854639030612,8.458272699393843,53.273373,22.55459352799102,6.764509579487178,-6.8925767,109.45336,10.906964,0.970657519860104,2.9033721544388342,0.3888339567581902,0.8241086342460043,0.5911464060513059,0.4133905277392908,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,44,event_labeled
1775973048.416,1775973049.416,23.362098312626262,11.208057326313222,74.286964,25.911545430536137,8.087963168527919,-6.8925767,109.45335999999998,10.906964,1.2135176297605703,2.9489567138330908,0.3519329229615221,0.9143902098760914,0.8175650203106493,0.5490160501605754,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,45,event_labeled
1775973048.916,1775973049.916,19.22997646122449,7.86931099392912,58.994873,20.7778259261748,6.449893201025642,-6.8925767,109.45336,10.906964,0.979117444818948,2.163566467266779,0.305511198501513,0.7065821745441858,0.6503945038893337,0.5003686606739118,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,45,event_labeled
1775973054.416,1775973055.416,17.451745089447236,6.138000348566402,44.89587,18.49968796888334,4.863159698989898,-6.8917017,109.45366830000002,9.072494000000004,0.7332451470557109,1.8779549897520869,0.2210702915021805,0.5564476795180634,0.5023144502918961,0.2731435466154038,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,46,event_labeled
1775973054.916,1775973055.916,18.200539993969848,7.102373888958173,50.121696,19.537230380242,5.135809173737374,-6.8917017,109.45366830000002,9.072494000000004,0.8277533370228837,2.1136073404958644,0.2692801685261632,0.5948903099217361,0.600115120040794,0.3239860298825135,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,46,event_labeled
1775973058.416,1775973059.416,20.339877973846157,9.47935905780724,53.681553,22.440340553070584,5.8359632381443305,-6.8917017,109.45366830000002,9.072494000000004,0.9837517508489276,2.9846887682177177,0.302770522715778,0.7389098311921538,0.7351557754534677,0.4178427792366869,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,47,event_labeled
1775973058.916,1775973059.916,21.429968999492385,9.880853549418935,53.681553,23.59819565526715,6.301530322448979,-6.8917017000000005,109.45366830000002,9.072494000000004,1.0568489241675312,2.9846887682177177,0.3103888027324527,0.8474020715998677,0.7752110277218306,0.4052269503537804,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,47,event_labeled
1775973063.916,1775973064.916,22.25507454111675,10.57986320916462,64.526535,24.64187185169377,6.818702782142856,-6.891053299999999,109.4538383,7.441338999999999,1.0613573633524558,3.315382239345676,0.3772342895946816,0.8720711567713126,0.7430644979459518,0.3903818120448125,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,48,event_labeled
1775973064.416,1775973065.416,19.681049594358974,9.794197780496544,64.526535,21.98340336024204,6.174421851546391,-6.8910533,109.4538383,7.441339,0.9762879444976696,3.315382239345676,0.3078244636023049,0.7450125271725199,0.6496499393040084,0.4683666380624431,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,48,event_labeled
1775973074.916,1775973075.916,18.611464275,8.102093190672152,57.799618,20.298534837025485,5.188715467336682,-6.890386300000002,109.45398750000004,8.041139000000001,0.8290231480273778,2.856151591986366,0.2800295461375955,0.6214613244535536,0.5637399909870452,0.3957151761489011,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,49,event_labeled
1775973075.416,1775973076.416,16.94916971282051,5.946915120829234,38.945408,17.962186765768234,4.520196268041237,-6.890386300000002,109.4539875,8.041139,0.7310258057758475,1.915152682270072,0.2464933978641717,0.5442685546054876,0.4947614662892697,0.301447743743032,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,49,event_labeled
1775973081.916,1775973082.916,18.31204852284264,6.205436115698235,41.207706,19.33490518437976,5.6162310816326535,-6.8897539,109.4541563,8.796217999999996,0.9466154389281166,2.2017828269537643,0.2458579675761209,0.6540233951363447,0.607654077464645,0.4841267283184889,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,50,event_labeled
1775973082.416,1775973083.416,18.871521973869346,7.520568093991633,56.662533,20.31485382833454,5.71116405858586,-6.8897539,109.45415630000002,8.796217999999996,0.970916225020589,2.6027821004948244,0.2907048151766202,0.7064266743155546,0.642654991942383,0.470999593204871,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,50,event_labeled
1775973086.416,1775973087.416,29.82390495837564,18.97758335791984,89.35887,35.34987944920065,8.95523136530612,-6.8897539,109.4541563,8.796217999999996,1.4961013333789464,5.422519734533591,0.5120133359395103,1.450242271047234,1.0325895948574628,0.6147266367491528,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,51,event_labeled
1775973086.916,1775973087.916,29.442466444387748,19.33153748897576,89.35887,35.22168610411168,8.718318901538462,-6.8897539000000005,109.4541563,8.796217999999996,1.4411964037001503,5.422519734533591,0.4962668479071431,1.4540310284329194,0.987242355714214,0.5991205555218465,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,51,event_labeled
1775973088.916,1775973089.916,19.73434684619289,8.083867331325061,63.260277,21.32588465870309,5.519295334693877,-6.8897539,109.4541563,8.796217999999996,0.9200715313720208,3.31261223180155,0.2823013623118837,0.7398736560176107,0.6319144690514487,0.3740410237883407,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,52,event_labeled
1775973089.416,1775973090.416,21.565133446969696,9.26457260316259,63.260277,23.47098817913046,6.557373751269035,-6.8897539,109.4541563,8.796217999999996,1.08366813668191,3.31261223180155,0.3307846666159134,0.7821310278116363,0.8012504953324039,0.459119052166254,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,52,event_labeled
1775973096.416,1775973097.416,22.40723505226131,8.804595401837576,58.39672,24.074988740959924,6.620956470707071,-6.889062100000004,109.45433699999994,7.7601833,1.0949167829450244,2.7923505999236147,0.3319967209137471,0.7357291436183462,0.7126778152245772,0.5971229420160734,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,53,event_labeled
1775973096.916,1775973097.916,20.90291439035533,8.822466800547822,58.39672,22.688493789965268,5.942867232653062,-6.889062100000004,109.45433699999997,7.760183299999999,1.0279164552160636,2.7923505999236147,0.3029833997220399,0.7380638470311263,0.6588678822879384,0.5532093618585366,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,53,event_labeled
1775973103.916,1775973104.916,22.036402224747476,11.41149569045603,60.661922,24.815826742306047,6.175328903553298,-6.888273,109.45444769999996,8.49295,1.0424794506605215,4.1252073081240415,0.3667238733200558,0.9214793210647664,0.6530594944755447,0.4731925527809936,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,54,event_labeled
1775973104.416,1775973105.416,16.96924517070707,7.160237851336211,57.65852,18.418042451663343,4.625976438578681,-6.888273,109.45444769999996,8.49295,0.7602205465813497,3.455736716045509,0.2535927688587555,0.6252399082372233,0.4705933749786173,0.3421487253218077,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,54,event_labeled
1775973108.916,1775973109.916,20.824400035897437,7.786144173315616,50.535095,22.232401533409337,6.298996572164949,-6.888273,109.45444769999996,8.492950000000002,1.0612349985149312,2.1782952968218634,0.3476622181019407,0.7688711753939267,0.6908238140682861,0.4960566338098066,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,55,event_labeled
1775973109.416,1775973110.416,23.523511454545453,11.220632851963355,72.56195,26.0625822348955,6.924156888324873,-6.888273,109.45444769999996,8.49295,1.1908670656120228,3.916154901694071,0.3473569939645628,0.9739275671244172,0.7248247148713081,0.5337219007933843,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,55,event_labeled
1775973112.416,1775973113.416,22.08782594619289,9.19168711184468,68.500786,23.924029071027388,7.545834317346939,-6.887566799999998,109.4546063,8.748815000000002,1.140856264159937,2.813481136338265,0.3839487000715041,0.8865330595848437,0.6363751252808282,0.5881929508247435,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,56,event_labeled
1775973112.916,1775973113.916,25.14856096852792,11.055737000288998,72.91143,27.47142951153662,8.138946175510204,-6.887566799999998,109.4546063,8.748815000000002,1.287135823536799,3.1487509074758533,0.4245268129236803,1.0510094470885851,0.6525212752076862,0.6385072401207657,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,56,event_labeled
1775973117.416,1775973118.416,24.584493845918363,10.527748163139716,76.73567,26.74379963742044,8.155006166153846,-6.887566799999999,109.4546063,8.748815000000004,1.2457066760214155,4.065970259749818,0.431157483660007,1.0244946950014957,0.7335991203666231,0.5994678691870255,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,57,event_labeled
1775973117.916,1775973118.916,20.910174327363183,8.601488089308662,53.14384,22.6101965438436,7.268395067,-6.8875668,109.4546063,8.748815000000004,1.0730330800526378,2.509626484316192,0.3457394694578894,0.745288682459663,0.6781635720715515,0.5508379780258592,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,57,event_labeled
1775973124.916,1775973125.916,25.1678449925,10.839982351747588,69.92448,27.403022441926115,7.756001381909548,-6.8866528,109.45483450000005,9.22765,1.276470741721387,3.275534610325084,0.3772561312224645,1.0520882854675202,0.7419290871277973,0.5169826667262415,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,58,event_labeled
1775973125.416,1775973126.416,23.02014674,10.313114375933692,69.92448,25.224739524169973,7.065991314572864,-6.8866528,109.45483450000005,9.22765,1.180523128037567,2.804121632060565,0.3331876279605598,0.9575222103082824,0.6672007513323479,0.5032585281300992,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,58,event_labeled
1775973130.416,1775973131.416,25.568562085714284,15.011514767358028,81.88561,29.649569014433144,8.542561258461538,-6.886323799489795,109.45491665714287,9.120773392857142,1.3342331318462652,4.019383024132871,0.3998324904501525,1.0842490080065914,0.8757069664450093,0.725683213577916,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,59,event_labeled
1775973130.916,1775973131.916,24.21607455075377,14.797539182028189,81.88561,28.379313460535368,7.571223529292929,-6.885924708542713,109.45501631708542,8.991127738693468,1.1711504418716208,4.019383024132871,0.3432398081921518,0.9983863501929502,0.7976544728342803,0.6807419303947402,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,59,event_labeled
1775973134.416,1775973135.416,23.13371071785714,15.728168730407024,87.269714,27.97398547203548,7.762545414358974,-6.8858567,109.4550333,8.969035000000002,1.0520612367172393,5.720980890237706,0.387618912001269,0.9988919712182598,0.6898564766557581,0.6030843115101864,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,60,event_labeled
1775973134.916,1775973135.916,22.9746389969697,15.711176071801516,91.70083,27.832985657313685,6.641589076142132,-6.8858567,109.4550333,8.969035,1.091808893457226,5.555527629490402,0.3564035185385547,1.073225517951404,0.6870979264551214,0.6315937116532792,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,60,event_labeled
1775973138.916,1775973139.916,23.875843247474744,16.000669643818593,92.32091,28.74156084537865,7.139353451776651,-6.8858567,109.4550333,8.969035,1.1476808959229314,8.66562901999546,0.3645899834798082,1.281953510890377,0.7695068119416414,0.5977341368438464,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,61,event_labeled
