event_id,time_s,lat,lon,peak_vertical,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,score,priority,level,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,label,notes,maps_link
41,1775973469.6959999,-6.8736433,109.451615,-40.215463706917475,-4.10083603543692,4.449629758421621,8.667922,0.0,55.795034265793106,0,4,0.0,0.0,0.46239821444921714,31409.85562567726,693.368102572327,45.3004045958408,0.0,0.0,0.0,5579.508747613501,67.71696968759962,18.46529103878421,0.52,0.1869753334612123,-0.1888185687343336,131.48502157763727,468.08130611139546,93.80177488329417,0.28090209880213407,0.4994298448155692,medium,candidate,Non-Event,Non-Event,condition_like,0.8474610483835614,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 85%),False,,,"https://www.google.com/maps?q=-6.8736433,109.451615"
312,1776417453.9533331,-6.9576179,109.4926011,40.62763969961547,4.142866289672362,3.4785866164090984,9.831934,0.11999988555908203,59.35097565812598,3,5,0.34999990463256836,0.04999995231628418,0.24808556446990154,25254.875621330124,635.0450701739003,39.76863496420138,0.6999998092651367,0.9486794965008031,0.11999988555908203,5935.10322596811,75.95095778015079,9.866018448281348,0.495,1.3394526539802047,0.5424795475519721,65.21295460533472,504.32851812623574,65.50359744232998,0.12930649791195253,0.4942194076085087,medium,normal,Non-Event,Non-Event,condition_like,0.7599151441786024,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 76%),True,,,"https://www.google.com/maps?q=-6.9576179,109.4926011"
57,1775973615.795,-6.8628874,109.4531937,-42.92013328926071,-4.376635577823285,2.4225293141402338,9.207847,0.09999990463256836,58.87532937344223,2,4,0.6500000953674316,0.0,0.19565413038738394,25956.678296850223,447.0503860368864,58.06208662270663,0.6500000953674316,0.9931467428341098,0.09999990463256836,5887.538552138527,78.91493370589497,25.52862567450899,0.395,1.4946582835172801,-0.3805406527712931,96.6953135138125,297.07928806287396,53.27578446019995,0.32548655215526606,0.4909974045704172,medium,normal,Non-Event,Non-Event,condition_like,0.6613299015240791,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 66%),True,,,"https://www.google.com/maps?q=-6.8628874,109.4531937"
101,1775974044.795,-6.83905,109.4471567,-40.603272428508305,-4.140381519530962,5.345527133632963,6.624475000000001,0.029999971389770508,41.83015330336788,2,6,0.3900001049041748,0.0,0.26753632267830835,21669.685921339948,659.995162646203,32.833098051239965,0.3900001049041748,0.9567486919661511,0.029999971389770508,4965.364536516593,60.16383386984447,36.57140288577804,0.42,0.6804836559681764,-0.47180442826578495,174.65175318010404,412.92225980044054,72.42114966565839,0.42296521587754926,0.4909253079162022,medium,candidate,Non-Event,Non-Event,condition_like,0.467501858360747,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 47%), pakai tebakan terbaik ML",True,,,"https://www.google.com/maps?q=-6.83905,109.4471567"
67,1775973695.72,-6.8566759,109.4534206,-40.4654185370744,-4.126324334719237,4.294353845354565,7.029169,0.06999993324279785,52.07199270167559,1,3,0.0,0.0,0.13365788031122788,14982.537156935474,373.6725592971818,40.0953635584584,0.1,0.0,0.06999993324279785,5207.204236144499,68.02076769673282,20.002857265705774,0.42786069651741293,3.402884524557291,-0.6872045285980145,96.912768578111,232.00243267044112,44.75735804862971,0.41772306886993843,0.4909170823851662,medium,candidate,Non-Event,Non-Event,condition_like,0.9093670052049798,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,,,"https://www.google.com/maps?q=-6.8566759,109.4534206"
202,1776412775.33,-6.8725567,109.44295,-39.45175994577173,-4.0229599247216665,5.963957481327835,8.278792,0.06999993324279785,39.947466149054186,1,5,0.0,0.0,0.3327252861158707,20077.30656463262,427.4577910213511,46.9690971585559,0.1,0.0,0.06999993324279785,3994.750424596299,67.45451063506934,12.189277105863134,0.4527363184079602,1.5898679382061536,-0.6031467734940429,81.43106199496847,268.5876716591483,77.43905736723434,0.3031824252720217,0.49065078690923497,medium,candidate,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,,,"https://www.google.com/maps?q=-6.8725567,109.44295"
95,1775974010.4250002,-6.8382233,109.448705,-41.55839335727826,-4.237776749173088,4.927038814256236,6.9307346,0.11999988555908203,38.96780671219881,1,4,0.0,0.0,0.00785199665931839,23593.909775454777,865.7975246865658,27.251070920704148,0.1,0.0,0.11999988555908203,5269.871561285802,78.0635821156714,16.717075803892804,0.445,2.795134431495222,-0.1926091699748439,150.6849451977534,643.9760019791534,71.13657750965896,0.23399155325766283,0.4887938199754316,medium,candidate,Non-Event,Non-Event,condition_like,0.7415600704622793,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 74%),True,,,"https://www.google.com/maps?q=-6.8382233,109.448705"
23,1775973212.92,-6.884681,109.4522062,-45.73105129744892,-4.663269444453399,3.1279107910859905,2.4447591,0.12999987602233887,37.29945304244566,1,4,0.0,0.0,0.18827700448867146,11566.543773729258,263.870257484235,43.83420791782907,0.1,0.0,0.12999987602233887,3729.948861400997,75.08610526700448,7.6582423830852155,0.472636815920398,8.011274813683041,-0.28290328206422555,65.74367673426512,121.61783411140792,76.50874663856206,0.5405759498517687,0.4878356105473705,medium,normal,Non-Event,Non-Event,condition_like,0.9073557544744351,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,,,"https://www.google.com/maps?q=-6.884681,109.4522062"
63,1775973673.8166666,-6.857991000000001,109.45349879999999,-44.298070230003326,-4.51714604171693,2.6508547592690896,7.911533000000001,0.3599996566772461,42.875586698964526,3,3,0.5199999809265137,0.34999990463256836,0.2045250102524952,24989.312827217647,337.7640496563598,73.9845249328849,1.0399999618530273,0.8154463037171529,0.3599996566772461,4287.562758834935,78.59095926213325,11.55104078644384,0.465,2.406931713598035,-0.22286660213681167,71.68274278284024,207.47803518358967,58.60327168992984,0.3454955719718246,0.4858523281471844,medium,normal,Non-Event,Non-Event,condition_like,0.4753850641639242,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 48%), pakai tebakan terbaik ML",True,,,"https://www.google.com/maps?q=-6.857991000000001,109.45349879999999"
288,1776414034.82,-6.8226226,109.4775229,-36.8494297734849,-3.757596097901414,10.87739507166123,2.3276963,0.07999992370605469,49.199834393866766,2,4,0.8500001430511475,0.0,0.3254782117941792,20014.725900455996,520.802929026608,38.43051708528874,0.8500001430511475,0.8219288851228627,0.07999992370605469,4919.988131452995,67.5351565580371,16.124529957841425,0.48258706467661694,2.135711816637314,0.03239537271552508,55.39220803016411,419.40292623157126,46.00779476487259,0.13207396618760264,0.48363885694272213,medium,high_conf,Non-Event,Non-Event,condition_like,0.8875672992871066,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 89%),False,,,"https://www.google.com/maps?q=-6.8226226,109.4775229"
