,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,snr_vertical,crest_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,corr_xy,corr_xz,corr_yz,impulse_factor,clearance_factor,shape_factor,time_center_of_mass,min_z_to_max_z_ratio,first_peak_polarity,rise_time_ratio,peak_asymmetry,waveform_complexity,brake_to_bump_ratio,down_up_asymmetry
grav_z_std,0.06785580102823206,-0.003052416517174333,0.06785580102823215,-0.0030524165171743147,0.10945713665990522,-0.12989088750930114,0.02182590986945173,0.14710384704996338,,,,,-0.02291603152606969,0.14737298270141277,0.13550757074234637,0.08109179792819075,0.06854984489890355,,0.02369241119016358,0.14365989147159247,0.1625598587860653,,-0.08913184326131343,0.0951033851990791,0.022883088308322422,0.07566949674676769,0.19762914511302013,0.31308538790319534,-0.06185235611534567,,0.08240320142663035,0.15555969628951774,-0.2137284284781242,0.34303951863991317,1.0,0.11033129268966532,,0.09314275373472589,0.14734533845670153,-0.10472162775282173,0.15289268521364774,0.08662982346463337,0.05053857883022187,-0.045076053373110984,0.09804582002902486,0.09792368262961797,0.11147182332251412,-0.0010945788952730433,0.011531647545207325,-0.013740491334869213,-0.014090763423379721,0.0011831115910847527,0.014625609984755206,-0.2387981195661558,-0.019559446736760664
linear_jerk_3d_max,0.6550999056772601,0.0133816169823364,0.6550999056772591,0.013381616982336425,0.5785995225103614,-0.13759471971951914,0.050456002507753485,0.766100578263541,,,,,0.012872626698494139,0.7090407748234869,0.7732167957719767,0.10715513234212924,0.0898645673862834,,0.03788223084024634,0.7789290354380255,0.7751885568676589,,-0.04705290730574978,0.35677941473393127,0.02209105129982056,0.7683097073211903,0.6346799963517756,0.5210357880229082,0.415188487581145,,0.5988230527683165,0.4464997049192642,-0.17022526680211497,0.14321559306187182,0.11033129268966532,1.0,,0.31900567563095544,0.7089941648162661,-0.006805658092129501,-0.03014469720547462,0.32273453451720074,0.22503299378447278,-0.49917075524547844,0.3526332558201983,0.36173495517466053,0.38316139711252956,0.02856730364728796,-0.018240957904569147,0.007990960614628182,-0.05402919712193008,0.008848218447886571,0.04056658787499975,-0.05164963950185759,-0.012905300571445804
snr_vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crest_factor,0.27166942706238995,0.02938670946491195,0.2716694270623894,0.029386709464911943,0.25426749677452326,-0.10273657505227807,0.05981437005267144,0.4779812005623866,,,,,0.062316550951337195,0.25893483833927405,0.18670664319128966,0.1520311710723183,-0.00091505421999601,,0.028202083408018993,0.5055237511740612,0.5121811468903741,,-0.06567230240472079,0.884254021198114,0.05124456212523488,0.1742927570290768,0.15752466716205538,0.18328663343348975,0.11879980035628725,,0.21990930707651196,0.3362607106008393,-0.20021919219075776,0.06966885047362278,0.09314275373472589,0.31900567563095544,,1.0,0.25891924021419793,-0.06714357562782204,0.06977826212362331,0.22285555412931563,0.0027542219591540776,-0.12831422179381208,0.9745551207521341,0.9426885385721201,0.7569951578210146,-0.040942966833666716,-0.07642980062501042,0.0005120186920015083,0.01577985837968009,-0.04808075129416583,0.004099887398480385,-0.21243680662967918,-0.0030390538804884117
hjorth_activity,0.5508259429628499,-0.015148502266515733,0.550825942962851,-0.015148502266515713,0.4980218236190618,-0.11106826753635657,0.03747271527337116,0.8539844601915353,,,,,0.013575618398523979,0.9999973749783516,0.8085447589567428,0.4093675597592775,0.038214248151293984,,0.039934064605724316,0.8698265186897421,0.9186564801801493,,-0.11930474107768867,0.31338542186296303,0.03154607206737323,0.8003227273492453,0.6423394979937833,0.5888495439516284,0.3423107638275806,,0.88274914074068,0.49936636932828665,-0.38573546513647367,0.11623709405190175,0.14734533845670153,0.7089941648162661,,0.25891924021419793,1.0,-0.12487983183587091,-0.05722637021180252,0.39843200819768043,0.17288031706354243,-0.42648684284468835,0.3009405856945983,0.31608281479353145,0.3596911090005868,0.03427045056513211,0.007805510153338077,-0.01458306019785455,-0.049928447033180536,0.014181694332638356,0.03114935807924825,-0.3392257659060806,-0.045099045186761506
hjorth_mobility,-0.049014231791989965,-0.0643080829796928,-0.0490142317919901,-0.06430808297969297,-0.10554334336779499,0.13025532267141032,-0.08157726940337374,-0.00798012601072288,,,,,-0.0021982855439286303,-0.12484864332106133,0.0427301354959072,-0.39020519845042684,0.030497045240156822,,-0.10146289522555513,-0.0030526301470621808,-0.13351678532698544,,0.7719103915950026,-0.13213923122295732,-0.03694289450808077,0.015269363011421734,0.1298147086612838,0.06228594963796686,-0.07058357912701349,,-0.032157801570752854,-0.14379548558066882,0.3681760513786073,0.06815554040882901,-0.10472162775282173,-0.006805658092129501,,-0.06714357562782204,-0.12487983183587091,1.0,-0.6716600425707251,-0.3726874495284915,0.01755157957104434,0.11358854031110359,-0.10710001686394496,-0.12456732623763143,-0.2079433595480913,-0.02754381420968044,-0.03936170359812246,-0.04311223877461314,0.03594191778066137,-0.027185239819494597,0.04586439814491266,0.34719363836299577,0.03829938222388697
hjorth_complexity,-0.013439864580365805,0.04683068338144307,-0.013439864580365963,0.04683068338144312,0.0748309515967783,-0.16534267059298488,0.061636325751485095,-0.10978612056562227,,,,,0.0086279734768819,-0.05720778328411061,-0.047118277914232135,-0.019390865348063054,-0.033667346596669034,,0.08146547259882106,-0.11381134056682322,-0.05685399710630628,,-0.5170239426319508,0.09416751707305442,0.01588441377218086,-0.06952116354908304,-0.02642749728213452,0.07991785232669577,-0.053675103834752415,,-0.14703825541769983,0.09403053773760967,-0.04837561788944327,0.027307605455474022,0.15289268521364774,-0.03014469720547462,,0.06977826212362331,-0.05722637021180252,-0.6716600425707251,1.0,0.0857584092590225,0.02581821950999917,0.10470963118007415,0.0943411573823147,0.10785827150335926,0.16526389250827186,0.012739215799848979,0.0016113467514603853,0.05113572501498293,1.8717354141949663e-05,0.01027754672876744,-0.04328685791000673,-0.11397170240857496,0.017305939739091978
corr_xy,0.2728503672688928,0.03497476905011175,0.27285036726889295,0.03497476905011177,0.3024477698302847,0.09104433776386989,0.05716878891779826,0.4188086043229923,,,,,-0.022231377672950973,0.39839627921464993,0.2290220334484849,0.4756839580206217,-0.001213805438247451,,0.06422467136963082,0.42177244195244323,0.4489848253802452,,-0.3381548165009317,0.2790570505911533,0.044669179863808334,0.2762324838268108,0.00928375139591117,0.10582477486107121,0.41852770936349254,,0.36889441838545683,0.23484345185236208,-0.541635178374351,-0.09238578347949745,0.08662982346463337,0.32273453451720074,,0.22285555412931563,0.39843200819768043,-0.3726874495284915,0.0857584092590225,1.0,-0.12102325965155351,-0.5034465701021866,0.2649628025824867,0.28071996607867955,0.3226309349718976,0.031399682264597086,0.03203468902903237,-0.0034651653870997248,-0.07979159497796287,0.007446655653821535,0.05092661624124172,-0.3029195036822862,-0.037015814780494344
corr_xz,0.17972554332407523,-0.009383529137943283,0.1797255433240752,-0.009383529137943263,0.14384941195531825,-0.1675388036548795,0.009270708737672453,0.1510121086048504,,,,,-0.021462161699320293,0.1729581748038404,0.2665585175549233,-0.06541841500514854,-0.0055891583426759695,,-0.0049228858026920995,0.1542755283182608,0.15906534654620128,,-0.005529441436055581,0.005913882344440323,0.019128794391985122,0.2810291422115397,0.17018998440429056,0.15006345010746922,0.11169315799583085,,0.1322680045282772,0.1480492304299349,-0.09358659398595444,0.002769764411120687,0.05053857883022187,0.22503299378447278,,0.0027542219591540776,0.17288031706354243,0.01755157957104434,0.02581821950999917,-0.12102325965155351,1.0,-0.6469234181409241,0.0038978700337412124,0.004246498112210523,0.01215980119365559,-0.014432545772980795,0.0036173756588956346,-0.016943534477378588,0.010794408475874357,-0.011925989341521628,-0.014083562895697954,-0.13713663943943352,-0.007719142994978037
corr_yz,-0.4005056838574706,-0.006145235207529645,-0.4005056838574705,-0.006145235207529627,-0.35539898311849993,0.13067304846792924,-0.017271039427836962,-0.4351053242704445,,,,,0.011943206484730672,-0.42652547027829735,-0.4266614864038604,-0.20043334595835688,0.009094746140965728,,-0.013568552092531121,-0.4383374308131134,-0.4580623111726049,,0.12395675148911835,-0.15995838347615046,-0.04473958071271358,-0.4782582883028389,-0.19954841470831433,-0.17234661760296974,-0.4267587575873836,,-0.37198435160150195,-0.26542817735379703,0.3158527151223186,-0.0014282336154341348,-0.045076053373110984,-0.49917075524547844,,-0.12831422179381208,-0.42648684284468835,0.11358854031110359,0.10470963118007415,-0.5034465701021866,-0.6469234181409241,1.0,-0.14874681037270562,-0.15457339015765012,-0.17842376719928144,-0.021679599483516547,-0.021156619733402215,0.012996711845681356,0.05719501162227757,-0.009064701743545102,-0.02724086971278297,0.14147712102639276,0.028924381556239664
impulse_factor,0.30581249947993394,0.03452302854406699,0.3058124994799339,0.03452302854406694,0.28536236964656786,-0.12167523071346349,0.08393602089424254,0.5284515107678631,,,,,0.055876334491768306,0.30094416254060885,0.20738755577358775,0.19479737076217538,-0.007741911901982212,,0.057245679556411216,0.551376340870376,0.5591995790145082,,-0.08355978906763406,0.9549863726924914,0.054975297523899486,0.19502921531499368,0.16924858588229835,0.2027527546019652,0.14911948663589666,,0.2579105383899006,0.3766502616211474,-0.23822699018753754,0.06601491708517243,0.09804582002902486,0.3526332558201983,,0.9745551207521341,0.3009405856945983,-0.10710001686394496,0.0943411573823147,0.2649628025824867,0.0038978700337412124,-0.14874681037270562,1.0,0.9927422428515724,0.8755859021799314,-0.03480014158611817,-0.058281617177886234,0.0009422718227538918,0.003273857384800929,-0.0474728638103041,0.017819352996143657,-0.255518681821404,-0.01215141232221709
clearance_factor,0.3164588602563745,0.03504716436422042,0.3164588602563742,0.03504716436422045,0.29490128394118476,-0.12924412554923845,0.09274072828018422,0.542483193225981,,,,,0.04944795298092576,0.3160815367192824,0.21353065897330287,0.2121669933425587,-0.008976722722542232,,0.06768261522888032,0.5623817438647021,0.5701733022217762,,-0.08772321158440577,0.9631396923292759,0.054480887702592344,0.2013553293306615,0.17177436145948963,0.20880132623281453,0.15931120640779378,,0.271845909083373,0.3914960246775536,-0.25209967128163624,0.061154124712390366,0.09792368262961797,0.36173495517466053,,0.9426885385721201,0.31608281479353145,-0.12456732623763143,0.10785827150335926,0.28071996607867955,0.004246498112210523,-0.15457339015765012,0.9927422428515724,1.0,0.9186345518706186,-0.03106242113523061,-0.05085902264956882,0.0017045116623291305,-0.0025292734303053125,-0.047494403825578534,0.025381524677695153,-0.27169321589814005,-0.013868663158423725
shape_factor,0.34077835558666486,0.04242580653781709,0.34077835558666475,0.042425806537817225,0.32058199031776735,-0.15335604212956383,0.12868024850738644,0.5573336409564875,,,,,0.037405385974915266,0.3596874847804709,0.23247724701324662,0.27483971303037924,-0.019559343876582896,,0.11763494062508387,0.5633555878133696,0.583423642320343,,-0.11288655618508549,0.9122247887947853,0.05104316098160902,0.21928971117977847,0.18400399980866097,0.23071825250000585,0.174627941212949,,0.3081584295575104,0.40871256854802146,-0.3014689256347192,0.05975048698022979,0.11147182332251412,0.38316139711252956,,0.7569951578210146,0.3596911090005868,-0.2079433595480913,0.16526389250827186,0.3226309349718976,0.01215980119365559,-0.17842376719928144,0.8755859021799314,0.9186345518706186,1.0,-0.018400924865029967,-0.004666309963502801,0.008389656721016272,-0.029677533820063665,-0.03307455291353977,0.0514291152982162,-0.3252524393680233,-0.03457054033367132
time_center_of_mass,0.02076564534763383,0.006185945187628068,0.02076564534763396,0.006185945187628062,0.016475950043165176,0.01563550889213024,0.06011197727617662,0.015140750639742141,,,,,0.12883736719824865,0.034281530496275255,0.03271285466280986,0.010546748030226618,-0.01396324015721283,,0.06783647238551922,0.016412937022577925,0.02518777065027093,,-0.023857748028079172,-0.02900357950113586,0.019792979518986627,0.03914719683293571,0.016192285075545543,-0.0017682796079699751,0.026316965707189787,,0.028020531841480845,0.006692377812411141,0.007432168966710108,0.0265271371110546,-0.0010945788952730433,0.02856730364728796,,-0.040942966833666716,0.03427045056513211,-0.02754381420968044,0.012739215799848979,0.031399682264597086,-0.014432545772980795,-0.021679599483516547,-0.03480014158611817,-0.03106242113523061,-0.018400924865029967,1.0,0.023430565321419364,0.005623862420146621,-0.5854003726133105,0.9434499077527553,0.024914013997788455,0.007646427157396057,-0.017126254335734344
min_z_to_max_z_ratio,-0.008650543672162255,0.17976731758766987,-0.00865054367216219,0.17976731758767014,-0.00878178610368082,0.011447955984412395,0.0028114693519290445,-0.0036763696862624163,,,,,-0.008438021965792263,0.007843918832826619,-0.02284808961460577,0.06748117066680248,0.007905330612213496,,0.015655379629818538,-0.005450607876352824,0.010252477866204842,,-0.04457018937475204,-0.03222552653153917,0.7727620409027124,-0.021314562119042705,-0.018313811647777182,-0.023715960367499164,-0.0311573517937087,,0.028420665002139654,-0.013106357860395778,-0.04647350291704274,0.025668543210040588,0.011531647545207325,-0.018240957904569147,,-0.07642980062501042,0.007805510153338077,-0.03936170359812246,0.0016113467514603853,0.03203468902903237,0.0036173756588956346,-0.021156619733402215,-0.058281617177886234,-0.05085902264956882,-0.004666309963502801,0.023430565321419364,1.0,-0.006799890224691901,-0.03856106624228585,0.025296512100308154,0.03645437538717735,-0.04042961925997033,-0.7279358759380655
first_peak_polarity,-0.01892410023739013,-0.030249817772098574,-0.018924100237390107,-0.030249817772098606,0.011597382776776202,-0.011400442078915973,0.019904205495714845,-0.016688206162068085,,,,,-0.03333172155535033,-0.014603993170976116,-0.00861919621419134,0.0023564304313164453,0.006946044785841572,,0.023503237668369478,-0.024726050333916675,-0.01146274078255798,,-0.016349029781967884,-0.0022630599878199,-0.030786974270395222,-0.006816071121439521,-0.009186996337670748,-0.012945120672841315,0.018488546544669703,,-0.020743592759866054,0.003931802044251962,0.010306131130039415,-0.01277791971518904,-0.013740491334869213,0.007990960614628182,,0.0005120186920015083,-0.01458306019785455,-0.04311223877461314,0.05113572501498293,-0.0034651653870997248,-0.016943534477378588,0.012996711845681356,0.0009422718227538918,0.0017045116623291305,0.008389656721016272,0.005623862420146621,-0.006799890224691901,1.0,-0.01961281796825256,-0.0035459826251455335,-0.004496766675012095,0.024347971703818794,0.013585291540021518
rise_time_ratio,-0.08052457905793825,-0.019937143581006234,-0.08052457905793822,-0.019937143581006362,-0.059756665629278255,-0.005331139592172372,-0.01720497957820982,-0.052273398689050336,,,,,-0.0504078335786406,-0.049870695019109165,-0.033391293280911005,-0.05871625139404419,-0.004788498154575185,,-0.011543842419030172,-0.05486465378454212,-0.061220431327452224,,0.030812792826251708,-0.007762232213954663,-0.03413582119269774,-0.04208652064196497,-0.006633966548241561,0.0013189920704928006,-0.05088401029249464,,-0.032667225378195254,-0.0397714770642568,0.028075742149731835,-0.005265528407160154,-0.014090763423379721,-0.05402919712193008,,0.01577985837968009,-0.049928447033180536,0.03594191778066137,1.8717354141949663e-05,-0.07979159497796287,0.010794408475874357,0.05719501162227757,0.003273857384800929,-0.0025292734303053125,-0.029677533820063665,-0.5854003726133105,-0.03856106624228585,-0.01961281796825256,1.0,-0.5483187573982968,-0.16939352468464802,0.018382584099021614,0.03027832477171661
peak_asymmetry,-0.005006400197709762,0.014362659785954383,-0.005006400197709752,0.014362659785954404,-0.008052786152082431,0.009672299872943949,0.04973673594208359,-0.018856934453028946,,,,,0.251586974326741,0.014202253612519363,0.017565630363020793,-0.002051443340404876,-0.017901386484090103,,0.05407466634708099,-0.018348037966453803,0.0023843997860967837,,-0.01571231421946654,-0.041962277857381866,0.017458525420307434,0.0216224268359979,0.012118894928693356,-0.008603394416298586,0.010585238466189506,,0.008122507433845306,-0.006541336460437604,0.015815324109765907,0.0248747541248364,0.0011831115910847527,0.008848218447886571,,-0.04808075129416583,0.014181694332638356,-0.027185239819494597,0.01027754672876744,0.007446655653821535,-0.011925989341521628,-0.009064701743545102,-0.0474728638103041,-0.047494403825578534,-0.03307455291353977,0.9434499077527553,0.025296512100308154,-0.0035459826251455335,-0.5483187573982968,1.0,0.018357904275984438,0.01810155418329558,-0.015510254030886296
waveform_complexity,0.05342821916775936,0.015765205929766386,0.05342821916775931,0.01576520592976637,0.05646019633172073,0.009130434539400017,0.12928793874040298,0.051286824145461374,,,,,-0.039165237649390255,0.03110040943278457,0.015309872988149047,0.036035694422726146,0.039410930651042654,,0.17268536807526066,0.05186876604931218,0.04512841847449876,,0.032441741413039425,0.023821906899424816,0.020165771611989645,0.016882449799317953,0.00968603894856456,0.004582212469948238,0.030059119022788544,,0.03934867716796273,0.028033943906755735,-0.023812336742721443,-0.023719586399113073,0.014625609984755206,0.04056658787499975,,0.004099887398480385,0.03114935807924825,0.04586439814491266,-0.04328685791000673,0.05092661624124172,-0.014083562895697954,-0.02724086971278297,0.017819352996143657,0.025381524677695153,0.0514291152982162,0.024914013997788455,0.03645437538717735,-0.004496766675012095,-0.16939352468464802,0.018357904275984438,1.0,-0.018221376996861712,-0.03519211650522106
brake_to_bump_ratio,-0.08338067947448823,-0.018488742184512408,-0.0833806794744885,-0.018488742184512453,-0.125074871813692,0.16752685248329263,-0.062348479365802054,-0.34303645712522696,,,,,0.04019352548499879,-0.3391860795181315,-0.06516822137664607,-0.6266325564602081,0.04328080574573834,,-0.04362892325490178,-0.34453945796559926,-0.3866994969147376,,0.29770254424441855,-0.2758851276453506,-0.039895464578201555,-0.034357404363350455,-0.08729736770954032,-0.1716439422735572,0.10224253210452247,,-0.2810585674994007,-0.30707605968810847,0.863081665900032,-0.030042062902322187,-0.2387981195661558,-0.05164963950185759,,-0.21243680662967918,-0.3392257659060806,0.34719363836299577,-0.11397170240857496,-0.3029195036822862,-0.13713663943943352,0.14147712102639276,-0.255518681821404,-0.27169321589814005,-0.3252524393680233,0.007646427157396057,-0.04042961925997033,0.024347971703818794,0.018382584099021614,0.01810155418329558,-0.018221376996861712,1.0,0.04588624570742928
down_up_asymmetry,-0.02905998241404261,-0.17338304943170485,-0.029059982414042656,-0.17338304943170516,-0.012513524525553836,-0.015338558715614424,-0.007481697958477274,-0.03759327185422333,,,,,-0.005139921266812881,-0.045132764791317906,-0.005489458968915099,-0.07372299049603709,-0.04033204233993494,,-0.009122315252104697,-0.03988625543157476,-0.056737836059068944,,0.050286408696638425,-0.024268149442845822,-0.6204997538638571,-0.004417814226760357,-0.01106458603383313,-0.0012877641039940567,0.033017056156736974,,-0.06641864831560487,0.004110015199397395,0.04686260508652862,-0.0288293912597688,-0.019559446736760664,-0.012905300571445804,,-0.0030390538804884117,-0.045099045186761506,0.03829938222388697,0.017305939739091978,-0.037015814780494344,-0.007719142994978037,0.028924381556239664,-0.01215141232221709,-0.013868663158423725,-0.03457054033367132,-0.017126254335734344,-0.7279358759380655,0.013585291540021518,0.03027832477171661,-0.015510254030886296,-0.03519211650522106,0.04588624570742928,1.0
