trip_id,event_id,time_s,true_label,pred_label,prob_NonEvent,prob_Pothole,prob_SpeedBump,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,snr_vertical,crest_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,corr_xy,corr_xz,corr_yz,impulse_factor,clearance_factor,shape_factor,time_center_of_mass,min_z_to_max_z_ratio,first_peak_polarity,rise_time_ratio,peak_asymmetry,waveform_complexity,speed_factor,brake_to_bump_ratio,down_up_asymmetry
eca4890f-8ce7-4817-a8f7-a26c3141d9cd,2802,1779955765.6,Non-Event,Pothole,0.12077807,0.86712897,0.012092992,86.5073858497674,2.938130300624275,8.821298389334524,0.2996059103388288,2.078774267672539,6.348984,0.059999942779541,483.20315580766567,0,0,0.0,0.0,0.0106365731052083,5945.125042141447,618.4692711632989,9.612644167989824,1.9900000095367432,0.0,0.0999999046325683,483.20315580766567,26.716523295267816,0.0,0.095,0.0134225786478681,-0.0012582908262522,76.17302119856328,453.9839980316407,88.31225193309493,0.1677878986066519,0.0,37745.50377055538,3.635403655153939,46.00613313541661,0.3456857203313353,0.4029021006971697,13410.642873450844,1.0,2.53136517736922,28.8210418632698,0.2977550005481997,2.075968752841939,-0.2196294625148377,-0.3028009258577284,-0.5655903372290287,3.2056366396128717,3.862528909102296,1.266366496746684,0.0447064365433674,-0.93579581299814,1.0,0.8090909017355373,-0.1323151753554224,172.8405077491365,1.0508547666953214,7.320611635344941,1.4399804309055375
eca4890f-8ce7-4817-a8f7-a26c3141d9cd,2811,1779955783.74,Non-Event,Pothole,0.12892234,0.86462545,0.0064522023,42.02274601591347,5.414072692276455,4.285127542628061,0.5520817702555363,2.1567650916469496,8.260147,0.0499999523162841,406.01066927719154,0,0,0.0,0.0,0.2248261860197295,1559.9373565404876,317.2575248412244,4.916943585197025,1.9900000095367432,0.0,0.059999942779541,406.01066927719154,15.629142348365122,0.0,0.125,0.2154191399795384,0.8991108947224973,36.05048402378653,231.0813955756973,50.125645241740486,0.1560077295619821,0.0,12885.311875815842,1.687785555495514,90.3408335498929,0.2210751340102626,0.2735965430124265,13842.589953741804,1.0,2.8234744889275256,7.79371491295004,0.4227177989695534,1.507310660598899,-0.2398537781220182,-0.1385017170136506,-0.6894822460308543,3.655023006366884,4.401190266390048,1.294512031883538,0.157053347401479,-0.9820404544974692,-1.0,0.877358482289071,0.1717155392972235,42.780856412560034,1.02555812265916,17.918376178275356,0.8167798397994952
eca4890f-8ce7-4817-a8f7-a26c3141d9cd,2812,1779955786.5,Non-Event,Pothole,0.4566902,0.49238282,0.050926965,46.991071185929314,7.377088817308819,4.7917557153492085,0.7522537071587974,0.8014048774839484,8.260147,0.059999942779541,441.6456947806149,0,0,0.0,0.0,0.0798028046427381,1287.5451318108526,186.89783651679343,6.889031724057064,1.9900000095367432,0.0,0.059999942779541,232.92482897690448,13.514721322858795,0.0,0.12,0.9655316781393944,-0.2061016685295786,31.84348782568421,117.55043057247056,37.503918118638666,0.2708921388013153,0.0,10635.31205789202,1.4594499766427893,64.20666941300144,0.2603616549657013,0.2233331154859865,8745.535442697232,1.0,2.931796017755709,6.428255210142213,0.3312905760107905,1.848917097156625,-0.1103716195179721,-0.3444058759341187,-0.6387835209060839,3.87655146906851,4.645772552646779,1.3222440844269672,-0.4084419634407745,-0.8167991336041288,-1.0,2.901960727412535,-0.1910924753584634,313.18440432031514,1.02555812265916,10.173567594831578,0.8402744403503332
eca4890f-8ce7-4817-a8f7-a26c3141d9cd,2830,1779955840.18,Non-Event,Pothole,0.43349656,0.5607009,0.0058025485,39.65140258964824,-7.008900360170221,4.043317808797933,-0.7147089332412416,2.4003002873153725,10.20255,0.0999999046325683,341.4589703120883,0,0,0.0,0.0,0.2509215540118407,1376.036934519603,385.803575418006,3.56667749764121,1.9900000095367432,0.0,0.0199999809265136,341.4589703120883,12.673375712122157,0.0,0.1,-0.0848783948033302,-0.1224222651004687,41.8971137868311,299.17503208286126,44.73142954831362,0.1400421464154297,0.0,14039.085626282977,1.1312938315046266,135.3809424253386,0.1905849622684397,0.1828041639669011,14990.434735600424,1.0,2.672081330910035,5.9998244165316965,0.4377707971147289,1.663619118093007,-0.2164529821821043,-0.2383252776016736,-0.754842633428783,3.227462664736,3.727309269714168,1.207845508652686,0.1745879416330068,-1.237343034851758,1.0,0.7008546948644898,0.1449860033135314,42.20036436907274,1.0,23.528053685794237,2.660020290657966
eca4890f-8ce7-4817-a8f7-a26c3141d9cd,2831,1779955843.23,Non-Event,Pothole,0.19988208,0.5007385,0.2993794,47.54199513092122,4.962640358614474,4.84793432323181,0.5060484832857779,1.3910912584257826,10.20255,0.0299999713897705,304.6859917210685,0,0,0.0,0.0,0.3841135702673587,1359.2134759181265,299.8069358945379,4.533629174818769,1.9900000095367432,0.0,0.0299999713897705,304.6859917210685,14.806439157709374,0.0,0.09,1.270680157399604,-0.6099250481627009,30.74595861565371,229.19356426846247,39.86741301042176,0.1341484372811247,0.0,13867.443448728482,1.3217025728704066,102.9053718964756,0.2696816309773235,0.1781764020415685,12217.960315527907,1.0,3.535461831198459,5.92362372894039,0.376629828086464,1.7949507317531297,-0.1927430859889778,-0.3227436924072859,-0.6895196500852062,4.517435674323613,5.30447586982837,1.2777493173881316,0.1785464125727881,-1.6488572297179005,-1.0,0.7610619401675934,0.2687537136415057,526.6320079496323,1.0,17.55215247398039,2.903491973307222
eca4890f-8ce7-4817-a8f7-a26c3141d9cd,3014,1779956432.41,Non-Event,Pothole,0.23388143,0.6069833,0.15913525,53.15527117291751,-1.0725990647429289,5.4203291820262285,-0.1093746656343327,0.8566881444925349,7.71826,0.0499999523162841,475.8247132628032,0,0,0.0,0.0,0.5600022531058331,2053.1099223357687,366.353382798467,5.604178951613548,1.9900000095367432,0.0,0.0499999523162841,475.8247132628032,18.87937392738313,0.0,0.115,1.7264906247806504,-0.407776830592807,41.75020353963251,268.28270771606,56.32047154277449,0.1556201804411454,0.0,15619.54496880557,2.193299771684402,86.20533919646329,0.1569304089654929,0.2370757808660132,15989.58639810887,1.0,3.138405663870382,9.96013065333504,0.3390024647203912,1.7215652065061475,-0.2479499630809093,-0.2986171639296077,-0.6421193764651973,4.556074080043348,5.9868786659186375,1.4517156626670256,-0.2075826357063431,-1.139559886154358,1.0,2.8269230225591726,0.5352199619659319,13.853652128819054,1.0310635311232998,15.113850381278723,1.7192026681134234
eca4890f-8ce7-4817-a8f7-a26c3141d9cd,3056,1779956560.85,Non-Event,Pothole,0.2914072,0.38715884,0.3214339,67.41883059030339,-3.577893871924035,6.874807461294467,-0.3648436389515314,1.877238683743276,10.269895,0.0199999809265136,298.6804680978161,0,0,0.0,0.0,0.120232348860491,1488.4652184237084,191.73190748669288,7.763262934020266,1.9900000095367432,0.0,0.0199999809265136,298.6804680978161,13.817416668294443,0.0,0.13,1.0255479182763976,-0.0164425781449984,20.971950093227488,132.1397433217852,38.62021407168022,0.1587103880128361,0.0,15303.612349848332,1.2247885370708578,81.22906375260838,0.3054473909797021,0.3627748939078951,8664.028129950231,1.0,3.06309426725866,4.6360738443007,0.4580837420939433,1.4383771354377848,-0.3362585134423123,-0.2584250313555846,-0.6512121663172253,3.9467157986435577,4.786492177144826,1.2884730300730032,0.4102537613164674,-1.530152194958987,-1.0,0.4014084478774053,0.2981814941629334,31.953604818233533,1.0,15.963022712400011,12.290228891104832
7fe6874a-33f5-4a42-bc51-972d099b647a,675,1779864745.46,Non-Event,Pothole,0.3719893,0.425015,0.20299566,32.84724536799631,-0.6835893545978389,3.349486865340999,-0.0697067147902534,1.0786780002768432,9.225419,0.0399999618530273,367.6319735521199,0,0,0.0,0.0,0.3623191814975073,854.117636872734,119.5091742554631,7.1468791835185055,1.9900000095367432,0.0,0.0399999618530273,367.6319735521199,12.884140091056691,0.0,0.155,0.8602748574072918,0.4403062827355947,24.54512895206883,68.69220125330004,26.271844050094227,0.3573204548248365,0.0,7879.593075440823,1.2600109678690612,78.99108803340759,0.1426272028520766,0.3705648557081492,9371.840450615184,1.0,3.2900297726531864,3.97285899100472,0.524655357148839,1.4138831510484164,-0.1925354987867342,-0.5014161947313266,-0.6198652573448605,4.20702825594738,5.046154814091587,1.2787198022138937,0.3459639484941477,-0.8950100732169898,-1.0,0.554687495666504,0.4489312334552754,29.806414220093245,1.0,14.573206615054776,2.2375256515546527
7fe6874a-33f5-4a42-bc51-972d099b647a,681,1779864758.05,Non-Event,Pothole,0.117978096,0.8781125,0.003909382,38.08295323694439,-3.686424986455318,3.8833804853792473,-0.3759107326615427,2.133516331825236,8.36925,0.0299999713897705,336.7358108857819,0,0,0.0,0.0,0.3344004098149302,2670.1147856117304,438.2343100117912,6.092893044926115,1.9900000095367432,0.0,0.0299999713897705,336.7358108857819,19.828303498776137,0.0,0.08,1.58082983516731,0.6711683081232023,81.727514744545,240.8659724530512,115.64082281419483,0.3393070161505193,0.0,22346.85816948097,2.116317047658686,74.72078363620932,0.4999712536135469,0.1630231597074323,12980.206374060848,1.0,3.0835007251474646,11.499069436029233,0.3175704595173653,2.091571468906064,-0.4584449137330759,-0.2688975159306951,-0.4068935010373961,3.858032254859826,4.543117837574305,1.2511854359276644,-0.4817148875500422,-0.759913810587542,1.0,4.378378260043832,-0.3639122167171005,44.891473328072976,1.0,9.192027041824968,2.1610605056617804
7fe6874a-33f5-4a42-bc51-972d099b647a,683,1779864766.81,Non-Event,Pothole,0.43654206,0.52165216,0.041805755,19.203479135792044,-3.0406895038930783,1.9582099020350523,-0.3100640385751585,0.4823793112768381,7.958095,0.0299999713897705,374.73338055356953,0,0,0.0,0.0,0.2643384087544903,2135.811400158351,299.4321729618508,7.132872102215923,1.9900000095367432,0.0,0.0199999809265136,374.73338055356953,16.067920889078835,0.0,0.09,0.1220188124128531,0.1242625983115487,33.70518917863291,213.2055262373952,52.52145754582274,0.1580877832548103,0.0,16996.990024543175,1.793676098442675,48.56610516837871,0.2329879513804441,0.1583295456942235,9816.933866769004,1.0,2.578355890925698,8.763011821186716,0.3916417053281029,1.5040163821921193,-0.1835577819697113,-0.425553160935417,-0.5709978024688552,3.1447834841317435,3.6367367620292574,1.2196852005067358,-0.7171581803485465,-1.1025381239987309,-1.0,6.653845897929004,-0.731407573830026,1462.3626121242498,1.028494010247218,8.073671623849485,3.725953685441207
7fe6874a-33f5-4a42-bc51-972d099b647a,684,1779864768.0,Non-Event,Pothole,0.3873646,0.42670503,0.18593036,62.37014437413525,-8.314840878653596,6.359984742407984,-0.8478778052294715,2.507680613767622,7.958095,0.0199999809265136,362.3605272807257,0,0,0.0,0.0,0.2643384087544903,1852.8042970248284,226.9039541071754,8.165588370417247,1.9900000095367432,0.0,0.0199999809265136,362.3605272807257,13.13219748576579,0.0,0.05,0.3984671522135627,0.1242625983115487,19.78852205148405,167.47431080363026,39.64112125206108,0.1181585512331396,0.0,14744.792612131803,1.4659587206616798,53.48651153021479,0.1961690876264333,0.1725297394402685,9816.933866769004,1.0,2.7682768991704405,5.589867207909362,0.3992398601839921,1.6306486331940684,-0.3106484202221068,-0.3779336057900681,-0.5829172078832174,3.2982626448993195,3.728557889947436,1.1914492954974902,0.2431120339797165,-1.7902666123405022,-1.0,0.5075757537304867,0.0841058732182029,42.118422005154976,1.028494010247218,9.521892705956173,10.040056946072154
7fe6874a-33f5-4a42-bc51-972d099b647a,686,1779864770.12,Non-Event,Pothole,0.37563637,0.6175887,0.006774888,29.163741771556623,-4.033910264304173,2.973874031555794,-0.4113443698209045,0.9717087254065644,9.859561,0.0299999713897705,426.40889791877214,0,0,0.0,0.0,0.3429457773447925,3242.163709228319,572.1735994459793,5.6663986361852805,1.9900000095367432,0.0,0.0299999713897705,748.7778138326397,22.622988066277816,0.0,0.12,1.4415208855793846,0.3179088956155302,78.99814597622847,379.8756429895944,113.29981048015648,0.2079579126120347,0.0,30964.520453449,2.1442426443314893,62.47255676217179,0.1561782283675417,0.4312883104946377,13779.899173277958,1.0,3.0730479378669204,10.963982177948532,0.4712237423630163,1.4280634235089025,-0.3480810978553791,-0.3419317999166055,-0.5377979018634221,3.839169192116232,4.535738406254548,1.2493030750605256,-0.6312143200139488,-1.207104235607579,1.0,5.419354663891784,-0.3889933389059714,57.555775261319454,1.0,10.058240662997369,6.911760320392382
7fe6874a-33f5-4a42-bc51-972d099b647a,694,1779864798.09,Non-Event,Pothole,0.49421707,0.5005571,0.00522581,47.82657041465339,-0.4046596485889583,4.8769529262952585,-0.0412638004404111,1.6166104660216076,11.0839615,0.0199999809265136,347.66684144445134,0,0,0.0,0.0,0.0540536772231037,1086.6917285775614,311.2667123177398,3.4911915797057005,1.9900000095367432,0.0,0.0099999904632568,347.66684144445134,10.592474257490752,0.0,0.11,-0.4760014484114419,0.564134736261769,19.795679916510856,260.7504221720911,30.720610229137872,0.0759181123301419,0.0,12044.849281922136,0.8765729895358203,129.5266928788206,0.2486076343024841,0.2703314693262952,13276.179981919027,1.0,2.7458311541093785,4.834744596264352,0.4627803501636162,1.5349124340199798,-0.0711825258787142,-0.3231646768134266,-0.7124524057079236,3.344931612992265,3.8909651686920808,1.2181849466586043,-0.5155021177562021,-1.5268307018076326,1.0,3.738095149092973,-0.6267226681106471,177.74137575496255,1.0,20.254230286503184,2.9671617954500062
7fe6874a-33f5-4a42-bc51-972d099b647a,699,1779864806.3,Non-Event,Pothole,0.059801687,0.93879247,0.0014058665,52.64967308711388,2.862571062312447,5.368772525491772,0.2919010123041454,3.1381710169498427,11.443446,0.0299999713897705,402.8088936646878,0,0,0.0,0.0,0.2182407554734066,1765.9126912232457,576.2509098977362,3.064485726316937,1.9900000095367432,0.0,0.0399999618530273,402.8088936646878,15.943215266018846,0.0,0.09,0.9508005058502432,0.4884930097718424,63.47968982188131,443.8713752406404,68.89984483521442,0.1430137044643906,0.0,20208.12652272788,1.281254024489587,125.80840827178405,0.1824954556325896,0.2453221064571749,15852.92391058073,1.0,2.911635100058314,7.941872108695941,0.3601548933710217,1.7464297337224377,-0.3333365725367234,-0.2771724300455178,-0.6424241213693748,3.5901116331642853,4.139269721222632,1.2330220998140065,-0.3431432394180969,-0.8427617057473337,-1.0,2.316666628055556,-0.2112467709169347,747.1964180123999,1.0,22.733553017573943,1.91531637096134
7fe6874a-33f5-4a42-bc51-972d099b647a,729,1779864896.52,Non-Event,Pothole,0.32630292,0.44837406,0.22532304,35.772522016755005,-4.140779285983292,3.6477820679594974,-0.4222419772280332,2.4549856580140523,8.053859,0.0399999618530273,314.7814919956681,0,0,0.0,0.0,0.1898075478383555,696.551829741004,190.0389041202543,3.66531173866864,1.9900000095367432,0.0,0.0499999523162841,314.7814919956681,12.396888990460011,0.0,0.115,1.9824352550126232,0.2667535783103603,31.694298497933897,95.23848282017592,63.10612280214447,0.3327887764128767,0.0,5609.930222926055,1.369238132652608,120.68907157818528,0.190259012091011,0.6360515747733853,13201.325206827283,1.0,3.3988626303244787,3.169579406155358,0.4676378788535241,1.3559759502603042,-0.7176215298851852,-0.1760884923484794,-0.3511922670970378,4.599594248905898,5.621818744773746,1.353273810834673,0.3772742228504902,-0.9544164660404127,1.0,0.3537414941922347,0.086136539005276,54.33004275762335,1.0275284181514863,28.27082999212435,2.333069308724533
7fe6874a-33f5-4a42-bc51-972d099b647a,764,1779865000.07,Non-Event,Pothole,0.23310906,0.7652184,0.0016725298,42.27039787647036,1.3416673759970013,4.310381004366462,0.1368119975727696,4.2947998457969545,8.848075,0.0999999046325683,423.8966245263034,0,0,0.0,0.0,0.1045283229339284,1949.6502713481848,580.0007527061034,3.361461616886289,1.9900000095367432,0.0,0.0499999523162841,423.8966245263034,12.605335953526572,0.0,0.11,-0.4893205792483912,0.248406526822296,56.80653825300931,435.1020688190275,88.09214563406655,0.1305591082952947,0.0,17251.459652500766,1.2799258355217906,116.267393654479,0.4671622747608093,0.1897927273057452,14462.441173991434,1.0,2.5378409363156043,7.487409609342191,0.4194218376862133,1.7809132914173462,-0.3793915002716551,-0.1226373159945457,-0.6626215207163865,3.168102225627308,3.71020658448108,1.2483450659170598,-0.0956462535826459,-1.6925049555454008,-1.0,0.9509803828335256,-0.272661433444104,41.91005642415089,1.0,19.38429068846903,6.7930891536226925
